,0
"Collins, Suzanne ",3731
"Patterson, James ",3672
"James, E. L. ",3091
"Jordan, Robert ",2622
"Evanovich, Janet ",1722
"Card, Orson Scott ",1529
" Paetro, Maxine ",1130
"Clancy, Tom ",1001
"Fey, Tina ",999
"Follett, Ken ",969
"Baldacci, David ",952
"Kahneman, Daniel ",950
"Jones, Darynda ",892
"Martin, George R. R. ",762
"Penny, Louise ",748
"Herbert, Frank ",703
"Sedaris, David ",657
"Winspear, Jacqueline ",645
" Karp, Marshall ",568
"Connelly, Michael ",559
"Colfer, Chris ",548
"Korman, Gordon ",546
"Tolkien, J. R. R. ",544
"Semple, Maria ",517
"Castillo, Linda ",482
" Dugard, Martin ",480
"O'Reilly, Bill ",480
"Donoghue, Emma ",475
"Stiefvater, Maggie ",469
"Kerman, Piper ",467
"Brown, Sandra ",448
"King, Stephen ",438
"Kenyon, Sherrilyn ",421
"Doiron, Paul ",415
"Riordan, Rick ",401
"Andrews, Mary Kay ",401
"Box, C. J. ",401
"Sanderson, Brandon ",400
"Lerangis, Peter ",400
"Mass, Wendy ",391
" Kelly, Dorien ",352
"Preston, Douglas ",349
"Frobose, Mark ",320
"Peterson, Tracie ",312
"Nielsen, Jennifer A. ",305
"Brown, Brene ",299
"Bruel, Nick ",292
" Child, Lincoln ",277
"Watson, Jude ",273
"Larsson, Stieg ",272
"Diamant, Anita ",260
"Shannon, David ",244
"Bridwell, Norman ",235
" Hughes, Charlotte ",233
"Gladwell, Malcolm ",232
"Mantel, Hilary ",232
" Roughan, Howard ",229
"Sparks, Nicholas ",227
"Scottoline, Lisa ",226
"Clarke, Susanna ",222
"Ludlum, Robert ",219
" Miller, Judith ",186
"Leigh, Lora ",169
"Hilderbrand, Elin ",167
" Dilallo, Richard ",162
" Sanderson, Brandon ",161
"James, Julie ",160
"Johnson, Adam ",160
"Worth, Jennifer ",158
"Chapman, Gary ",157
"Stachniak, Eva ",155
"Cabot, Meg ",153
"Lasky, Kathryn ",153
"Lewis, Beverly ",153
"Raymond, Henry N. ",149
" Ledwidge, Michael ",147
"Gantos, Jack ",146
"Chernow, Ron ",140
"Tough, Paul ",139
"Park, Linda Sue ",134
