,0
"Cass, Kiera ",2425
"Patterson, James ",2196
"Meyer, Marissa ",2137
" Paetro, Maxine ",2049
" Bruening, Ari ",1889
"Gordon, Samantha ",1889
"Cerullo, Mary M. ",1349
" Rotman, Jeffrey L. (PHT)",1349
"Sparks, Nicholas ",1096
"Dahl, Roald ",1085
" Blake, Quentin (ILT)",1085
"Matson, Lynne ",942
"Steel, Danielle ",819
"Somper, Justin ",711
"Gutman, Dan ",658
" Paillot, Jim (ILT)",658
"Frank, Dorothea Benton ",634
" Kotz, Mary Lynn ",484
"West, J. B. ",484
"Watt, Mélanie ",467
"Krumwiede, Lana ",456
"Lu, Marie ",456
"Fluke, Joanne ",454
Disney Book Group (COR),454
"Carr, Robyn ",429
"Hale, Shannon ",419
"Garcia, Kami ",414
" Stohl, Margaret ",414
"Ellis, Deborah ",413
"Vanderkam, Laura ",401
"Roberts, Nora ",397
"Alexie, Sherman ",392
"Clason, George ",330
"Canavan, Trudi ",301
"Sullivan, Sarah ",297
"McHugh, Laura ",285
"Rhodes, Morgan ",276
"Rieger, Susan ",270
"Archer, Jeffrey ",268
"Laplante, Alice ",263
"Parker, Robert B. ",244
"Krosoczka, Jarrett J. ",242
" Krosoczka, Jarrett J. (ILT)",242
"Higgins, Kristan ",233
"Offill, Jenny ",226
" Appelhans, Chris (ILT)",226
"Walker, Julie Ann ",219
"Deaver, Jeffery ",219
"Lazenby, Roland ",213
"Egan, Kate ",212
"Kenner, J. ",211
"White, Kate ",205
"Gates, Robert M. ",203
"Stossel, Scott ",203
"Tashjian, Janet ",200
" Tashjian, Jake (ILT)",200
"Robertson, Chad ",193
"Adichie, Chimamanda Ngozi ",192
"Alameddine, Rabih ",191
"Gaynor, Hazel ",189
"MacKenzie, Sally ",187
" Wolfinger, Eric ",182
"Connelly, Michael ",180
" Lamont, Priscilla (ILT)",180
"McKay, Hilary ",180
" Norstrand, Torstein (ILT)",179
"Lerangis, Peter ",179
" Preiss-Glasser, Robin (ILT)",167
"O'Connor, Jane ",167
"Kaufman, Amie ",165
" Spooner, Meagan ",165
"Leon, Donna ",164
"Cotter, Bill ",161
"Rosenfelt, David ",157
"Schulman, Daniel ",154
" Waters, Alice (FRW)",153
" Robertson, Chad ",153
"Prueitt, Elisabeth ",153
" Ruffenach, France (PHT)",153
"Lotz, Sarah ",152
"Korda, Michael ",147
" Rust, Ned (CON)",147
"Prose, Francine ",146
"David, Erica ",145
" Williams, Sean ",143
"Nix, Garth ",143
"Forman, Gayle ",140
"Zanetti, Rebecca ",140
"Kennedy, Elle ",139
"Highsmith, Patricia ",137
" Laguna, Fabio (ILT)",131
"London, Julia ",128
Marvel Press (COR),126
"Katzenbach, John ",123
"Hertzberg, Jeff, M.D. ",123
" Gross, Stephen Scott (PHT)",123
" François, Zoë ",123
"Mann, Don ",121
" Pezzullo, Ralph (CON)",121
"Rutkoski, Marie ",120
"Taylor, Brad ",118
"Mcgruther, Jennifer ",117
"Lerner, Harriet Goldhor ",116
" Mourning, Tuesday (ILT)",115
"Hurwitz, Johanna ",115
"Anderson, John David ",110
"Gordon, Meryl ",110
"Gray, Shelley Shepard ",108
"Berk, Josh ",106
"Brookes, Adam ",105
"Staveley, Brian ",103
"Kagawa, Julie ",102
"Brown, Jeff ",99
"Haymore, Jennifer ",99
" Pamintuan, Macky (ILT)",99
"Watkins, Steve ",98
"Anderson, Julie ",96
" López, David (ILT)",96
"Jones, Rob Lloyd ",95
"Ferris, Joshua ",95
"Roth, Veronica ",94
"Layne, Lauren ",94
"Howard, A. G. ",92
"Fortier, Anne ",91
"Hough, Derek ",89
"Armstrong, K. L. ",88
" Marr, M. A. ",88
"Delinsky, Barbara ",87
"Mitchell, Todd ",86
"Hunter, Erin ",85
"Wysocki, Robert K. ",85
"Köstenberger, Andreas J. ",84
"Allen, Sarah Addison ",84
"Tracy, Brian ",83
"Bialik, Mayim ",83
" Gordon, Jay (CON)",83
" Robinson, Bill (ILT)",83
"Berrios, Frank ",83
"Lasky, Kathryn ",81
"Setterington, Ken ",80
"Miller, Linda Lael ",78
"Roby, Kimberla Lawson ",77
"Ursu, Anne ",77
"Kincaid, Kimberly ",76
" Spaziante, Patrick (ILT)",76
"Neggers, Carla ",74
"Manton Lodge, Hillary ",74
"Erin, Aileen ",73
"Bradford, Barbara Taylor ",73
"Graham, Heather ",73
"Klavan, Andrew ",72
"Christie, Agatha ",72
"Ang, Tom ",72
"Singh, Nalini ",71
"Daniels, B. J. ",71
"Andrews, Ilona ",71
"Rivera, Mariano ",70
"Dawson, Maddie ",70
"Quinn, Kate Karyus ",70
" Coffey, Wayne ",70
"Hammett, Dashiell ",69
 Random House (COR),69
"Tagg, Melissa ",69
"Bodine, Echo ",69
"Erickson, Millard J. ",68
"Quirk, Matthew ",68
"Michaels, Fern ",66
"Yoon, Salina ",66
"Ryan, Annelise ",66
" Yoon, Salina (ILT)",66
"Dellaira, Ava ",65
"Shirvington, Jessica ",65
"Chiaverini, Jennifer ",65
" Hocking, Amanda ",65
" Hopkins, Ellen ",65
"Hogan, Shanna ",65
" Hawkins, Rachel ",65
"Carew, Opal ",65
" Johnson, Christine (EDT)",65
"Robotham, Michael ",65
"Siegal, Nina ",65
"Lillien, Lisa ",65
"Daneshvari, Gitty ",63
" Frost, Jeaniene ",63
"Wilson, Brad ",63
"Saget, Bob ",63
" Stern, Michael (FRW)",63
"Miller, Lauren ",62
"Parker, Jade ",62
"Hatchett, Louis ",62
"Smith, Wilbur A. ",62
"Frantz, Laura ",61
"Holmberg, John-Henri (EDT)",61
"Winch, Guy ",61
"Lunetta, Demitria ",60
"Callaghan, Timothy ",59
"Cleeland, Anne ",59
"Tyler, Alison ",59
"Faulks, Sebastian ",59
"Jackson, Brenda ",59
"Virgin, J. J. ",58
"Johnstone, William W. ",58
" Johnstone, J. A. ",58
"McCarty, Monica ",57
"Jamison, Leslie ",57
"Ali, Tariq ",57
"Bennett, Robin Rose ",57
" Gladstar, Rosemary (FRW)",57
"Gilbert, Elizabeth ",57
"Lee, Harper ",57
" Cantrell, Rebecca ",56
"Rollins, James ",56
"Barnett, Tommy ",56
"Leider, Richard J. ",56
" Webber, Alan M. ",56
"Phelps, M. William ",56
"Schulte, Brigid ",56
Random House (COR),55
"Dorries, Nadine ",55
"Harp, Anderson ",55
" Gallego, James (ILT)",55
" Santat, Dan (ILT)",55
"Brown, Christia Spears ",55
"Gidwitz, Adam ",55
"Lewis, C. S. ",55
"Karr, Kim ",54
"Beverley, Jo ",54
"Henderson, Lauren ",54
" Fox, Cathryn ",53
"Hawkeye, Lauren ",53
"Spires, Ashley ",53
" Fawkes, Sara ",53
