,0
"Baldacci, David ",7424
"Zarr, Sara ",5355
"Patterson, James ",4255
"Smith, Jennifer E. ",3637
"Ashley, Kristen ",2391
" Paetro, Maxine ",1400
"Connelly, Michael ",1397
"Brown, Sandra ",1268
"Turow, Scott ",1200
"DeMille, Nelson ",912
"Preston, Douglas ",894
" Child, Lincoln ",894
"Scroggs, Kirk ",857
"Young, William P. ",774
"Redmerski, J. A. ",761
"Hoyt, Elizabeth ",712
"Deaver, Jeffery ",695
 Seth (ILT),615
"Snicket, Lemony ",615
" Patterson, James ",578
"Paetro, Maxine ",578
"Brown, Jennifer ",536
"Peters, Stephanie (CON)",511
" Christopher, Matt ",511
"Christopher, Matt ",504
"Vega, Denise ",434
"Shalvis, Jill ",424
"Kingsbury, Karen ",422
"Mass, Wendy ",416
"Sorensen, Jessica ",399
"Mosley, Walter ",387
" Gross, Andrew ",364
"Beaton, M. C. ",362
"Meltzer, Brad ",361
"Quick, Matthew ",360
"Lo, Malinda ",322
"Koppel, Lily ",302
" Ledwidge, Michael ",280
"Ockler, Sarah ",275
"Campbell, Anna ",264
"Abbott, Jeff ",261
"Simmons, Dan ",247
"Sparks, Nicholas ",245
" Witter, Bret (CON)",222
"Edsel, Robert M. ",222
"Peters, Elizabeth ",219
"Lin, Grace ",217
" Dilallo, Richard ",194
"Meyer, Joyce ",190
"Peters, Julie Anne ",183
"Delamere, Jennifer ",180
"Zanetti, Rebecca ",179
"Kimmel, Elizabeth Cody ",174
"King, A. S. ",168
"Lane, Katie ",156
"London, Olivia ",154
" Grabenstein, Chris (CON)",149
"Shan, Darren ",141
"Olson, Gretchen ",136
"Burnham, Bo ",134
"Kern, Erin ",133
"Mallory, Margaret ",133
"Meacham, Leila ",129
"Maxwell, John C. ",126
"Martin, Charles ",119
"Cullen, Dave ",118
"Mills, Kyle ",116
"Jay, Meg ",115
" Lustbader, Eric ",113
"Ludlum, Robert ",113
"Shaben, Carol ",110
"Anderson, Marina ",109
"Malpas, Jodi Ellen ",104
"White, Kate ",104
"Meader, Kate ",100
"Handler, Chelsea ",98
"Harbach, Chad ",94
"Morrell, David ",93
Woman's Day (EDT),89
"Sapkowski, Andrzej ",88
"Calonita, Jen ",83
