,0
"Clark, Mary Higgins ",2076
"See, Lisa ",1761
"Jenoff, Pam ",1333
"Patterson, James ",1321
"Mallery, Susan ",1024
"Gaiman, Neil ",997
Dalai Lama XIV ,914
" Tutu, Desmond ",914
"Jance, Judith A. ",849
"Benedict, Marie ",811
"Graham, Heather ",630
"Springsteen, Bruce ",561
"Colgan, Jenny ",555
"Slaughter, Karin ",534
"Burnett, Bill ",521
" Evans, Dave ",521
"Peirce, Lincoln ",514
"Moretti, Kate ",476
"Jewell, Lisa ",461
"Adamson, Thomas K. ",429
"Winspear, Jacqueline ",408
"Simpson, Dana ",403
" Paetro, Maxine ",400
"Blake, Kendare ",388
"Shusterman, Neal ",356
"Bradley, Alan ",330
"Rooney, Kathleen ",330
"Sincero, Jen ",329
"Moore, Graham ",312
"Connelly, Michael ",303
"Dare, Tessa ",288
"White, Kate ",288
"Macomber, Debbie ",283
"Rankin, Ian ",279
"Dashner, James ",276
"Matthews, Jason ",266
"Batuman, Elif ",264
"Millard, Candice ",242
"Carter, Ally ",239
"Blackstock, Terri ",237
"Maniscalco, Kerri ",234
" Patterson, James ",234
"Reynolds, Jason ",232
" Bell, Cece (ILT)",229
"Angleberger, Tom ",229
"Gidwitz, Adam ",226
"Nosrat, Samin ",226
"Oakley, Colleen ",226
" Macnaughton, Wendy (ILT)",226
"Kelly, Erin Entrada ",222
" Roxas, Isabel (ILT)",222
"Neggers, Carla ",216
"Feek, Rory ",215
" Cole, Henry (ILT)",213
"Perl, Erica S. ",213
"Dahl, Roald ",208
"Poston, Ashley ",207
"Proby, Kristen ",206
"Shetterly, Margot Lee ",205
"Dolan-Leach, Caite ",203
"Spooner, Meagan ",201
"Jemisin, N. K. ",200
"MacDonald, Norm ",195
"Kann, Victoria ",194
"Shalvis, Jill ",187
"Marton, Sandra ",187
"Hurwitz, Gregg ",184
"Mckeon, Kathy ",181
"Gray, Shelley Shepard ",176
"Dickerson, Melanie ",175
"Mallory, Ashlee ",172
"Gleick, James ",172
"Duran, Meredith ",171
"Guinn, Jeff ",170
"Edwards, Gavin ",169
"Natiello, Eva Lesko ",167
"Albanese, Laurie Lico ",163
"Camp, Candace ",159
"Harper, Karen ",157
"Harper, Molly ",152
"Peck, Richard ",152
"Toibin, Colm ",150
"Kenneally, Miranda ",149
"Hedlund, Jody ",149
"Stewart, Mariah ",144
"Dunbar, Erica Armstrong ",140
"Goodman, Carol ",137
" Snyder, Kimberly ",136
"Chopra, Deepak ",136
"Woods, Sherryl ",135
"Meyers, Randy Susan ",134
"Montefiore, Santa ",134
"Freeman, Sally Mott ",131
"Quinn, Susan ",128
"Mazzeo, Tilar J. ",127
"Barber, Kathleen ",127
"Carr, Robyn ",124
"Cluess, Jessica ",124
"Keller, Timothy ",120
"Monroe, J. S. ",120
"Paige, Danielle ",119
"Adair, Marina ",114
"Gregory, Josh ",114
"Kobliner, Beth ",113
"Buller, Laura ",112
"Sasaki, Fumio ",110
"Maitland, Barry ",109
