,0
"Patterson, James ",14798
" Grabenstein, Chris ",9803
" Park, Laura (ILT)",9058
"Shan, Darren ",5606
"Bacigalupi, Paolo ",4709
"Lopez, Diana ",4648
"Zadoff, Allen ",2805
" Neufeld, Juliana (ILT)",2414
" Shulman, Mark (CON)",2414
"Meyer, Stephenie ",2226
"Green, Jacqueline ",2054
" Santat, Dan (ILT)",1903
" Tebbetts, Chris ",1669
"Galbraith, Robert ",1600
"Selfors, Suzanne ",1359
"Stewart, Trenton Lee ",1272
"Atkinson, Kate ",1113
" Ellis, Carson (ILT)",1032
" Paetro, Maxine ",1003
" Roughan, Howard ",899
" Ledwidge, Michael (CON)",874
"Mass, Wendy ",743
"Dalglish, David ",742
" Marr, M. A. ",562
"Armstrong, K. L. ",562
"Spratt, R. A. ",544
"Stohl, Margaret ",422
"Rowling, J. K. ",408
"Harrison, Lisi ",397
" Robinson, Patrick (CON)",358
"Luttrell, Marcus ",358
" Sullivan, Mark ",334
"Clark, Marcia ",325
"Zarr, Sara ",312
"Johnson, Sue ",283
"Philbin, Joanna ",257
"Kent, Hannah ",247
" Sudyka, Diana (ILT)",240
"Lansdale, Joe R. ",208
"Simses, Mary ",183
" Dembowski, Jill ",159
"Hilderbrand, Elin ",118
"King, A. S. ",98
"Peters, Julie Anne ",96
" Fry, Jason ",87
"Windham, Ryder ",87
" Sears, James ",72
" Sears, Robert ",72
"Sears, William ",72
" Sears, Martha ",72
"Beaudoin, Sean ",69
"Manchester, William ",65
"Akpan, Uwem ",63
"Sedaris, David ",60
"Fowles, John ",59
"Novak, Chase ",57
" De Jonge, Peter ",57
"Brown, Jennifer ",54
"Lyga, Barry ",53
" Patterson, James ",49
"Charbonnet, Gabrielle ",49
"Banks, Iain ",46
"Todd, Chuck ",46
"Cameron, Miles ",44
"Christopher, Matt ",43
"Pearce, Jackson ",40
"O'Brien, Edna ",37
"Cobley, Michael ",37
"Mina, Denise ",29
"Weisman, Alan ",29
"Somper, Justin ",28
"Ratey, John J. ",26
" Hagerman, Eric (CON)",26
"Lange, Richard ",26
"Shreve, Anita ",24
"Harrison, Lisi (CRT)",23
" Douglas, Allen (ILT)",22
"Holt, Christopher ",22
" Burnett, Mark ",21
"Downey, Roma ",21
"Mystery Writers of America, Inc. ",20
"Patrick, Cat ",20
" Connelly, Michael (CON)",20
"Chen, Justina ",19
"Carriger, Gail ",19
"Liponis, Mark ",18
"Riley, Peggy ",17
"Mosley, Walter ",17
"Hoffman, Alice ",17
"Grossman, Austin ",16
"Anderson, Kevin J. ",15
" Price, Nick (ILT)",13
"Bearn, Emily ",13
"Saintcrow, Lilith ",9
"Buettner, Robert ",8
"Alfred, Randy (EDT)",8
"Grant, Sara ",7
"Donoghue, Emma ",7
"Klaussmann, Liza ",6
"Nadler, Stuart ",5
"Vaz, Mark Cotta ",4
"Rosenfeld, Lucinda ",4
"Koryta, Michael ",4
"Aaron, Rachel ",4
" Guggenheim, David ",3
"Calonita, Jen ",3
"Mennuti, Nicholas ",3
"Simmons, Dan ",3
"Auerbach, Red ",3
"Winston, Sherri ",3
" Feinstein, John ",3
"John, Elton ",3
" Vasconcellos, Daniel (ILT)",2
"Gee, Poppy ",2
"Childress, Mark ",2
"Doty, M. ",2
"Montemarano, Nicholas ",2
"Painter, Kristen ",2
"Asgedom, Mawi ",2
"Carman, Patrick ",2
"Peters, Stephanie (CON)",2
" Christopher, Matt ",2
Rabbis of Boca Raton Theological Seminary (COR),1
"Rardin, Jennifer ",1
"Dean, Zoey ",1
"Godwin, Peter ",1
"Traig, Jennifer ",1
"Childs, Craig ",1
" Davilman, Barbara (EDT)",1
"Vega, Denise ",1
" Weiner, Ellis (RTL)",1
