,0
"Robb, J. D. ",4835
"Sandford, John ",3581
" Roberts, Nora ",2840
"Green, John ",2755
"Chernow, Ron ",2713
"Horowitz, Anthony ",2340
"Roberts, Nora ",1727
"Woods, Stuart ",1685
"Child, Lee ",1614
"Silva, Daniel ",1218
"Box, C. J. ",1152
"Parker, Robert B. ",918
"Greenburg, Dan ",884
"Briggs, Patricia ",779
 John And Wendy (ILT),707
"Krulik, Nancy E. ",707
"Hosseini, Khaled ",692
"Johnson, Craig ",687
"Butcher, Jim ",673
" Davis, Jack ",664
"Rothfuss, Patrick ",598
"Picoult, Jodi ",597
"Coben, Harlan ",536
"Feehan, Christine ",507
"Mead, Richelle ",492
"Grossman, Lev ",456
"Ward, J. R. ",442
"Clancy, Tom ",435
"Cussler, Clive ",433
"Singh, Nalini ",405
" Roberts, Nora (CON)",384
"Ebershoff, David ",365
"Steinbeck, John ",353
"White, Randy Wayne ",350
"Greene, Robert ",343
" Elffers, Joost (PRD)",342
"Golding, William ",331
" Lowry, Lois (AFT)",331
"Alexander, Lacey ",331
" Buehler, Jennifer (CON)",331
"James, Julie ",304
"White, Karen ",292
"Lackey, Mercedes ",273
"Peck, Richard ",272
"Coulter, Catherine ",266
"Grafton, Sue ",265
"Díaz, Junot ",258
"Harris, Charlaine ",250
" Levithan, David ",231
" Davis, Jack (ILT)",220
"Hunter, Faith ",212
"Griffin, W. E. B. ",211
"Dessen, Sarah ",210
"Banks, Maya ",207
"Rand, Ayn ",206
"Philbrick, Nathaniel ",201
"Ross, Ann B. ",200
"Gilbert, Elizabeth ",200
"Carlisle, Kate ",199
"Neill, Chloe ",193
" Shillinglaw, Susan (INT)",190
"Collins, Kate ",184
"Cornwell, Patricia Daniels ",181
"Stockett, Kathryn ",173
"Lescroart, John T. ",173
"Bowen, Rhys ",166
"Viets, Elaine ",163
"King, Stephen ",161
"Lancaster, Jen ",153
"Lupica, Mike ",147
"Black, Shayla ",146
"Iles, Greg ",142
"Laurie, Victoria ",135
" Scott, Justin ",134
"Andrews, Ilona ",133
"Shepherd, Mike ",129
"Hyzy, Julie ",126
"Berenson, Alex ",125
"Follett, Ken ",124
"Gibson, William ",116
"Karon, Jan ",116
"Kerouac, Jack ",107
"Pollan, Michael ",105
"Davidson, MaryJanice ",102
"McBride, James ",100
"Waldron, Ann ",98
" Marchesi, Stephen (ILT)",98
 Who Hq (COR),98
"Greaney, Mark ",97
"Fforde, Jasper ",97
"Heinlein, Robert A. ",95
"Tolle, Eckhart ",95
"Waters, Sarah ",90
"Herbert, Frank ",90
"Tolstoy, Leo ",82
"Beverley, Jo ",81
" Pevear, Richard (TRN)",78
" Volokhonsky, Larissa ",78
"Harris, C. S. ",76
"Stegner, Wallace Earle ",75
"Krentz, Jayne Ann ",74
"Stross, Charles ",74
" Knox, Bernard (INT)",71
" Fagles, Robert (TRN)",71
" Knox, Bernard (CON)",70
Homer ,70
"Roquelaure, A. N. ",69
"Burton, Jaci ",69
" Rice, Anne ",69
"Ross, Julia (EDT)",69
"Godin, Seth ",68
"Pelzer, David J. ",68
"Atherton, Nancy ",65
"Dane, Lauren ",62
" Ryan Langan, Ruth ",60
"McGuire, Seanan ",59
"Benioff, David ",59
"Willig, Lauren ",57
"Elkins, Aaron J. ",57
"Albert, Susan Wittig ",56
"Hamilton, Laurell K. ",54
"Barr, Nevada ",54
" Benson, Jackson J. ",54
"Venkatesh, Sudhir ",53
"Chevalier, Tracy ",52
"Brooks, Geraldine ",51
"Cook, Robin ",49
"Fielding, Helen ",49
" Blayney, Mary ",48
"Quick, Amanda ",48
"Cornwell, Bernard ",48
"Shalvis, Jill ",48
" Gaffney, Patricia ",48
"Tropper, Jonathan ",47
"Stirling, S. M. ",47
"Anderson, Laurie Halse ",46
"Ruiz Zafon, Carlos ",46
" Hill, Joey W. ",46
" Rossetti, Denise ",46
" Graves, Lucia (TRN)",46
" Haynes, Jasmine ",46
"Cherryh, C. J. ",45
" Bigsby, Christopher W. E. ",44
"Reynolds, Alastair ",44
"Miller, Arthur ",44
"Woodson, Jacqueline ",43
"Francis, Dick ",43
"Goto, Hiromi ",43
"Erdoes, Richard ",42
" Simon, William ",42
"Rai, Vinay ",42
" Butterworth, William E. ",42
" Ortiz, Alfonso (EDT)",42
" Erdoes, Richard (ILT)",42
"Castle, Jayne ",41
"Bishop, Anne ",41
"Green, Jane ",41
"Crais, Robert ",41
"Dickey, Eric Jerome ",41
"Ross, JoAnn ",41
"Kirshenbaum, Mira ",41
"Adler, David A. ",39
"Noble, Kate ",39
"Keller, Timothy ",39
"Caine, Rachel ",39
"Coel, Margaret ",38
"Kurzweil, Ray ",38
"Twain, Mark ",38
" Bachman, Richard (CON)",38
" Hunt, Rameck ",37
"Davis, Sampson ",37
"Ballis, Stacey ",37
" Page, Lisa Frazier ",37
" Jenkins, George ",37
"Mosley, Walter ",36
"Johnson, Steven ",35
"Creel, Ann ",35
" Sartarelli, Stephen (TRN)",34
"Crosley, Sloane ",34
" Quinn, Laura Dluzynski ",34
" Pieczenik, Steve R. ",34
"Wax, Wendy ",34
"Wharton, Edith ",34
"Ramsey, Dave ",34
" Wolff, Cynthia Griffin ",34
"Camilleri, Andrea ",34
"Ward, J.r. ",33
"Koontz, Dean R. ",32
"Oliveira, Robin ",32
"Scott, Susan ",31
" Kemprecos, Paul ",31
"Hornby, Nick ",30
"Galenorn, Yasmine ",30
" Bissinger, Buzz ",30
"James, LeBron ",30
"Wingate, Lisa ",28
"Levitin, Daniel J. ",28
"Binchy, Maeve ",28
" Pieczenik, Steve R. (CRT)",27
"Clancy, Tom (CRT)",27
"Hesse, Hermann ",27
" Neugroschel, Joachim (TRN)",27
" Freedman, Ralph (INT)",27
"Higgins, Jack ",26
" Sanborn, Geoffrey (AFT)",26
" Tilton, Robert (INT)",26
"Hoffman, Alice ",26
"Thomas, Jodi ",25
"Hathaway, Nancy ",25
"O'Connell, Carol ",25
"Ellis, Sherry ",25
"Spindel, Janis ",25
"Lieven, Dominic ",24
"White, Stephen ",24
"Kenyon, Sherrilyn ",24
"Braun, Lilian Jackson ",24
"Orman, Suze ",24
"Tanzer, Milt ",24
"Sobol, Donald J. ",23
"Lovecraft, H. P. ",23
"McKinley, Robin ",23
" Shevrin, Aliza (TRN)",23
" Nagel, James (INT)",23
Sholem Aleichem ,23
"Bauer, Ingrid ",23
"Armstrong, Kelley ",23
" Joshi, S. (EDT)",23
"Volponi, Paul ",23
"Thompson, Victoria ",22
"Blackwell, Juliet ",22
"Strohmeyer, Sarah ",22
" Horner, Chuck ",22
"MacKel, Kathy ",22
"Chase, Loretta Lynda ",22
"Holmes, Chet ",21
" Levinson, Jay Conrad (CON)",21
"Childs, Laura ",21
"Machiavelli, Niccolo ",21
" Parks, Tim (TRN)",21
"Beevor, Antony ",21
" Gerber, Michael (FRW)",21
"Lelord, Francois ",21
" Keyser, Elizabeth (EDT)",20
" Wagner-Martin, Linda (INT)",20
" Orozco, Jose Clemente (ILT)",20
"Alcott, Louisa May ",20
" Postman, Andrew (INT)",19
" Butterworth IV, William E. ",19
"Hoffman, Beth ",19
"Postman, Neil ",19
" Natti, Susanna (ILT)",19
" Allen, Joy (ILT)",18
"Fry, Stephen ",18
"Hoag, Tami ",18
"Undset, Sigrid ",17
"James, Henry ",17
" Parini, Jay (INT)",17
"De Los Santos, Marisa ",17
" Nunnally, Tiina (TRN)",17
" Du Brul, Jack B. ",17
"Hellstern, Melissa ",17
"Allison, Dorothy ",16
" Silverman, Kenneth A. (INT)",16
"Solnit, Rebecca ",16
"Nguyen, Bich Minh ",16
"Franklin, Benjamin ",16
"Allen, David ",16
"Mellen, Andrew J. ",16
"Edwards, Kim ",15
"Defoe, Daniel ",15
"Marshall III, Joseph M. ",15
"Allen, James ",15
" Theroux, Paul (INT)",15
"Bradley, Marion Zimmer ",15
"Hannah, Sophie ",15
" Dixon, Larry ",15
"Greenberg, Paul ",15
" Leithauser, Brad ",15
"Shem, Samuel ",14
" Davis, Lydia (INT)",14
" Davis, Lydia (TRN)",14
" Seelye, John (INT)",14
"Atkins, Ace ",14
" Tompkins, Jane (INT)",14
" Updike, John (INT)",14
"Kerr, Philip ",14
"Grey, Zane ",14
