,0
"Hawkins, Paula ",9641
"Child, Lee ",1284
"Higgins, Melissa ",1242
"Simms, Rosie ",1219
"Fiore, Kelly ",954
" Slobodkin, Louis ",952
"Estes, Eleanor ",952
"Roberts, Nora ",932
"Haney, Jill ",833
"Fluke, Joanne ",808
"Robb, J. D. ",805
"Palacio, R. J. ",757
"Banks, Maya ",731
"Baldacci, David ",691
"Mandel, Emily St. John ",663
"Cook, Robin ",577
" Scott, Justin ",566
"Cussler, Clive ",566
"Yancey, Rick ",517
"Mallery, Susan ",502
"Follett, Ken ",496
"Gray, P. J. ",496
"Zuckoff, Mitchell ",453
 Annex Security Team (COR),453
"Simsion, Graeme ",451
"Adichie, Chimamanda Ngozi ",387
"Michaels, Fern ",362
" Christie, Agatha ",361
"Hannah, Sophie ",361
"Thiel, Peter ",347
" Masters, Blake ",347
"Brown, Peter ",343
"Mack, W. C. ",342
Princeton Review (COR),335
"Gottfried, Sara, M.D. ",329
"Weiner, Jennifer ",318
"Green, Jane ",316
Fodor's Travel Guides (COR),283
"Kingsbury, Karen ",282
"Gortner, Christopher W. ",264
"Waters, Sarah ",245
"White, Randy Wayne ",245
"Meyerhoff, Jenny ",241
" Week, Jason (ILT)",241
"Jacobs, Evan ",236
"George, Elizabeth ",233
" Clare, Cassandra ",232
"Black, Holly ",232
"Jackson, Lisa ",230
"Kolbert, Elizabeth ",225
"Kellerman, Jonathan ",222
"Willems, Mo ",222
" Kellerman, Jesse ",222
"Harvey, Steve ",219
"Walsh, M.o. ",218
"Blackstock, Terri ",217
" DiCamillo, Kate ",215
"McGhee, Alison ",215
" Lambert, David ",215
" Shepperson, Rob (ILT)",213
"Mills, Claudia ",213
"Hansen, Grace ",202
"Swanson, Cynthia ",197
"Briggs, Patricia ",194
"Alexander, Tamera ",193
" Graham, Heather ",192
" Preston, Douglas ",192
" Lehane, Dennis ",192
" Montague, Brad ",187
"Novak, Robby ",187
"Ronson, Jon ",178
"Coleman, Reed Farrel ",178
"Meadows, Jodi ",175
"Crawford, Susan ",174
" Miller, Kirsten ",168
"Segel, Jason ",168
"Pogue, David ",166
"Shirvington, Jessica ",162
"Atwood, Margaret Eleanor ",162
"Rufus, Anneli ",161
Brothers Grimm (COR),161
"Dane, Lauren ",158
"Phillips, Carly ",152
"Jance, Judith A. ",151
"Guillebeau, Chris ",151
"Lafevers, Robin ",144
"Dodd, Christina ",144
"Stroud, Jonathan ",142
"Scott, Kylie ",141
"Miller, Emma ",138
"MacAlister, Katie ",133
"Hauck, Rachel ",129
" Thomson, Jess ",128
"Adler, Jennifer ",128
"Barnes, Nico ",126
" Sutherland, Kari H. ",125
"McBride, Laura ",125
"Sutherland, Tui ",125
"Burke, James Lee ",120
"Henry, April ",120
"Hart, Megan ",118
"Peirce, Lincoln ",116
"Pearce, Kate ",112
"Simon, Seymour ",108
"Kenneally, Miranda ",107
"Arnold, Tedd ",105
"Walker, Jeff ",103
"Abbott, Tony ",98
"Donohue, Meg ",98
"Suzuki, Wendy ",96
" Fitzpatrick, Billie ",96
"Bernstein, Aimee ",93
"Schwartz, Amy ",93
"Castille, Sarah ",91
"Black, Shayla ",89
"Lupica, Mike ",89
"Rudder, Christian ",88
"Murray, Julie ",88
"Woodsmall, Cindy ",88
"Smith, Wilbur A. ",86
"Davis, William ",86
"Trimble, Lee ",84
" Dronfield, Jeremy ",84
"Thomas, Sherry ",83
"O'Donnell, James J. ",81
"Fiske, Edward B. ",81
"Terry, Candis ",80
"Brown, Dan ",79
"Ryan, Kendall ",78
"Meacham, Jon ",78
"Archer, Claire ",76
"Giltrow, Helen ",76
" Roediger, Henry L. ",76
"Brown, Peter C. ",76
"Showalter, Gena ",75
"Clipston, Amy ",73
"Guy, John ",73
"Burrowes, Grace ",73
"Montefiore, Santa ",73
"Patterson, James ",72
" Meissner, Susan ",72
"Clark, Mindy Starns ",72
" Grabenstein, Chris ",72
"Bartoletti, Susan Campbell ",71
"Reisz, Tiffany ",70
"Duskey Rinker, Sherri ",68
"St. Amant, Betsy ",68
"Raschka, Christopher ",68
"Carter, Aimee ",67
" Morgan, Sarah ",66
"Ellroy, James ",66
"Boyle, Elizabeth ",66
"Dunham, Lena ",65
"Loren, Sophia ",64
"Morgan, Rachelle ",64
" Antonsson, Petur (ILT)",63
"Durham, Paul ",63
"Lennie, Charles ",62
Martha Stewart Living (COR),61
"Docker, Peter ",61
"Burroughs, Edgar Rice ",61
"Gifford, Elisabeth ",60
"Young, Suzanne ",60
"Hawley, Ellen ",60
"Riordan, Kate ",60
" Steinbaum, Suzanne ",59
"Reynolds, Marcia ",59
"Harrar, Sari ",59
"Koppel, Lily ",58
"Henry, Patti Callahan ",57
" Chany, Kalman ",56
"Neggers, Carla ",55
"Cole, Kresley ",55
"Howey, Hugh ",55
"Umrigar, Thrity ",55
"Leigh, Lora ",55
"Cartwright, Sierra ",54
"Andre, Bella ",53
"Johnston, Joan ",53
"Joy, David ",53
"Kelly, Jason ",52
"McKenna, Lindsay ",52
"L'Amour, Louis ",51
"Knox, Elizabeth ",50
"King, Carole ",49
"Nordberg, Jenny ",49
"Timmer, Julie Lawson ",48
"Carey, Anna ",48
"Frazee, Randy ",47
"Richards, C. J. ",46
" Brozek, Gary ",46
"Ritland, Mike ",46
" Fujita, Goro ",46
"Carr, Robyn ",45
"Stanley, Andy ",45
"Craig, Joe ",44
"Hargrove-huttel, Ray ",44
"Baptist, Edward E. ",44
" Colgrove, Kathryn Cadenhead ",44
" Harney, Kevin (CON)",43
"Ryan, Jennifer ",43
" Harney, Sherry (CON)",43
"Zweig, David ",42
" Courtney, Richard (ILT)",42
"Berenson, Laurien ",42
"Awdry, W. ",42
"Dash, Meredith ",42
"Ritchell, Ross ",41
"Holliday, Graham ",41
"Chopra, Deepak ",41
"Fertig, Judith ",41
"Klassen, Jon ",41
"Wizenberg, Molly ",40
"Galt, Christopher ",39
" Christy, Jana (ILT)",39
"Thorpe, Kiki ",39
"Hamilton, Peter F. ",39
"Rash, Ron ",39
"Glines, Abbi ",38
"Edwards, Nicole ",37
"Braden, Kara ",36
"Wiltz, Chris ",36
"Bartlett, Karen ",36
"Buckley, Christopher ",36
"Woods, Sherryl ",35
"Kincaid, Kimberly ",35
"Fotopulos, Dawn ",35
"Null, Gary, Ph.D. ",34
"Smith, Mike ",34
"Adler-Olsen, Jussi ",34
"McIntosh, Fiona ",34
"Deurlein, Rebecca ",34
" Nuchovich, Daniel I. (FRW)",34
"Wait, Lea ",33
"Alt, Jeff ",33
"Atkinson, David ",33
"Schroeder, Bernard ",33
"McManus, John C. ",32
"Kimpton, Diana ",32
"Smith, Jennifer E. ",32
"Brockmann, Suzanne ",32
" Finlay, Lizzy ",32
"Coyle, Katie ",31
"LaMarche, Una ",31
"Carlson, Caroline ",31
"Jayne, Hannah ",31
"Lillard, Amy ",31
"Chase, Emma ",31
"James, Lorelei ",31
"Bailey, Catherine ",30
"Forester, Amanda ",30
"Schmit, Brian ",30
"Lawson, Jessica ",30
"Hatvany, Amy ",30
"Biss, Eula ",30
"Plumlee, Scott David ",30
"Kaye, Laura ",29
"Bell, Jim ",29
"Moning, Karen Marie ",29
" Gannon, Polly (TRN)",28
"Ulitskaya, Ludmila ",28
"Jackson, Joshilyn ",28
"Young, Samantha ",28
"Oates, Joyce Carol ",28
" Murphy, Jim ",27
" Dougherty, Meghan ",27
"Ivy, Alexandra ",27
" Florian, Douglas ",27
"Scieszka, Jon ",27
" Partridge, Elizabeth ",27
"Birnbach, Alece (ILT)",27
"McStay, Moriah ",27
" Fleming, Candace ",27
"Nimmer, Dean ",27
 The Knot (COR),27
"Roney, Carley ",27
"Hunt, June ",26
"McKinley, Christine ",26
"Gunn, Robin Jones ",26
"Krames, Jeffrey A. ",26
" Danielewski, Mark Z. (FRW)",26
"Connolly, Lynne ",26
"Harris, Sam ",26
"Bachelard, Gaston ",26
"Stead, Philip C. ",26
" Kearney, Richard (INT)",26
"Kadrey, Richard ",25
"Braitman, Laurel ",25
"Wright, Lawrence ",25
"Freeman, Anna ",25
"Lam, Kam Chuen ",24
"Brown, Carolyn ",24
"Lauren, Christina ",24
" Yongnian, Grandmaster Yu (FRW)",24
"Califano, Joseph A. ",24
"Sheetz-Runkle, Becky ",24
"Mori, Kyoko ",24
"Dowling, Tim ",23
"Butcher, Amy ",23
"Kerr, Gordon ",23
"Miller, Jane Hardy ",23
"Mann, George ",23
"Brown, Josie ",23
Noire ,23
"White, J. A. ",23
" Offermann, Andrea (ILT)",23
"Todd, Anna ",23
"Kuhn, Shane ",23
"Evans, Bronwen ",22
"Stafford, Andrew ",22
"D'armor, Mael ",22
"Rowlands, Betty ",22
"Woodson, Jacqueline ",22
"Vujicic, Nick ",22
" Vujicic, Kanae ",22
"Scott, Melanie ",21
"Rhodes, Stacey Lynn ",21
"Yates, Maisey ",21
"Plum, Amy ",21
"De Jong, Rob-Jan ",21
"Abanes, Richard ",21
"Jones, Ben ",21
"Calhoun, Anne ",21
"Lepucki, Edan ",20
" Ridyard, Jennifer ",20
"Baker, Keith ",20
"Sugg, Zoe ",20
"Connolly, John ",20
"Hughes, Michael M. ",20
"Rimington, Stella ",20
"Young, Louisa ",20
"Corey, Benjamin L. ",20
"Wallace, Don ",19
"Hamid, Mohsin ",19
"Kaplan, Bruce Eric ",19
"Lyons, Kathy ",19
"Machiavelli, Niccolo ",19
"Cooney, Ellen ",19
"Herzlich, Mark ",19
"Patterson, William ",19
"Fowler, Susan ",18
"Ortberg, John ",18
"Delport, Melissa ",18
" Olshaker, Mark ",17
"Ambrose, Stephen ",17
"Copeland, Lori ",17
"Lorret, Vivienne ",17
"Salisbury, Graham ",17
"Douglas, John ",17
"Stevenson, D. E. ",17
"Siegel, Helene ",17
"Nelson, Kadir ",17
" Rosenberg, Madelyn ",16
" Heim, Pat ",16
"Sax, Cynthia ",16
"Darowski, Joseph J. ",16
"Crockett, Mary ",16
"Rowson, Pauline ",16
" Worth, Lenora ",16
"Golant, Susan K. ",16
"Peterson, Clarissa ",16
" Hughes, Tammy ",16
"Long, Abigail A. ",16
"Bright, Deb ",16
"Cordova, Zoraida ",16
"Hayes, Terrance ",16
"Jackson, Brenda ",15
"Abbott, Edwin Abbott ",15
" Thompson, Michael (FRW)",15
"Fine, Jon ",15
"Wattis, Lois ",15
"Fishel, Anne K. ",15
"Dickinson, Charles ",15
"Fitzgerald, F. Scott ",15
"Barrell, Tony ",15
"Bronte, Charlotte ",15
"Cala, Ismael ",14
" Morrow, Chris (CON)",14
"Joyce, Dru, II ",14
" Falco, Lisa ",14
"Thoene, Bodie ",14
"Caddy, Dan ",14
" Thoene, Brock ",14
"Frampton, Megan ",14
"De Courcy, Anne ",14
"Tracy, Brian ",14
"Dilloway, Margaret ",14
"Hockensmith, Steve ",14
" James, LeBron (FRW)",14
"Christie, Pamela ",14
"Milton, Joyce ",13
"Chapin, Andrea ",13
"Reed, Nat ",13
"Smith, Claire Bidwell ",13
"Collins, Katherine ",13
"Drake, Laura ",13
"Lambert, Sheela ",13
"McKinty, Adrian ",13
"Chiofalo, Rosanna ",13
"Ayres, Katherine ",13
"Masters, Priscilla ",12
"Lovesey, Peter ",12
"Beaumont, Maegan ",12
"Quinn, Kate ",12
"Scott, R. J. ",12
"Wright, Kim ",12
"Thayne, RaeAnne ",12
"Bennett, Scott ",12
"Fossel, Peter V. ",12
"Jones, Lisa Renee ",11
"Banks, Amy ",11
"Sluyter, Dean ",11
"Rutherford, Mike ",11
"Shapiro, Walter ",11
" Hirschman, Leigh Ann ",11
" Siegel, Daniel J (FRW)",11
"Scotton, Rob ",11
" Moseley, Meg ",11
"Zhang, Amy ",11
"Richardson, Kim ",10
"Sisson, Dan ",10
"Darwin, Charles ",10
Sanrio (COR),10
" Wiseman, Beth ",10
"Cushatt, Michele ",10
"Borth, Teddy ",10
"Whalen, Marybeth ",10
"Wildes, Emma ",10
" Hartmann, Thom (CON)",10
"Lewis, Charles ",10
"Metzger, Bruce M. ",10
" Clopton, Debra ",10
"Hirsch, James S. ",10
"Carter, Stephen L. ",10
"Trow, M. J. ",10
"Rocco, John ",9
"Martin, George R. R. ",9
"Emberley, Rebecca ",9
"O'Reilly, Bill ",9
"Connor, Claudia ",9
" Pierson, Dan ",9
Various ,9
"Limbaugh, Rush ",9
"Stark, Susan ",9
"Leitch, Hayley ",9
" Clarke, Veronica ",9
"West, Jacqueline ",9
"Dickson, John ",9
" Berndt, Jodie (CON)",9
"Kincade, Sierra ",9
"Bardugo, Leigh ",9
"Marr, Melissa ",9
"Henkes, Kevin ",9
"Oliver, Dee ",9
"Kelly, Diane ",9
" Perkins, Lynne Rae ",8
"Sandro, Angie ",8
"Collins, Nancy A. ",8
"Rosen, Delia ",8
"Ellis, Shelly ",8
"McMann, Lisa ",8
"Han, Jenny ",8
"Lenski, Lois ",8
"Arthus-Bertrand, Yann (PHT)",8
"Simone, Ni-Ni ",8
" Stirling, S. M. ",8
" Miller, Kurt (ILT)",8
"Lasky, Kathryn ",8
" Shook, Chris ",8
"Shaw, Jamie ",8
" Vivian, Siobhan ",8
" Abrams, Amir ",8
"Shook, Kerry ",8
"Reese, Cynthia ",8
"Drake, David ",8
"Miller, Sue ",8
"Grimes, Nikki ",8
" Jankeliowitch, Anne ",8
"Sutton, Kelsey ",8
"Heley, Veronica ",8
"Cameron, Stella ",8
" Tillery, Angelo (ILT)",8
" Cartwright, Sierra ",7
"Gary, Codi ",7
"Brooks-Dalton, Lily ",7
" Gillingham, Karen ",7
"Marcus, Greil ",7
"Thomas, Gary L. ",7
Sesame Workshop (COR),7
" Alper, Sascha ",7
"Miller, Karen ",7
"G'Orge-Walker, Pat ",7
"Blisse, Victoria ",7
"Scazzero, Peter ",7
