,0
"Brown, Sandra ",2443
"Hawkins, Paula ",2413
"Follett, Ken ",2211
"Patterson, James ",1752
"Woods, Stuart ",1524
"Davis, Fiona ",1283
" Hall, Parnell ",1184
"Mallery, Susan ",1154
"Jance, Judith A. ",796
" Mackenzie, Jassy (CON)",779
"Tallent, Gabriel ",749
"Rubin, Gretchen ",679
"Ward, Jesmyn ",679
" Kellerman, Jesse ",629
"Kellerman, Jonathan ",629
"Palacio, R. J. ",628
"Robbins, Tony ",619
"Ford, Jamie ",608
"Perrotta, Tom ",566
"Castillo, Linda ",477
"Maden, Mike ",442
"Denfeld, Rene ",441
"Rowling, J. K. ",437
"Palmer, Diana ",381
"Hoover, Colleen ",378
"Feehan, Christine ",336
"Hart, Kevin ",303
" Strauss, Neil (CON)",303
" Cuervo, Alma ",294
"Reid, Taylor Jenkins ",294
"Guillebeau, Chris ",291
"Gout, Leopoldo ",287
"Bardugo, Leigh ",278
"Sullivan, Matthew ",269
"Hunter, Erin ",256
"Showalter, Gena ",254
"Meyer, Marissa ",249
"Perry, Anne ",241
"Adichie, Chimamanda Ngozi ",233
"Rosenfelt, David ",228
"Krauss, Nicole ",226
"Jemisin, N. K. ",225
"Meloy, Maile ",220
"Riordan, Rick ",220
"Rose, Karen ",217
"MacNeal, Susan Elia ",214
"Yates, Christopher J. ",190
"Silvera, Adam ",186
"Jordan, Penny ",186
"Le Guin, Ursula K. ",183
"Corris, Peter ",182
"Braun, Eric ",180
"Dionne, Karen ",179
"Schwab, V. E. ",175
" Holgate, Douglas (ILT)",172
"Donnelly, Jennifer ",172
"Clemmons, Zinzi ",172
"Cook, Robin ",165
"Camerota, Alisyn ",161
"Booth, Stephen ",155
"Brockmann, Suzanne ",146
"Thayne, RaeAnne ",145
"Muller, Marcia ",145
" Barry, James L. (ILT)",143
"Clavin, Tom ",139
" Allyn, Doug (CON)",138
"Dare, Tessa ",132
" Wells, Mary Jane ",132
"Dyson, Michael Eric ",132
"Doeden, Matt ",132
" Serritella, Francesca ",131
"Scottoline, Lisa ",131
"Nelson, O. T. Terry ",130
"Taibbi, Matt ",129
"O'Connor, Carlene ",128
"Hansen, Grace ",128
"Coes, Ben ",126
"Connolly, John ",121
"Arnold, Elana K. ",119
"Miller, Carolyn ",117
"Dean, James ",114
" Burns, Ken ",114
"Ward, Geoffrey C. ",114
" Dean, James (ILT)",114
" Fowler, Karen Joy (INT)",113
"Horowitz, David ",111
"Sullivan, Mary ",111
"Wells, Martha ",110
"Parker, T. Jefferson ",109
"Ashford, Jane ",108
"Alcott, Kate ",108
"Blum, Ben ",105
"Boyne, John ",105
"Friedman, Laurie B. ",101
"Kaplan, Arie ",101
"Schmidt, Sarah ",101
"Bruel, Nick ",99
"Brierley, Saroo ",97
"Brunstetter, Wanda E. ",97
" Buttrose, Larry ",97
"Fallenstein, J. ",95
"Howard, A. G. ",94
