,0
"Kinney, Jeff ",5499
"Ware, Ruth ",2542
"Lehane, Dennis ",1401
"Robb, J. D. ",1315
"Ward, Jesmyn ",1089
"Paris, B. A. ",980
"Patterson, James ",978
"Thor, Brad ",879
"Delaney, J. P. ",853
"Berg, Elizabeth ",823
"Meyer, Stephenie ",796
"Reid, Taylor Jenkins ",750
"Campbell, Michele ",712
"Sullivan, Matthew ",653
"Wiggs, Susan ",630
" Swierczynski, Duane (CON)",624
"Monroe, Mary Alice ",576
"Richmond, Michelle ",534
"Ackerman, Diane ",518
"Lindsey, Johanna ",511
"Johansen, Iris ",495
"Finkel, Michael ",485
" Johansen, Roy ",480
"Finder, Joseph ",456
"De La Cruz, Melissa ",431
"Lauren, Christina ",414
"Silvis, Randall ",403
"Wright, Robert ",403
"Alexie, Sherman ",352
"Peters, Elizabeth ",320
" Hess, Joan ",320
"Fairstein, Linda A. ",313
"Gardiner, Meg ",307
"Korman, Gordon ",296
"Silva, Daniel ",282
"Camp, Candace ",282
" Guidall, George ",282
"Jackson, Lisa ",271
"Probst, Jennifer ",260
"Jenner, Caitlyn ",247
" Noonan, Rosalind ",245
" Bush, Nancy ",245
"Fisher, David ",233
"Lescroart, John T. ",231
"Dionne, Karen ",230
"Stilton, Thea ",227
"Tanenbaum, Robert K. ",225
"Baldwin, Alec ",224
"Stephens-Davidowitz, Seth ",215
Kaplan Test Prep (COR),215
"Barker, Eric ",209
"Jeffries, Sabrina ",198
"Ludwig, Benjamin ",197
"Haines, Carolyn ",189
"Kukafka, Danya ",183
"Quinn, Spencer ",174
"Wiseman, Ellen Marie ",174
"Cantero, Edgar ",167
"Graham, Lynne ",166
"Krueger, William Kent ",163
"Barnes, Jennifer Lynn ",152
"Mckeon, Kathy ",152
"James, Bill ",152
" James, Rachel McCarthy ",152
"Patrick, Phaedra ",151
"Harper, Karen ",149
"Reynolds, Nicholas ",148
"Gudenkauf, Heather ",140
"William, Anthony ",139
" Collins, Dani ",139
"Yates, Maisey ",137
"Asher, Jay ",134
"Korte, Steve ",132
"English, Christy ",127
"Fluke, Joanne ",126
"Richtel, Matt ",123
"Singh, Lilly ",121
"Moriarty, Nicola ",121
"Kanon, Joseph ",119
"Zinoman, Jason ",119
"Shalvis, Jill ",117
"Donlea, Charlie ",113
"Tanabe, Karin ",112
"Clayton, Alice ",111
"Andrews, Ilona ",111
"Hartsuyker, Linnea ",110
"Watson, Tom ",109
"Spufford, Francis ",109
"Henderson, Bruce ",109
"MacBride, Stuart ",109
"Jackson, Tiffany D. ",108
"Kluger, Jeffrey ",107
"Leigh, Lora ",104
"Blabey, Aaron ",103
" Blabey, Aaron (ILT)",103
"Stanley, Jessamyn ",102
"Brower, Kate Andersen ",101
"Bilton, Nick ",100
" Porter, Jane ",99
" Crews, Caitlin ",99
" Williams, Cathy ",99
"Moretti, Kate ",96
"Sinek, Simon ",95
"Woods, Sherryl ",95
" Docker, Peter ",95
"Anderson, Natalie C. ",93
"Leurck, Maureen ",92
