,0
"Patterson, James ",4760
"Meyer, Marissa ",3810
"Nagda, Ann Whitehead ",2520
" Bickel, Cindy ",2520
" Tebbetts, Chris ",2366
" Park, Laura (ILT)",2208
"Applegate, Katherine ",1894
" Grant, Michael ",1894
" Williams, Garth (ILT)",1740
"Selden, George ",1740
" Ellis, David ",1353
"Henry, April ",1340
"Broach, Elise ",1243
" Murphy, Kelly (ILT)",1209
"Coy, John ",986
"Alexander, Lloyd ",935
"Tubb, Kristin O'Donnell ",911
"Patterson, Janci ",892
"Preller, James ",890
"Baldacci, David ",830
"Bodeen, S. A. ",782
"Bardugo, Leigh ",696
"Pilkey, Dav ",695
"Barrett, Tracy ",659
" Yelchin, Eugene (ILT)",627
"Yelchin, Eugene ",627
"Dunkle, Clare B. ",552
" Arrasmith, Patrick (ILT)",552
"Pierce, Tamora ",520
"Dashner, James ",516
"Stine, R. L. ",479
" Paetro, Maxine ",469
"Hilderbrand, Elin ",461
"Carey, M. R. ",460
"Walker, Sally M ",453
"Tashjian, Janet ",449
"Collins, Suzanne ",428
" Tashjian, Jake ",428
" Bell, Anthea (TRN)",416
"Gier, Kerstin ",416
"Gleitzman, Morris ",406
"Warren, Andrea ",401
"Laybourne, Emmy ",384
"Sheinkin, Steve ",381
"Slaughter, Karin ",380
"O'Brien, Caragh M. ",375
"Aguirre, Ann ",360
" Karp, Marshall ",356
"Kuklin, Susan ",345
" Robinson, Tim (ILT)",343
"Holt, Kimberly Willis ",335
"Fletcher, Ralph ",328
"Fields, Terri ",307
" Wiesel, Marion (TRN)",285
"Wiesel, Elie ",285
" Wiesel, Elie (FRW)",285
"Rothfuss, Patrick ",278
"Rodda, Emily ",275
"Heiligman, Deborah ",275
"Colman, Penny ",272
"Wedekind, Annie ",269
"Hannah, Kristin ",263
"Forester, Victoria ",263
"Toksvig, Sandi ",254
"Alban, Andrea ",249
" Cordell, Matthew (ILT)",221
"Vail, Rachel ",221
"Alexander, Jill S. ",217
"Pearson, Mary E. ",216
"Kelly, Jacqueline ",202
"King, Lily ",194
"Lindsey, Johanna ",194
"Jonell, Lynne ",193
" Bean, Jonathan (ILT)",193
"Coyle, Cleo ",185
"Flores-Galbis, Enrique ",183
"Lustbader, Eric ",181
"Hodgman, Ann ",180
" Hodgman, Ann (PHT)",180
" Skye, Obert (ILT)",179
"Skye, Obert ",179
"Higgins, Kristan ",170
"Beaton, M. C. ",165
"Abbott, Megan ",162
"Healey, Emma ",160
"Hayles, Marsha ",153
"Quirk, Matthew ",142
"Preus, Margi ",140
"Gutman, Dan ",138
"O'Reilly, Bill ",134
"Deaver, Jeffery ",124
"Sands, Lynsay ",124
"Stevens, Chevy ",123
"Martin, Ann M. ",122
"Schulman, Daniel ",120
"Potter, Ellen ",114
" Phelan, Matt (ILT)",114
" Mazer, Anne ",114
"Hesse, Karen ",113
"Kann, Victoria ",109
"VanDermeer, Jeff ",109
"Hashimi, Nadia ",107
"Hauge, Lesley ",106
"Lord, Gabrielle ",105
"Halpern, Julie ",102
"Mcdonald, Fleur ",101
"Kean, Sam ",99
"Moon, Josephine ",97
"Koryta, Michael ",95
"Wolfson, Jill ",92
"Phelan, James ",91
"White, Kate ",89
"Rowell, Rainbow ",88
"Mantchev, Lisa ",87
"Steel, Danielle ",86
"Toland, John ",86
"Cameron, W. Bruce ",83
"Buzbee, Lewis ",82
"French, Jackie ",79
"Willig, Lauren ",79
"Robards, Karen ",76
"Cast, P. C. ",75
" Cast, Kristin ",75
"Hale, Shannon ",75
"Chapman, Fern Schumer ",74
"Hale, Marian ",73
"Koss, Amy Goldman ",72
" Dugard, Martin ",70
"Standiford, Natalie ",68
"Brown, Dan ",67
"Smith, Andrew ",66
"Banks, Anna ",66
" Zimmerman, Dwight Jon ",64
"Takoudes, Greg ",63
"Picoult, Jodi ",63
"Cremer, Andrea ",60
"Burgess, Melvin ",60
"Reeve, Philip ",58
"Rivera, Mariano ",57
"Korman, Gordon ",56
"Trigiani, Adriana ",56
"Wright, Erica ",56
"Knowles, Jo ",55
"Ellsworth, Loretta ",55
"Skyhorse, Brando ",53
"Hunter, C. C. ",53
"White, J. A. ",53
"Guiberson, Brenda Z. ",52
" Guiberson, Brenda Z. (ILT)",52
"Sonnenblick, Jordan ",52
"Bauer, Michael Gerard ",52
"Sarchie, Ralph ",51
"Funke, Cornelia Caroline ",51
None,51
" Cool, Lisa Collier ",51
"Peters, Julie Anne ",51
"Brantley, Jeffrey, M.D. ",50
" Fredrickson, Barbara L. (FRW)",50
"Lunetta, Demitria ",50
"Brierley, Saroo ",49
"Lazenby, Roland ",49
"Brunstetter, Wanda E. ",49
"Betancourt, Jeanne ",47
" Scott-Waters, Marilyn ",47
"Everett, J. H. ",47
"Watson, Jude ",47
"Anderson, John David ",47
" Dominguez, Angela (ILT)",47
"Roby, Kimberla Lawson ",46
"Ochse, Weston ",46
"Lerangis, Peter ",46
"Eugenides, Jeffrey ",46
"D'Lacey, Chris ",46
"Brown, Jennifer ",44
Insight Guides (COR),42
"Klay, Phil ",42
"Scalzi, John ",42
"Thomas, Garen ",40
"Christopher, Lucy ",39
"Mann, Don ",38
"Camilleri, Andrea ",38
" Pezzullo, Ralph ",38
"Jio, Sarah ",37
"Rogers, Adam ",37
"Klein, Gerda Weissmann ",37
"Tracy, Brian ",36
"Miller, Sue ",35
"Williams, Dee ",34
"Robinson, Marilynne ",34
" Packer, J. I. (CON)",33
"Whitney, Donald S. ",33
"Chesney, Marion ",33
"Doughty, Caitlin ",32
"Engle, Margarita ",32
"Higgins, F. E. ",31
"Corey, James S. A. ",31
"Bennett, Sophia ",30
"Dicker, Joel ",30
"Riordan, Rick ",30
"Schrader, Helena Page ",30
"Duffy, John ",30
" Gomes, John ",30
"Beshara, Tony ",30
"Curtis, Jennifer Keats ",30
"Kenyon, Sherrilyn ",28
"Ferris, Joshua ",28
"Perrotta, Tom ",28
"McBride, Lish ",28
"Trout, Nick ",28
"Kennedy, Stacey ",27
" Juan, Ana (ILT)",27
"Valente, Catherynne M. ",27
"Long, Loren ",27
" Piven, Frances Fox ",26
"Ehrenreich, Barbara ",26
"Mather, Matthew ",26
"Stroby, Wallace ",26
"Fleischman, Paul ",26
"Maberry, Jonathan ",26
"Palmer, Isabelle ",26
" Mourning, Tuesday (ILT)",25
"Cullen, Edrei ",25
"Jackson, Alison ",25
"Lasky, Kathryn ",25
"Lefebure, Molly ",25
"Yang, Gene Luen ",25
"Christopher, Matt ",25
" Yang, Gene Luen (ILT)",25
Aio Team (COR),24
"Dean, Cassandra ",24
"Hall, Andy ",24
"Adams, John Joseph ",24
"Blumenthal, Karen ",23
"Archer, Jeffrey ",23
Kæwan ,22
"Hall, Katharine ",22
"Haddix, Margaret Peterson ",21
"Doyle, Melissa ",21
"Hutchins, Amelia ",21
Hal Leonard Publishing Corporation (COR),21
"Rosnay, Tatiana de ",21
"Napoli, Donna Jo ",20
" Reynolds, Bill ",20
"Herren, Chris ",20
"Rodriguez, Deborah ",20
"Quartey, Kwei ",20
"Fitzgerald, Matt ",19
"Cross, Shauna ",18
"Glaser, Gabrielle ",18
"Patterson, Richard North ",18
"Ward, Rachel ",18
"St. Germain, Lili ",18
"Cornish, David ",18
"Park, Linda Sue ",18
"Widener, Chris ",18
"Hunter, Stephen ",17
"Atkinson, Rick ",17
"Bradford, Barbara Taylor ",17
"Stiefvater, Maggie ",17
"Carman, Patrick ",17
"Bertolucci, Domonique ",17
"Minson, Matthew ",16
"Williams, Carol Lynch ",16
"Higgins, Lisa Verge ",16
"Jayawardhana, Ray ",16
"Bowden, Tim ",16
" Gane, Simon (ILT)",16
"Hicks, Betty ",16
"Berman, Matt ",15
"Richards, Todd Lincoln ",15
"Moore, Lorrie ",15
"Kanner, Rebecca ",15
"Masson, Sophie ",15
" Byock M.d., Ira (FRW)",14
"James, Lawrence ",14
" Anderson, Herbert ",14
"Speerstra, Karen ",14
"Hurley, Dan ",14
"Marshall, Lisa B. ",13
"Jarzab, Anna ",13
"Borneman, Walter R. ",13
"Sloan, Robin ",13
"Webber, Stephen Lloyd ",13
"Robotham, Michael ",12
"Travers, P. L. ",12
"Beck, Judy ",12
"Pauley, Kimberly ",12
"Alexander, Caitlind L. ",12
"Ferguson, William J. ",12
"Meyer, Joyce ",12
"Wood, Naomi ",12
"Norman, Howard ",12
"Palumbo, Nick ",11
"Trench, Nicki ",11
"Donovan, Jim ",11
"Alasko, Carl ",11
"Block, Lawrence ",11
"Ryan, Amy Kathleen ",10
"Willeford, Charles Ray ",10
"Schwartz, Stu ",10
"Susskind, Lawrence ",10
"Graubart, Cynthia ",10
"Shellenberger, Susie ",10
"Di Robilant, Andrea ",10
"Jakoubek, Robert E. ",10
" Weber, Kristin ",10
"Marr, John S. ",9
"Brody, Jessica ",9
"Hewlett, Martinez ",9
" Baldwin, John ",9
" Gediman, Dan (EDT)",9
"Nelson, Pete ",9
"Egan, Kate ",9
"Allison, Jay (EDT)",9
"Kennedy, Jane ",9
"Hiebert, Michael ",9
"Gaiman, Neil ",9
"Palmer, Michael ",9
"Deutermann, Peter T. ",9
"Tucker, Alan ",9
"Vizzini, Ned ",9
Kovno Jewish Ghetto Police (COR),8
" Schalkowsky, Samuel (TRN)",8
"Weetman, Nova ",8
" Kassow, Samuel D. (INT)",8
"Wheelan, Joseph ",8
"Bova, Ben ",8
"Rosen, William ",8
"Connolly, Sandra ",7
"Murphy, Nicole ",7
"Rosenberg, Joel C. ",7
"Card, Orson Scott ",7
" Child, Lee (EDT)",7
" Schubert, Edmund R. ",7
"Lubar, David ",7
"Harris, Thomas ",7
"Hood, Ann ",7
" Carlin, Deb ",6
"Bauer, Shane ",6
"Fison, Julie ",6
" Templin, Stephen ",6
