,0
"Peirce, Lincoln ",14481
" Reynolds, Peter H. (ILT)",2824
"McDonald, Megan ",2824
" Denton, Terry (ILT)",2799
"Griffiths, Andy ",2799
" Van Wright, Cornelius (ILT)",2215
"Schroeder, Alan ",2215
" Hu, Ying-Hwa (ILT)",2215
"Ludlum, Robert ",1707
"Duncan, Lois ",1562
"MacDonald, John D. ",1402
"Rowell, Rainbow ",1112
"Hale, Shannon ",1011
"Child, Lee (INT)",771
" Davenier, Christine (ILT)",720
"Guest, Elissa Haden ",720
"Koch, Herman ",529
"Camp, Candace ",478
"Day, Sylvia ",476
"Bradbury, Ray ",468
"Phillips, Carly ",466
"Berenstain, Stan ",422
" Berenstain, Jan ",422
"Carr, Robyn ",370
"Kabat-Zinn, Jon ",343
"Box, C. J. ",340
" Lo, Beth (ILT)",331
"Lo, Ginnie ",331
"Stewart, Mariah ",298
" Hansen, Mark Victor ",280
"Canfield, Jack ",280
"Bracken, Alexandra ",268
"Novak, Brenda ",266
"Halpern, Julie ",258
"Andre, Bella ",255
"Le Guin, Ursula K. ",246
"Bradley, Alan ",240
"Woods, Stuart ",239
" Hansen, Patty ",231
" Dunlap, Irene ",231
"Kava, Alex ",211
"Huang, Eddie ",211
"Neggers, Carla ",194
" Child, Lee (INT)",184
"Buck, Pearl S. ",180
"Wolitzer, Meg ",173
"Palmer, Diana ",171
"Bishop, Anne ",161
"Mcnamara, Ali ",153
"Walker, Julie Ann ",152
"Fusco, Kimberly Newton ",149
"Warren, Andrea ",141
"Brett, Peter V. ",136
"Ishiguro, Kazuo ",135
"Macomber, Debbie ",133
"Peterson, Chris ",129
"White, Randy Wayne ",121
"Berman, Len ",116
"Hobbs, Roger ",114
"Datlow, Ellen ",110
"Rhyne, Teresa J. ",110
" Windling, Terri ",110
"Dark, Juliet ",107
"Myers, Cindy ",105
" Watson, Jesse Joshua (ILT)",103
"Medina, Tony ",103
"Berenson, Alex ",102
"Deida, David ",102
"Michaels, Fern ",101
"Russell, Karen ",100
"Moon, Helen ",100
"Daheim, Mary ",99
"Penick, Pam ",98
" Christie, R. Gregory (ILT)",97
"Adair, Cherry ",97
"Tate, Don ",97
"Burrowes, Grace ",94
"Chamberlain, Diane ",89
" Eden, Cynthia ",87
"Vaughan, Marcia ",87
" Mazellan, Ron (ILT)",87
"Laurenston, Shelly ",87
"O'Keefe, Molly ",86
"Amen, Daniel G. ",81
"Spencer-Wendel, Susan ",76
"Gamble, Adam ",76
" Witter, Bret ",76
"Raybourn, Deanna ",75
"Crais, Robert ",75
"Kornfield, Jack ",74
"Burke, Adam, Ph.D. ",74
"Woods, Sherryl ",74
"Steinbeck, John ",73
"Howell, Hannah ",73
" Parini, Jay (INT)",72
"Hart, Megan ",70
"Johnstone, William W. ",70
"Hearne, Kevin ",69
"Joyce, Brenda ",69
"De Heer, Margreet ",68
"Brach, Tara ",68
"Carlsen, Spike ",66
" Johnstone, J. A. ",61
"Aiken, G. A. ",60
" Holmes, Jeremy (ILT)",59
"Weiner, Ellis ",59
"Wiest, Andrew ",58
"Warburton, Paul ",58
" Ivie, Jackie ",57
" Sinclair, Michele ",57
"Mallery, Susan ",56
"Adams, Scott ",55
"Calhoun, Anne ",53
" Hart, Megan ",53
" Elmwood, Emelia ",53
" Cole, Adelaide ",53
"Kagawa, Julie ",53
" Jones, Lisa Renee ",53
"Anderson, Kevin J. ",51
"Martin, Kat ",50
"Alley, Lynn ",49
"Foster, Lori ",49
"Riley, Andrew ",48
"Tomalin, Claire ",48
"Crace, Jim ",47
"Gee, Darien ",45
"Harper, Karen ",45
"Rex, Adam ",45
" Kirberger, Kimberly ",42
"Reich, Robert B. ",42
My Ebook Publishing House (COR),42
"Ceceri, Kathy ",41
" Carbaugh, Sam (ILT)",41
"Alexander, Victoria ",40
"Kearsley, Susanna ",40
"Hair, Jaden ",40
"Hawkins, Alexandra ",40
"Jaffarian, Sue Ann ",39
"Richards, Emilie ",39
"Stuart, Anne ",39
"York, J. ",38
"Kenneally, Miranda ",38
"Lord, Karen ",38
"Blackmore, Jeanne ",38
" Sayles, Elizabeth (ILT)",38
"Haigh, Jennifer ",37
"Daniels, B. J. ",37
" Kelly, Cooper (ILT)",37
"Eden, Cynthia ",36
"Wallace, David Foster ",36
"Schwarz, Liesel ",35
"Muir, Nancy C. ",35
"Kluver, Cayla ",35
Adyashanti ,35
"Byler, Linda ",34
"Bate, Dana ",34
"Yaccarino, Dan ",34
" Lee, Dom (ILT)",34
"Haynes, Elizabeth ",34
"Mochizuki, Ken ",34
"King, Ross ",33
"Harmon, Danelle ",33
"Conley, Darby ",33
"Phelps, M. William ",33
"Chima, Cinda Williams ",32
"Frenette, Bethany ",32
"Marciuliano, Francesco ",32
"Salzberg, Sharon ",32
"Roberts, Sheila ",31
