,0
"Murray, Julie ",5837
"Hamilton, Sue ",3620
"Hamilton, John ",2342
"Tieck, Sarah ",1801
"Thor, Brad ",1542
"Walls, Jeannette ",1535
"Clare, Cassandra ",1304
" Boyd, Sheree (ILT)",1194
"Nelson, Robin ",1175
"Picoult, Jodi ",1102
"Russell, Rachel Renee ",1088
" Russell, Rachel Renee (ILT)",1088
"Petersen, Christine ",1036
"Stille, Darlene R. ",856
"Haddix, Margaret Peterson ",854
"Flynn, Vince ",847
"Toibin, Colm ",841
"Westerfeld, Scott ",820
"McCullough, David ",802
"Coldiron, Deborah ",755
"King, Stephen ",692
"Gregory, Philippa ",663
" Corral, Rodrigo (CRT)",613
"Clark, Mary Higgins ",549
"Dahl, Michael ",533
"Draper, Sharon M. ",527
"Genova, Lisa ",525
"Evanovich, Janet ",479
"Rosinsky, Natalie M. ",451
"Garwood, Julie ",422
"Hemingway, Ernest ",413
"Krakauer, Jon ",411
"Pierce, Tamora ",341
"Fisher, Carrie ",329
Zane ,316
"Clements, Andrew ",310
"Grissom, Kathleen ",295
"Paulsen, Gary ",291
"Fitzgerald, F. Scott ",279
"Gruen, Sara ",273
"Reichs, Kathy ",265
"Morton, Kate ",262
" Reibeling, Brandon (ILT)",257
"Mukherjee, Siddhartha ",253
" Yesh, Jeff (ILT)",252
"Mallery, Susan ",233
"Isaacson, Walter ",223
"Weiner, Jennifer ",222
"Crais, Robert ",211
"Goodwin, Doris Kearns ",207
"Kenney, Karen Latchana ",206
"Shusterman, Neal ",206
"Doerr, Anthony ",202
"Sherman, Josepha ",191
"Krueger, William Kent ",183
"Brown, Sandra ",179
"Holub, Joan ",167
" Williams, Suzanne ",167
"Mitchell, Margaret ",161
" Conroy, Pat (FRW)",161
"Hopkins, Ellen ",147
Anonymous ,146
"Miller, Linda Lael ",137
" Clark, Carol Higgins ",137
"Waldman, Neil ",136
"Deaver, Jeffery ",134
"Iles, Greg ",131
"Keene, Carolyn ",124
"Lindeen, Mary ",118
"Blasi, Marlena De ",118
"Chiaverini, Jennifer ",117
"Adams, Richard ",117
"Robbins, Tony ",116
" Wrightson, Bernie (ILT)",115
" Wesley, Omarr (ILT)",114
" John, Matthew (ILT)",113
"Bell, Ted ",111
"Jance, Judith A. ",107
"Brown, Dan ",106
" Pamintuan, Macky (ILT)",105
"Cooper, Susan ",103
"Goolrick, Robert ",102
"Stanton, Doug ",101
"Larsen, Ward ",98
"Burke, James Lee ",95
" Whelan, Michael (ILT)",93
"Mattern, Joanne ",93
"McCourt, Frank ",88
"Deveraux, Jude ",87
"Cussler, Clive ",85
"Sethi, Ramit ",84
"Olshaker, Mark ",83
"Bullard, Lisa ",83
" Douglas, John E. ",83
"Schneider, Mical ",83
"Bogle, John C. ",81
"Gibbs, Stuart ",81
"Cornwell, Patricia Daniels ",80
"Proulx, Annie ",79
" Reeves, Jeni (ILT)",76
"Weidt, Maryann N. ",76
"Tuccillo, Liz ",76
"Lindsey, Johanna ",72
"Michaels, Fern ",68
" Nichols, Garry (ILT)",67
" Marshall, Felicia (ILT)",67
"Flood, Pansie Hart ",67
"Setterfield, Diane ",66
"Lutz, Lisa ",63
"Frederick, Heather Vogel ",61
"Kadohata, Cynthia ",61
"Smith, Lee ",61
"Black, Holly ",60
"Hamid, Mohsin ",60
"Ambrose, Stephen E. ",58
"McMann, Lisa ",57
" Shaw, Ned (ILT)",57
"Fairstein, Linda A. ",56
" Schmitz, Tamara (ILT)",56
" Swensen, David F. ",56
"Friedman, Laurie B. ",56
" Bundschuh, Rick ",55
" Berk, Sheryl (CON)",55
"Hamilton, Bethany ",55
"Diamant, Anita ",55
"Doig, Ivan ",55
"Connolly, John ",54
"Gutman, Dan ",54
" Hemingway, Sean (INT)",53
" Hemingway, Patrick (FRW)",53
"Lende, Heather ",51
"Wheeler, Jill C. ",50
"Stine, R. L. ",50
"Maberry, Jonathan ",49
Zane (EDT),48
"Hanson, Anders ",47
"Morgan, Robert ",47
" Haugen, Ryan (ILT)",46
"Vowell, Sarah ",45
"Merullo, Roland ",44
" Elliott, Mark (ILT)",44
" Wight, Eric (ILT)",44
"Pitcher, Colette ",44
"Wight, Eric ",44
"Estep, Jennifer ",44
"Todd, Charles ",43
"Brokaw, Tom ",43
"Kenyon, Sherrilyn ",43
"Martin, Steve ",43
