,0
"Patterson, James ",4918
"Evanovich, Janet ",3724
" Sutton, Phoef ",2855
"Noah, Trevor ",2366
"Paris, B. A. ",2047
"Grann, David ",1806
" Dutcher, Jamie ",1676
"Dutcher, Jim ",1676
" Paetro, Maxine ",1612
"Roberts, Nora ",1577
"Maas, Sarah J. ",1164
" Keyes, Jeffrey J. (CON)",1132
" Fox, Kathryn ",1087
"Greaney, Mark ",1071
" Holmes, Andrew (CON)",1058
"Hawley, Noah ",953
"Smith, Zadie ",944
Dalai Lama XIV ,911
" Abrams, Douglas Carlton ",911
" Tutu, Desmond ",911
" Goldberg, Lee ",869
"Rollins, James ",865
"Baldacci, David ",754
"Tyler, Anne ",565
"Ward, J. R. ",558
" Rees, Geraint (CON)",516
" Paetro, Maxine (CON)",516
" Raymond, Emily (CON)",516
" Jazynka, Kitson ",462
"Treinish, Gregg ",462
"Tarshis, Lauren ",415
America's Test Kitchen (COR),415
Fodor's Travel Guides (COR),390
"Isenberg, Nancy ",356
"Harris, Charlaine ",317
"Moning, Karen Marie ",296
"Moriarty, Liane ",289
"Reichs, Kathy ",282
"Lancaster, Jen ",274
"Le Carre, John ",267
"Burton, Jaci ",263
"Picoult, Jodi ",253
"Castillo, Linda ",233
"Banner, A. J. ",225
"Mejia, Mindy ",221
"Cleeves, Ann ",211
"Hardinge, Frances ",206
"Tye, Larry ",203
"March, Emily ",202
"Henderson, Dee ",201
"Palmer, Diana ",198
"Malpas, Jodi Ellen ",196
"Coble, Colleen ",194
"Childs, Laura ",192
"Angleberger, Tom ",170
"Lord, Emery ",167
"Draper, Sharon M. ",164
"Toten, Teresa ",163
" Williams, Jessica (FRW)",162
"Robinson, Phoebe ",162
"Wax, Wendy ",155
Ballantine (COR),148
"Cogman, Genevieve ",146
"Grisham, John ",139
"Rosenfelt, David ",139
"Crusie, Jennifer ",138
" Alward, Donna ",138
"Andrews, Mary Kay ",138
" Baxter, Mandy ",138
"Shalvis, Jill ",131
"Martin, Charles ",129
"Anderson, John David ",127
"Vande Velde, Vivian ",126
"Ruiz, Don Miguel ",120
" Copeland, Gregory (ILT)",116
"Hughes, Anita ",114
"Cameron, W. Bruce ",112
"Tremblay, Paul ",109
"James, Eloisa ",108
"Bennett, Sawyer ",107
Avi ,106
"Sinek, Simon ",105
" Docker, Peter ",105
" Mead, David ",105
"Brunstetter, Wanda E. ",104
" Brunstetter, Jean ",104
"Vandermeer, Jeff (EDT)",103
" Vandermeer, Ann (EDT)",103
" Stuart, Sebastian (CON)",102
"Sobel, Dava ",102
"Wiehl, Lis W. ",102
"McLemore, Anna-Marie ",99
"Woodsmall, Cindy ",97
"Cready, Gwyn ",97
"Morgan, Sarah ",97
"Dickerson, Melanie ",96
"Andrews, Jesse ",93
"Chima, Cinda Williams ",93
"Woods, Sherryl ",91
