,0
"McCully, Emily Arnold ",8362
"Bertman, Jennifer Chambliss ",2426
"Riggs, Ransom ",1466
"Barnett, Mac ",1394
" Cornell, Kevin (ILT)",1394
" John, Jory ",1394
"Atwood, Margaret Eleanor ",1348
"Kleypas, Lisa ",1186
"Baum, L. Frank ",1126
"Reichs, Kathy ",864
"Falkner, Brian ",830
"Raisin, Rebecca ",698
"Gaiman, Neil ",614
"Lu, Marie ",548
"Perry, Anne ",507
"Chekhov, Anton Pavlovich ",498
"Rothschild, Hannah ",494
"Sanderson, Brandon ",486
"Shakespeare, William ",453
"Hale, Shannon ",397
"Perrault, Charles ",394
" Riddell, Chris (ILT)",378
"Johansen, Iris ",355
" Johansen, Roy ",355
"Macomber, Debbie ",353
"Maguire, Gregory ",350
"Alcott, Louisa May ",333
"Castillo, Linda ",298
"Murphy, Julie ",294
"Margolin, Phillip ",288
"Lupica, Mike ",285
"Thoreau, Henry David ",284
"Hirshman, Linda ",274
" Kim, Sam-hyeon (ILT)",265
"Baird, Julia ",252
"Gregory, Josh ",248
" Douglas, Ronnie ",244
"Marr, Melissa ",244
"DeCarlo, Melissa ",242
"Mansell, Jill ",242
"Forward, Toby ",238
"Dunn, Matthew ",233
" Bae, Hye-yeong (ILT)",230
Brothers Grimm ,230
"Wulf, Andrea ",223
"Walker, Martin ",220
Princeton Review (COR),218
"Grenville, Kate ",212
"Hoover, Colleen ",204
" Fisher, Tarryn ",204
"Fox, Lauren ",203
"Johnson, Adam ",201
"Reichl, Ruth ",199
"Gabaldon, Diana ",198
"Carson, Rae ",197
"Pasricha, Neil ",196
"Michaels, Fern ",195
"O'Connor, Jane ",187
" Preiss-Glasser, Robin (ILT)",187
" Stubbs, Merrill (FRW)",186
"Hough, Jason M. ",186
" Hesser, Amanda (FRW)",186
"Vane, Victoria ",182
"Reich, Robert B. ",182
"Kalb, Claudia ",180
"Woodsmall, Cindy ",180
"Gray, Shelley Shepard ",177
"Smith, Eric ",175
"Hartzler, Aaron ",175
"Tolstoy, Leo ",175
"Oates, Joyce Carol ",173
"Falkner, John Meade ",166
" Goossen, Ted (TRN)",162
"Murakami, Haruki ",162
"Swift, Jonathan ",154
"Dawson, Jennifer ",153
