,0
"Child, Lee ",4926
" Spaziante, Patrick (ILT)",4541
"Lewman, David ",4541
" McPhillips, Robert (ILT)",4189
"Quinn, Jordan ",4189
"McCully, Emily Arnold ",3777
"Blume, Judy ",2318
"Bradbury, Ray ",2150
"McLain, Paula ",2102
"Steel, Danielle ",1534
"Watson, Renée ",1258
"Palacio, R. J. ",920
"Apatow, Judd ",762
"Diffenbaugh, Vanessa ",559
"Russell, Rachel Renee ",549
" Russell, Rachel Renee (ILT)",549
"Lore, Pittacus ",537
"Hallberg, Garth Risk ",525
"Pearson, Mary E. ",498
"Hunter, Erin ",486
"Aguirre, Ann ",418
"McMahon, Jennifer ",416
"Bell, Ted ",414
"Messner, Kate ",378
"Gottfred, B. T. ",362
"Liu, Cixin ",349
" Martinsen, Joel (TRN)",349
"Bennett, Sawyer ",338
"Scottoline, Lisa ",332
" Serritella, Francesca ",332
"Bolitho, Janie ",331
"Miller, Linda Lael ",300
"Wiggs, Susan ",288
"Kelly, Jacqueline ",274
"Ness, Patrick ",268
"Scieszka, Jon ",250
" Faber, Jules (ILT)",245
"Do, Anh ",245
"Stevens, Chevy ",230
" Grimly, Gris (ILT)",226
" Stine, R. L. ",226
" Pilkey, Dav ",226
" Gidwitz, Adam ",226
" Douglas, Allen (ILT)",224
"Jackson, Lisa ",224
" McLoughlin, Wayne (ILT)",224
"Thomas, Shelley Moore ",215
"Pichon, Liz ",213
"Dane, Lauren ",206
"Jefferson, Margo ",206
"Anderson, Jodi Lynn ",191
"Higgins, C. A. ",183
"Adler, Elizabeth ",182
"Winspear, Jacqueline ",180
"Foster, Lori ",161
"Haddix, Margaret Peterson ",155
"Lindin, Emily ",154
" Wheeler, Eliza (ILT)",153
"Black, Holly ",153
"Salvatore, R. A. ",148
"Ellison, J. T. ",139
"Anderson, Laurie Halse ",135
"Du Brul, Jack B. ",134
"Pryor, Mark ",124
"Gavin, Rohan ",121
" Miller, Kirsten ",120
"Segel, Jason ",120
" Kwasny, Karl (ILT)",120
"Forsyth, Kate ",119
"Freed, Alexander ",116
"Feinstein, John ",115
"Mackler, Carolyn ",113
"Frost, Mark ",113
"Jacobson, Jennifer Richard ",109
"Andrews, Donna ",106
"Mieville, China ",105
"Jackson, Ellen ",103
"Mesrobian, Carrie ",101
"Pike, Christopher ",100
"Malkiel, Burton G. ",100
" Velasquez, Eric (ILT)",98
"Meyer, Susan Lynn ",98
" Roberts, David (ILT)",97
"Gardner, Sally ",97
"James, Marlon ",96
"Chbosky, Stephen ",96
" Blecha, Aaron (ILT)",95
"Ocean, Davy ",95
"Foroutan, Parnaz ",94
"Han, Jenny ",94
"Yates, Maisey ",90
"Cronin, Doreen ",90
"Tillworth, Mary ",89
"Snyder, Timothy ",88
Martha Stewart Living (COR),86
"Jacobs, Anna ",85
"Chan, Darcie ",84
" Lewin, Betsy (ILT)",84
"Mitchell, Maggie ",83
"O, the Oprah Magazine (COR)",83
"Dewitt, Patrick ",80
"Matthews, Beryl ",79
"Kitchings, Taylor ",79
"Weil, Anne ",75
"Roux, Madeleine ",75
"Paige, Laurelin ",73
" Mcgee, Kayti ",73
" McGee, Laurelin ",73
"Pinborough, Sarah ",72
"Benn, James R. ",69
"Lijewski, Christy ",68
"Higgins, Kristan ",67
"Robson, Jennifer ",65
Ripley's Believe It or Not ,62
"Fitzgerald, F. Scott ",61
"Chernila, Alana ",59
"Frakes, Colleen ",58
"Calen, Tokyo ",58
 Yoshiken (CON),58
"Collins, Dani ",58
"Man-Kong, Mary ",57
"LeGrow, M. Alice ",57
"Snyder, Zilpha Keatley ",56
" Raible, Alton (ILT)",56
"McNamara, Margaret ",55
"Eikleberry, Carol Phd ",55
"Macomber, Debbie ",55
" Alexander, Richard L. ",55
" Gordon, Mike (ILT)",55
"Fisher, Jessica ",55
" Wiggs, Susan ",55
" Barnett, Jill ",55
" Pinsky, Carrie ",55
"LaFosse, Michael G. ",55
"Dirda, Michael ",55
"Depken, Kristen L. ",54
"Dinkelspiel, Frances ",51
"Pammi, Tara ",51
"Johnson, Milly ",51
"Deaver, Jeffery ",50
"Abramsky, Sasha ",50
" Sandford, John ",50
"Blake, Maya ",48
"Mcgee, Pat ",48
"Hilpisch, Yves ",48
"Allende, Isabel ",47
"Draper, Sharon M. ",47
"Sacasa, Maria Del Mar ",46
"Stirling, Jessica ",45
" Smalley, Deana ",45
"Schwartz, Casey ",45
"Rochester, Myrna Bell ",45
"Kane, Samantha ",44
"Billingham, Mark ",44
"Adler, David A. ",43
"Gayle, Stephanie ",43
"King, Stephen ",42
"Dozois, Gardner R. (EDT)",41
"Thorpe, Kiki ",40
 RH Disney (COR),40
"Woods, Sherryl ",40
"Goodman, David A. ",39
"Thaler, Linda Kaplan ",38
" Koval, Robin ",38
"Staugaard-jones, Jo Ann ",37
" Kimple, Kevin ",37
"Costello, Jane ",37
"Sarbacker, Stuart Ray ",37
" Chapple, Christopher Key (FRW)",37
"Evans, Richard Paul ",37
"Barzak, Christopher ",36
"Seneviratne, Samantha ",36
"Bailey, Linda ",36
"Caddle, Colette ",35
