,0
" Reynolds, Peter (ILT)",8281
"McDonald, Megan ",8281
"Park, Linda Sue ",4764
"Dashner, James ",3086
" Berenstain, Jan ",1522
"Berenstain, Stan ",1512
"Crais, Robert ",1462
"Dick, Philip K. ",1360
" D'Andrea, Domenick (ILT)",1288
"Ingle, Annie ",1288
"Grisham, John ",1143
"Martin, George R. R. ",1115
"Norton, Mary ",804
" Krush, Beth (ILT)",799
" Krush, Joe (ILT)",799
"Kaling, Mindy ",720
"Vande Velde, Vivian ",703
"Sweet, Melissa ",668
"Banks, Maya ",667
"Schlosser, Eric ",575
"Angelini, Josephine ",572
"Murakami, Haruki ",561
"Soto, Gary ",499
"Micucci, Charles ",458
"Silva, Daniel ",440
"Schmidt, Gary D. ",432
"Grealy, Lucy ",401
"Rey, H. A. ",400
"Jenkins, Steve ",388
"Penny, Louise ",381
"Christelow, Eileen ",369
"Fletcher, Ralph ",363
"Aciman, Andre ",350
"Fluke, Joanne ",334
"Krull, Kathleen ",332
" Hewitt, Kathryn (ILT)",326
"Asimov, Isaac ",320
"Pearce, Kate ",303
"Travers, P. L. ",302
"Beccia, Carlyn ",296
"Stout, Glenn ",296
"Juster, Norton ",290
" Feiffer, Jules (ILT)",290
"Faulkner, William ",289
" Shepard, Mary (ILT)",286
"Steel, Danielle ",254
"Jance, Judith A. ",234
"Griffiths, Elly ",233
"Carson, Mary Kay ",221
" Uhlman, Tom (PHT)",221
"Frank, Dorothea Benton ",219
"Crombie, Deborah ",213
"Neff, Kristin, Ph.D. ",208
"Arnold, Clinton E. (EDT)",203
"Van Allsburg, Chris ",199
"Sandford, John ",174
"Chase, Loretta Lynda ",169
"Burke, Alafair ",168
"Harkrader, Lisa ",155
" Lear, Linda (INT)",144
"Carson, Rachel ",144
" Wilson, Edward O. (AFT)",144
 Random House (COR),141
"Webster, Christy ",136
"Easton, Dossie ",129
" Hardy, Janet W. ",129
"Alexander, Lacey ",119
 JaQuavis ,116
Ashley ,116
Zondervan Publishing House ,107
"Oke, Janette ",101
"Andrews, Ilona ",99
"Perry, Anne ",97
"Lindsay, Jeffry P. ",95
"Hills, Tad ",95
" Hills, Tad (ILT)",95
"Carlisle, Kate ",95
"Johnstone, William W. ",92
"Woolf, Virginia ",92
"Gross, Andrew ",90
"Van Draanen, Wendelin ",90
"McCall Smith, Alexander ",89
"Eco, Umberto ",89
"Clark, Mindy Starns ",87
" Johnstone, J. A. ",87
" Gould, Leslie ",87
"Martini, Steve ",85
"Cather, Willa ",85
"Kessler, Jackie Morse ",84
"Woods, Stuart ",83
"Mikaelsen, Ben ",83
"Walker, Martin ",81
"Goodall, Jane ",80
"Jackson, Lisa ",78
"Alvarez, Julia ",78
"Harrison, Thea ",77
"Nabokov, Vladimir Vladimirovich ",76
" Dixon, Richard (TRN)",74
" Rey, Margret ",73
