,0
"Rowling, J. K. ",13197
"Patterson, James ",1990
"Towles, Amor ",1861
"Robb, J. D. ",1852
"Shetterly, Margot Lee ",1265
"Lee, Min Jin ",1084
"Lewis, Michael ",975
"Kellerman, Faye ",944
"Fluke, Joanne ",747
" Born, James O. (CON)",729
"Wiking, Meik ",663
"Grippando, James ",639
" Karp, Marshall ",636
" Connolly, John (CON)",625
" Malloy, Tim (CON)",625
"Lamb, Wally ",474
"David, Susan, Ph.D. ",451
"Macmillan, Gilly ",424
"Jance, Judith A. ",410
"Foster, Lori ",399
"Hiaasen, Carl ",391
"Hill, Nathan ",379
"O'Connor, Carlene ",346
"Tarshis, Lauren ",340
"Tahir, Sabaa ",336
"Hannah, Sophie ",335
"Dailey, Janet ",335
" Christie, Agatha ",335
"Riggs, Ransom ",330
"Lemmon, Jessica ",303
"Le Carre, John ",243
"Hogan, Ruth ",229
"Gay, Roxane ",221
"O'Neil, Cathy ",211
"Burke, James Lee ",209
"Byrne, Gary J. ",208
"Tinti, Hannah ",207
"Swank, Denise Grover ",197
"Todd, Charles ",195
"Moriarty, Nicola ",187
"Treadway, Jessica ",187
"Black, Holly ",183
" Clare, Cassandra ",183
" Carter, Mary ",179
" Bass, Elizabeth ",179
" Chamberlin, Holly ",179
"Jackson, Lisa ",179
"Cialdini, Robert ",176
"MacLean, Sarah ",174
"Grey, Jeanette ",174
"Lovett, Charlie ",165
"O'Connor, Jane ",163
"Cronin, Doreen ",159
"DiCamillo, Kate ",158
"Winters, Ben ",155
"Ryan, Annelise ",147
"Khan, Hena ",147
"Reynolds, Nicholas ",147
 Gearbox (COR),142
"Elliott, Rob ",142
" Lewin, Betsy (ILT)",141
"Belle, Magnolia ",140
"McMann, Lisa ",138
"Blaedel, Sara ",138
"Watson, Jude ",136
"Creech, Sharon ",133
"Atir, Yiftach Reicher ",131
"Guhrke, Laura Lee ",130
"George, Alex ",129
"Scottoline, Lisa ",119
"Harrington, Anna ",118
"Thomas, Rhiannon ",116
"Aicher, Lynda ",112
"Bertman, Jennifer Chambliss ",112
" Phillips, Edward, M.d. ",107
"Holm, Jennifer L. ",107
"Moore, Margaret ",107
"Morgan, Kass ",107
" Hanc, John ",107
"Woodcock, Jon ",106
"Watson, Brad ",105
" Preiss-Glasser, Robin (ILT)",103
"Glasgow, Kathleen ",102
"Richardson, Sara ",102
"Ryan, Jennifer ",100
"Gallo, Tina ",100
"Title, Sarah ",99
"Gibbs, Stuart ",99
"Mitnick, Kevin ",98
" Hayward, Jennifer ",97
"Bennett, Jenn ",97
"Hawkins, Danielle ",97
"Levitin, Daniel J. ",97
" Thomas, Rachael ",94
" Bissell, Angela ",94
" Smart, Michelle ",94
"Mather, Anne ",94
"Falconer, Ian ",93
" Falconer, Ian (ILT)",93
"Gundar-Goshen, Ayelet ",92
"Scieszka, Jon ",90
"Howard, Linda ",88
"Cheng, Jack ",88
"McGuire, Jamie ",88
" Jones, Linda ",88
"McGee, Katharine ",86
"Hooper, Kay ",85
"Avery, Lara ",84
"Mezrich, Ben ",82
"Hoge, Robert ",81
"Jeter, Derek ",81
"Shevah, Emma ",80
"Yates, Maisey ",80
"Black, Vanessa ",79
"Jackson, Brenda ",79
"Alers, Rochelle ",79
"Buting, Jerome F. ",78
"Kirby, Matthew J. ",77
