,0
"Gormley, Beatrice ",8199
"Viorst, Judith ",6701
"Kirby, Stan ",5554
" O'Connor, George (ILT)",5554
" Cruz, Ray (ILT)",4909
"Bleiman, Andrew ",4518
" Eastland, Chris ",4518
"Dixon, Franklin W. ",3299
" Baines, Nigel (ILT)",2483
Matt and Dave ,2483
"Clements, Andrew ",1864
" Pamintuan, Macky (ILT)",1815
"Keene, Carolyn ",1815
" Preiss-Glasser, Robin (ILT)",1792
" Cruz, Ray (CRT)",1792
"Gibbs, Stuart ",1474
" Willis, Drew (ILT)",1276
"Freeman, Philip ",1260
" Calkhoven, Laurie (ADP)",1260
"Datlow, Ellen (EDT)",1111
" Ellwell, Tristan (ILT)",1111
" Windling, Terri ",1111
"Cole, Steve ",1108
 Various (ILT),1108
" Elliott, Mark (ILT)",961
"Draper, Sharon M. ",742
" Watson, Jesse Joshua (ILT)",742
"Moss, Marissa ",737
" Moss, Marissa (ILT)",737
"Twain, Mark ",724
"Hutchins, Pat ",687
" Hutchins, Pat (ILT)",687
"Burns, T. R. ",657
"Nesbo, Jo ",542
" Chace, Tara F. (TRN)",542
" Lowery, Mike (ILT)",542
" Burroughs, Scott ",460
" Brooks, Bruce (FRW)",422
" Paulsen, Gary (INT)",408
"Dickens, Charles ",405
"Riley, James ",384
"Holub, Joan ",379
" Williams, Suzanne ",379
"Naylor, Phyllis Reynolds ",351
"Sperry, Armstrong ",345
" Farmer, Nancy (FRW)",330
"Night, P. J. ",317
"Carroll, Lewis ",312
" Willard, Nancy (INT)",312
" Selznick, Brian (ILT)",301
" Boiger, Alexandra (ILT)",292
"Reichert, Amy ",292
"Haddix, Margaret Peterson ",259
"Montgomery, L. M. ",251
" Stower, Adam (ILT)",239
"Thompson, Kay ",238
" Knight, Hilary ",238
" Enik, Ted ",238
" Stem, J. David ",238
" Weiss, David N. ",238
"Mull, Brandon ",223
"Baum, L. Frank ",215
" McGraw, Eloise (INT)",215
"Machale, D. J. ",215
"Cooper, Susan ",210
" Paterson, Katherine (FRW)",182
"Bauer, Marion Dane ",181
" Bell, Jennifer (ILT)",181
"Burnett, Frances Hodgson ",152
" Konigsburg, E. L. (INT)",152
"Kain, P. G. ",151
"Grahame, Kenneth ",151
" Cooper, Susan (INT)",151
"Alcott, Louisa May ",148
" Blos, Joan W. (INT)",148
"Kudlinski, Kathleen ",121
"Doyle, Arthur Conan, Sir ",106
"Hambleton, Vicki ",105
" Greenwood, Cathleen ",105
"Evans, Zoe ",97
" Barrager, Brigette (ILT)",97
"Walden, Mark ",95
"Burgis, Stephanie ",92
" Shaw, Hannah (ILT)",89
"Davies, Katie ",89
"Sniegoski, Thomas E. ",88
" Snyder, Zilpha Keatley (FRW)",75
"Morris, Taylor ",75
"Roy, Jennifer ",71
" Conly, Jane Leslie (FRW)",69
 Avi (INT),68
"Stevenson, Robert Louis ",68
"Alexander, William ",66
"Buckley-Archer, Linda ",60
"Clark, Carol Higgins ",34
"Wilson, Diane Lee ",29
"Frederick, Heather Vogel ",27
"James, P. D. ",24
" Domanska, Janina (ILT)",22
"Kelly, Eric Philbrook ",22
"Kipling, Rudyard ",20
" Kipling, Rudyard (ILT)",20
" Lisle, Janet Taylor (FRW)",20
"Packard, Edward ",16
"Russell, Rachel Renee ",12
"Feiffer, Kate ",9
"McKay, Hilary ",5
"Kazantzakis, Nikos ",3
"Bernstein, Daryl ",3
" Gordon, Stephanie Jacob ",3
"Enderle, Judith Ross ",3
" Husberg, Rob (ILT)",3
" Curmi, Serena (ILT)",3
"Clark, Mary Higgins ",2
"Rylant, Cynthia ",2
" Stevenson, Suçie (ILT)",2
"Bordewich, Fergus M. ",1
Taste of Home (COR),1
