,0
"McDonald, Megan ",4415
" Reynolds, Peter H. (ILT)",4327
"Riordan, Rick ",2619
"Grafton, Sue ",2563
"Lowry, Lois ",1400
 Who Hq (COR),1043
"Gabaldon, Diana ",1004
"Binchy, Maeve ",981
"Osborne, Mary Pope ",895
"Paulsen, Gary ",839
"DiCamillo, Kate ",741
"Colfer, Eoin ",709
"Blume, Judy ",618
"Bernhardt, William ",606
"Steel, Danielle ",594
"Park, Barbara ",593
"Hearst, Michael ",579
" Noordeman, Jelmer (ILT)",579
" Marchesi, Stephen (ILT)",577
"Kelley, True ",577
"Baker, E. D. ",558
"Cabot, Meg ",533
"White, E. B. ",526
"Koontz, Dean R. ",510
"Sachar, Louis ",498
"Golding, William ",486
"Kinsella, Sophie ",476
" O'Brien, John (ILT)",466
"Edwards, Roberta ",466
"Stout, Glenn ",448
"Duprau, Jeanne ",448
"Hiaasen, Carl ",437
"Hinton, S. E. ",433
"Parker, Robert B. ",428
"Pullman, Philip ",405
"Rodman, Sean ",393
"Curtis, Christopher Paul ",388
"Pearce, Kate ",386
"Child, Lee ",376
"Paolini, Christopher ",368
Britannica Educational Publishing (COR),357
"Naylor, Phyllis Reynolds ",335
"Meyer, Stephenie ",316
"Ylvisaker, Anne ",315
"Funke, Cornelia Caroline ",313
"Ryan, Pam Munoz ",311
"Munsch, Robert N. ",309
"Spinelli, Jerry ",308
"Rivers, Francine ",308
" Sunstein, Cass R. ",297
"Thaler, Richard H. ",297
"Hawking, Stephen W. ",286
"Anderson, Laurie Halse ",281
" Martchenko, Michael (ILT)",275
"Collins, Suzanne ",271
"Kellerman, Jonathan ",271
"Crane, Caprice ",270
"Michaels, Kasey ",250
"Brown, Sandra ",248
"Stilton, Geronimo ",241
"Johansen, Iris ",237
"Nabokov, Vladimir Vladimirovich ",237
"Schmidt, Tiffany ",229
"Van Tol, Alex ",218
"Krakauer, Jon ",217
"Les Becquets, Diane ",210
" Mlodinow, Leonard ",209
"Alexander, Victoria ",192
"Nesbo, Jo ",186
" Bartlett, Don ",186
"Martin, Kat ",184
"Faulkner, William ",183
"Briggs, Patricia ",180
"Grisham, John ",179
"Ishiguro, Kazuo ",177
"Albom, Mitch ",172
"Brashares, Ann ",169
"Atwood, Margaret Eleanor ",167
"Nix, Garth ",166
"Millard, Candice ",166
"Lupica, Mike ",163
"Riordan, Rick (EDT)",152
"Clements, Andrew ",150
"Rosenberg, Joel C. ",149
"Weil, Andrew ",148
"Roberts, Nora ",148
"Curley, Marianne ",144
"Gantos, Jack ",143
"Capote, Truman ",143
"MacDonald, Betty ",136
"Kessler, Liz ",135
"Lindgren, Astrid ",133
"Hendrix, Harville ",133
" Hunt, Helen Lakelly ",133
"Wiseman, Ellen M. ",132
"Levine, Gail Carson ",128
"Brooks, Terry ",126
The Oatmeal ,123
" Inman, Matthew ",123
"Banks, Lynne Reid ",122
"White, Ana ",119
"Taylor, Mildred ",115
"Quick, Amanda ",114
"Speare, Elizabeth George ",110
"Steinberg, Janice ",105
"Crowley, Chris ",102
" Sacheck, Jennifer ",102
"Brouwer, Sigmund ",101
"Rees, Celia ",100
" Anderson, Michael (EDT)",100
"King, Martin Luther, Jr. ",100
"Birdsall, Jeanne ",100
"Mosley, Walter ",100
" Nelson, Kadir (ILT)",100
"Fawkes, Sara ",98
"Brooks, Max ",98
"Johnston, Joan ",96
"Peck, Richard ",96
"Tatulli, Mark ",95
"Johnstone, William W. ",95
"Wilson, Bee ",92
"Soderberg, Alexander ",91
"Follett, Ken ",91
"Pierce, Tamora ",91
"Nadin, Joanna ",89
"Moore, Edward Kelsey ",85
"Pratchett, Terry ",80
"Meier, Leslie ",74
 Britannica Digital Learning (EDT),73
"Bray, Libba ",73
"O'Connor, Sandra Day ",72
"Austen, Jane ",72
"Canfield, Jack ",71
" Hansen, Mark Victor ",71
Real Estate Exam Professionals Ltd. ,70
"Knox, Ruthie ",69
"Anderson, M. T. ",69
"Foster, Lori ",69
"Cormier, Robert ",68
"Amend, Bill ",67
"Hagstrom, Robert ",66
"Taylor, Theodore ",66
" Hollar, Sherman (EDT)",64
"Slaughter, Karin ",63
"Holmes, Gina ",62
"McClintock, Norah ",62
"Myers, Walter Dean ",62
"Berry, Steve ",61
"James, E. L. ",61
"Tyler, Anne ",60
"Balliett, Blue ",60
"Dickens, Charles ",59
"Stroud, Jonathan ",59
"Haynes, Emily ",58
" Patel, Sanjay ",58
"Berenson, Laurien ",58
" Salmieri, Daniel (ILT)",57
"Rubin, Adam ",57
"Heyer, Georgette ",56
"Turow, Scott ",56
" Perry, Chrissie ",54
"Madison, Deborah ",54
"Childs, Laura ",54
"Badger, Meredith ",54
 Epicurious.com (COR),53
"Steel, Tanya ",53
"Howe, James ",52
" Howe, Deborah ",52
"Rockwell, Thomas ",51
"Kadohata, Cynthia ",50
"Wilhelm, Kate ",46
" Duignan, Brian (EDT)",46
"Stilwell, Victoria ",44
"Kleypas, Lisa ",44
"Freedman, Colette ",43
"Asimov, Isaac ",43
"McGrath, Alister E. ",43
"Siegel, Eric ",42
" Encyclopaedia Britannica, Inc. (EDT)",42
"Amsterdam, Elana ",42
"Florand, Laura ",42
"Gardner, Lisa ",41
Dalai Lama XIV ,41
"Gerlach, Rita ",41
None,41
"Fitzhugh, Louise ",40
" Kirberger, Kimberly ",40
"Nickerson, Jane ",39
"Collins, John M. ",38
"Martin, Ann M. ",38
"Stewart, Martha ",37
"Durant, Judith (EDT)",37
"Burton, Jaci ",37
"MacLeod, Charlotte ",37
"Davis, Lindsey ",37
"Lindbergh, Anne Morrow ",37
"Carr, Allen ",36
"Abbott, Tony ",36
"Bach, David ",36
"Fagin, Dan ",36
"Ball, Pamela ",35
"Wrede, Patricia C. ",35
"Shaara, Michael ",35
"Armentrout, Jennifer L. ",35
"Calhoun, Scott ",35
" Petricic, Dusan (ILT)",34
"Koertge, Ronald ",34
"Hansen, Mark Victor ",34
" Allen, Robert G. ",34
"Michaels, Fern ",33
"Sanborn, Mark ",33
"Wilde, James ",32
"Noble, Kate ",32
"Nimmo, Jenny ",32
" Copestick, Joanna ",31
"Becker, Holly ",31
"Wise, Barbara ",31
Sol 90 (COR),31
"Gass, William H. ",31
"Brennan, Allison ",31
" Treloar, Debi (PHT)",31
"Bryan, Mollie Cox ",30
"Saenz, Benjamin Alire ",30
"Adams, Scott ",30
" Arista, Amanda ",29
"Gomi, Taro ",29
"Rice, Anne ",29
"Estep, Jennifer ",29
"Johnson, Angela ",29
"Court, Dilly ",29
"L'Amour, Louis ",29
"Giff, Patricia Reilly ",29
" Falconer, Kim ",29
" Hautiere, Regis ",29
" Palmer, Pamela ",29
"Verne, Jules ",29
"Sparks, Kerrelyn ",29
"Dillies, Renaud ",29
"Harris, Tessa ",28
"Metzger, Barbara ",28
"Fforde, Katie ",28
" Rogers, Kara (EDT)",27
"Homan, Lynn M. ",27
"Gerritsen, Tess ",27
"Shakespeare, William ",27
"James, P. D. ",27
" Kuiper, Kathleen (EDT)",26
"Hering, Marianne ",26
" Curley, Robert (EDT)",26
"Cavender, Chris ",26
"Rooney, Anne ",26
" Ilasco, Meg Mateo ",25
"Cho, Joy Deangdeelert ",25
" Triumph, Toby (ILT)",25
"Bridges, Ramona ",25
"Burton, Mary ",25
" Bonney, Grace (FRW)",25
"Cisneros, Sandra ",25
" De Leo, Joseph (PHT)",25
"Sacher, Jason ",25
"Asbell, Robin ",25
"Cameron, Barbara ",24
" Coovert, Jp (ILT)",24
"Angelou, Maya ",24
"Bondy, Filip ",24
"Jones, Denise Hildreth ",24
"Ottolenghi, Yotam ",24
"Gould, Francesca ",24
"Borgenicht, David ",23
"Martin, George ",23
" Piven, Joshua ",23
"Alvarez, Julia ",23
"Johari, Harish ",23
" Winters, Ben H. ",23
" Yu, XI ",22
" Kipen, David (TRN)",22
"Dutson, Judith ",22
"Zauzmer, Julie ",22
" Barton, Beverly ",22
" Wallenfeldt, Jeff (EDT)",22
"Cervantes Saavedra, Miguel de ",22
"Krulik, Nancy E. ",21
"Behrendt, Greg ",21
"Woods, Sherryl ",21
"Chopin, Kate ",21
" Field, Andrea R. (EDT)",21
" Banks, Leanne ",21
"Birney, Betty G. ",20
"Woolf, Virginia ",20
"Kirk, David ",20
"McDonald, William (EDT)",20
"Hicks, Esther ",20
" Hicks, Jerry ",20
"Pearse, Lesley ",19
"Solomon, Deborah ",19
"Crusie, Jennifer ",19
" Amirizadeh, Marziyeh ",19
" Lotz, Anne Graham ",19
" Perry, John ",19
"Westerfeld, Scott ",19
"Newman, Leigh ",19
"Walters, Eric ",19
"Rostampour, Maryam ",19
"Craig, Patricia ",19
"Krznaric, Roman ",19
"Gutman, Israel ",19
" Barneda, David (ILT)",19
Various ,19
"Reynolds, Aaron ",19
"Griggs, Vanessa Davis ",18
"Gilder, George ",18
"Robinson, Jonathan ",18
"Harper, Karen ",18
"Mel Bay Publications, Inc. ",17
"Murguia, Bethanie ",17
" Murguia, Bethanie (ILT)",17
" Trujillo, Michelle L. ",17
"Lamothe, Matt ",17
" Summerville, Heather ",17
"Ashley, Jennifer ",17
" Rothman, Julia ",17
"Cole, K. C. ",17
"Yancey, Rick ",17
"Schuneman, Kyle ",17
" Schmelzer, Joe (PHT)",17
" Volvovski, Jenny ",17
"Caro, Jane ",17
Osho ,16
"Zevin, Gabrielle ",16
"Chopra, Deepak ",16
" Simon, David, M.D. ",16
"Nixon, Joan Lowery ",16
"Palahniuk, Chuck ",16
" Moore, Jack ",15
" Monsen, Avery ",15
"Saunders, Kate ",15
"Gentry, Georgina ",15
"John, Jory ",15
"Gentieu, Penny (PHT)",15
"Grey, Zane ",15
"Koskoff, Sharon ",15
"Doyle, Arthur Conan, Sir ",15
"Kerzner, Harold R. ",15
"Barnhouse, Mark A. ",15
"Hoag, Tami ",15
"Davidson, MaryJanice ",15
"Lang, Maureen ",15
"Kane, Andrea ",14
" Kirkpatrick, Kelley (PHT)",14
" Bliss, Sara ",14
"Shayne, Maggie ",14
"Ivy, Alexandra ",14
"Berry, Nina ",14
Escape the City (COR),14
"Brown, Bobbi ",14
"Hurley, Bob ",14
"Berendt, John ",14
"Maitland, Jeffrey ",14
"Harvey, Sarah N. ",14
"Rimbaud, Arthur ",13
"Mankell, Henning ",13
" Wood, Don (ILT)",13
"Kiernan-Lewis, Susan ",13
"Kraus, Daniel ",13
" Mason, Wyatt (TRN)",13
"Reinhardt, Dana ",13
" Mason, Wyatt (INT)",13
 Funnel Inc. (ILT),13
" Mason, Wyatt (EDT)",13
"Goodnight, Alyssa ",13
"Wood, Audrey ",13
"Mockus, Steve ",13
"Muir, Nancy C. ",13
"Cline, Ernest ",12
"Rothschild, Hannah ",12
" Best, Jason W. ",12
" Chute, Harvey ",12
"Marsden, Carolyn ",12
"Diamond, De'nesha ",12
"Rakoff, David ",12
" Younger, Marshal ",12
"Lewis, Michael ",12
"Monroe, Lucy ",12
"Lussier, Jacques ",12
"Anderson, Kevin J. ",12
"Neiss, Sherwood ",12
" Cassady-dorion, Zak ",12
"Davis, Kenneth C. ",12
" Goyer, Tricia ",12
"Cantore, Janice ",12
"Pezza, Kim ",12
"Schoenborn, Barry ",12
"Moore, Stephanie Perry ",12
"Morris, Charles R. ",11
"Eisler, Barry ",11
" Chan, Francis ",11
"Weigl Publishing, Inc. (COR)",11
"Jackson, Vina ",11
"Platt, David ",11
"Watterson, Kate ",11
"Burton, E. James ",11
"Brown, Dan ",11
Weight Watchers International ,11
" Dulaney, Emmett ",11
"Sobel, Dava ",11
"McCaffrey, Anne ",11
"Kania, Alan J. ",11
" Sanderson, Brandon ",11
"Docter, Quentin ",11
"Collins, Ace ",11
"Vliet, Elizabeth Lee, M. D. ",11
"Rose, Karen ",11
"Soto, Gary ",11
"Jordan, Robert ",11
" Skandier, Toby ",11
"Jeffers, Paul H. ",11
H & R Block (COR),11
"Michie, David ",11
"Vento, John J. ",11
"Harris, E. Lynn ",11
"Welty, Eudora ",11
"Hampton, Dan ",10
" Keup, Peter ",10
"Isaacs, Scott ",10
"Sawyer, Keith ",10
" Vagnini, Fred ",10
" Trattner, Douglas ",10
"De Kay, James Tertius ",10
" Marley, Cedella ",10
"Keup, Erwin ",10
"Trumble, J. H. ",10
"Tada, Joni Eareckson ",10
"Symon, Michael ",10
"Barnes, Sybil ",10
"Berg, Elizabeth ",10
"Walford, Jonathan ",10
"Landvik, Lorna ",10
"Rosoff, Meg ",10
"Gould, Sasha ",10
"Harr, Jonathan ",10
"Peterson, Tracie ",10
"Collins, Wilkie ",10
"Levy, Deborah ",10
"Robison, John Elder ",10
"Marley, Bob ",10
"Dodd, Christina ",10
"Grant, Reg ",10
"Kurland, Michael ",10
" Brantley-Newton, Vanessa (ILT)",10
"Fitzgerald, John ",10
"Hamilton, Victoria ",10
"Bennett, Bob ",10
"Ross, Stewart ",9
"Stone, Jeff ",9
"Bain, Caroline ",9
"George, Lexi ",9
"Jackson, Lisa ",9
"Sares, Theodore ",9
"Murdock, Catherine Gilbert ",9
