,0
"Manson, Mark ",2112
" Fox, Candice ",2005
"Patterson, James ",2005
"Kinsella, Sophie ",1887
"Moriarty, Liane ",1822
"Steel, Danielle ",1528
"Cussler, Clive ",1448
"Patchett, Ann ",1440
"Semple, Maria ",1411
"Paris, B. A. ",1030
" Scott, Justin ",997
"Hamid, Mohsin ",944
" Peirce, Lincoln (ILT)",928
"Peirce, Lincoln ",928
"Wilder, Laura Ingalls ",895
"Scottoline, Lisa ",843
"Penny, Louise ",794
"Berry, Steve ",693
"Fellowes, Julian ",663
"Finkel, Michael ",630
"Dean, James ",606
"Sutherland, Tui ",597
"Burnett, Carol ",498
"Miller, Linda Lael ",482
" Dean, James (ILT)",453
" Burcell, Robin ",451
"Knott, Robert ",412
"Coelho, Paulo ",412
"Trigiani, Adriana ",412
"Briggs, Patricia ",395
"Balogh, Mary ",395
"Coleman, Reed Farrel ",386
"Berenson, Alex ",380
"Foster, Lori ",349
"Perry, Anne ",333
"Engel, Amy ",319
"Heller, Peter ",317
"Carew, Opal ",302
"Johnston, David Cay ",297
"Chase, Emma ",286
"Gay, Roxane ",286
"Scotton, Rob ",272
"Chaon, Dan ",258
" Myracle, Lauren ",248
" Mlynowski, Sarah ",248
"Jenkins, Emily ",248
"Ricca, Brad ",242
"Han, Jenny ",233
"Reynolds, Jason ",233
"Bennett, Sawyer ",231
" Johnston, Aaron ",227
"Card, Orson Scott ",227
"Stroud, Jonathan ",219
"Russell, Rachel Renée ",204
" Russell, Rachel Renée (ILT)",204
"Castillo, Linda ",201
"Kann, Victoria ",199
"Alcott, Kate ",196
"Gibbs, Stuart ",193
"Lemke, Donald ",191
"Jefferies, Dinah ",190
"Korman, Gordon ",189
" Spaziante, Patrick (ILT)",189
" Russell, Rachel Renee (ILT)",188
"Russell, Rachel Renee ",188
"Meister, Cari ",176
"Giolito, Malin Persson ",176
"Bishop, Anne ",169
"Parks, Brad ",167
" Serritella, Francesca ",163
"Hamilton, Alwyn ",161
"Parish, Herman ",159
" Kiely, Brendan ",157
"Klein, Jessi ",157
"Howrey, Meg ",149
"Wolf, Robb ",148
"Hobb, Robin ",148
"Cameron, Sharon ",147
"Clark, Melissa ",145
" Wolfinger, Eric (PHT)",145
"Jamieson, Victoria ",144
" Jamieson, Victoria (ILT)",144
"Wilson, Mara ",141
" Scotton, Rob (ILT)",141
"Vargas, Elizabeth ",140
"Meadows, Daisy ",138
"Poblocki, Dan ",134
"Sharpe, Luke ",134
" Ross, Graham (ILT)",134
"Saenz, Benjamin Alire ",134
"Laukkanen, Owen ",133
"Holahan, Cate ",130
"Yuknavitch, Lidia ",128
"Chee, Traci ",126
"Hayes, Chris ",125
"Loreau, Dominique ",120
" Lalaurie, Louise (TRN)",120
" Valdrighi, Alessandro (ILT)",118
"Brallier, Max ",118
" Johns, Rachael ",112
"Spinelli, Jerry ",110
"Palmer, Jane ",108
"Thomas, Jodi ",107
"Oh, Ellen (EDT)",106
"Lupica, Mike ",105
" Avril, Lynne (ILT)",105
"Warren, Tracy Anne ",104
"Beatty, Robert ",104
"Chaudry, Rabia ",104
"Kunzru, Hari ",103
"Goodkind, Terry ",101
"Saunders, Kate ",101
" Preiss-Glasser, Robin (ILT)",101
"O'Connor, Jane ",101
"Crane, Megan ",100
" Ashenden, Jackie ",100
" Yates, Maisey ",100
"Zentner, Jeff ",98
"Hoffman, Rachel ",98
"Westerfeld, Scott ",95
"Cronin, Doreen ",94
"George, Margaret ",94
"Haddix, Margaret Peterson ",93
"Roberts, Nora ",93
" Schories, Pat (ILT)",91
"Gottfried, Sara ",91
"Capucilli, Alyssa Satin ",91
"Valentine, Marquita ",89
"Claycomb, Ann ",87
"Stamper, Kory ",85
"Schumer, Amy ",85
"Layne, Lauren ",84
"Slater, Dan ",82
"Flynn, Vince ",80
" Mills, Kyle ",80
"Scanlan, Patricia ",77
"Donohue, Meg ",77
"Alexander, Ellie ",76
" Schmidt, Bradley ",74
"Wambach, Abby ",74
"Wintner, Robert ",74
"Schlink, Bernhard ",74
"Gemeinhart, Dan ",74
"Early, Barbara ",71
"Dorsey, C. Michele ",71
"Armstrong, Kelley ",70
" Goldstein, Debra ",70
"Schwartz, Suze Yalof ",70
" Shea, Bob (ILT)",70
"Caswell, Deanna ",70
"Collins, Manda ",69
"Khan, Hena ",69
"Johansen, Signe ",69
"Maine, Sarah ",69
"Gutman, Dan ",68
" Paillot, Jim (ILT)",68
"Winterson, Jeanette ",67
" Dean, Kimberly ",66
"Chambers, Veronica ",65
"Evans, Richard Paul ",65
"Mullen, Thomas ",65
"Gläser, Mechthild ",65
"Gravel, Elise ",64
"Young, Hester ",64
"Weiner, Jennifer ",64
" Gravel, Elise (ILT)",64
"Flanagan, Shalane ",63
" Kopecky, Elyse ",63
"Milgrim, David ",60
"Sunim, Haemin ",60
" Lee, Youngcheol (ILT)",60
" Sunim, Haemin (TRN)",60
" Kim, Chi-Young (TRN)",60
" Comport, Sally Wern (ILT)",60
"Hood, Susan ",60
" Milgrim, David (ILT)",60
"Unstead, Sue ",59
" Baddeley, Elizabeth (ILT)",59
"Olson, Lynne ",59
"Levy, Debbie ",59
"Gristwood, Sarah ",58
"Bennett, Jessica ",57
"Collins, Lauren ",57
"Warner, Gertrude Chandler ",54
"Garton, Sam ",54
"Pang, Alex Soojung-Kim ",53
"Starnone, Domenico ",53
" Lahiri, Jhumpa (TRN)",53
"Carter, Caela ",53
"Auxier, Jonathan ",53
"Henry, Emily ",52
"Hoover, Colleen ",52
"Dean, Carolyn, M.d. ",52
" Strickland, Shadra (ILT)",51
"Powell, Patricia Hruby ",51
"Carroll, Susan ",51
"MacLachlan, Patricia ",51
"Kelly, David A. ",50
"Hoff, Syd ",49
"Muller, Marcia ",49
" Pronzini, Bill ",49
"Livesay, Tracey ",49
"Chase, Julie ",49
" Garton, Sam (ILT)",49
"Nepo, Mark ",48
"Glines, Abbi ",48
"Ferencik, Erica ",48
" Lanagan, Margo ",46
" Biancotti, Deborah ",46
"Jackson, Brenda ",46
" Miller, Kirsten ",46
" Williams, Synithia ",46
"Segel, Jason ",46
"Cather, Willa ",46
" Monkou, Michelle ",46
" Yaye, Pamela ",46
