,0
"Patterson, James ",2839
"Gardner, Lisa ",2190
"Kellerman, Jonathan ",1994
"Saunders, George ",1788
"Hogan, Zeb ",1769
" Zoehfeld, Kathleen Weidner ",1769
"Riordan, Rick ",1237
" Born, James O. (CON)",1139
"Yoon, Nicola ",1129
"Donohue, Moira Rose ",1116
" Ledwidge, Michael ",1080
"Woods, Stuart ",993
" Hall, Parnell ",951
"Hunter, Georgia ",926
"Macomber, Debbie ",880
"Preston, Douglas ",855
"Tarshis, Lauren ",760
"Bohjalian, Christopher A. ",747
"Ryan, Jennifer ",549
"Friedman, Thomas L. ",529
"Wiggs, Susan ",479
"Greaney, Mark ",419
"James, P. D. ",407
"Rowling, J. K. ",403
" Dubois, Brendan (CON)",387
" Patterson, James (FRW)",347
"Brunstetter, Wanda E. ",342
" Brunstetter, Jean ",342
"Woodson, Jacqueline ",338
"Blake, Elly ",337
"Nantus, Sheryl ",310
"Toobin, Jeffrey ",310
"Neuvel, Sylvain ",306
"Sutherland, Tui ",303
"Beatty, Paul ",282
"Thor, Brad ",276
"Scalzi, John ",258
"Hoover, Colleen ",257
"Bruel, Nick ",248
" Moss, Olly (ILT)",247
"Martin, Kat ",244
"Ruskovich, Emily ",231
"Mastai, Elan ",225
"Wendig, Chuck ",225
"Buxbaum, Julie ",224
"Flint, Emma ",220
" Neufeld, Juliana (ILT)",215
" Grabenstein, Chris (CON)",215
"Rose, Karen ",212
"Jio, Sarah ",205
"Bowen, Kelly ",202
"Altebrando, Tara ",200
"Thorne, Sally ",199
"Peterson, Jordan ",195
"Dorling Kindersley, Inc. (COR)",182
"Ferrante, Elena ",180
"James, Vic ",180
" Cerri, Mara (ILT)",180
" Goldstein, Ann (TRN)",180
"Gregory, Philippa ",179
" Kafatos, Menas ",177
"Chopra, Deepak ",177
"Tebow, Tim ",172
" Gregory, A. J. (CON)",172
"Black, Lisa ",163
"Blackburn, Elizabeth ",161
"Ahern, Cecelia ",161
" Epel, Elissa ",161
"Sloan, Holly Goldberg ",154
"Reichs, Brendan ",151
"Martin, Ann M. ",150
"James, Lorelei ",150
Cook's Country (COR),148
"Hayley, Elizabeth ",147
"Coulter, Ann H. ",143
"Dittrich, Luke ",139
"Ivey, Eowyn ",138
"Dennard, Susan ",137
" Morton, Ella ",134
"Reynolds, Jason ",134
" Thuras, Dylan ",134
"Foer, Joshua ",134
"Pogue, David ",134
"Parkhurst, Carolyn ",132
"Garlock, Dorothy ",131
"Anderson, Carol, Ph.d. ",129
"Higgins, Jack ",128
"Lakhiani, Vishen ",128
"Alexander, Heather ",127
"O'Neill, Heather ",127
"Nelson, Suzanne ",127
"Leigh, Lora ",124
"Patrick, Phaedra ",124
 Who Hq (COR),121
"Roby, Kimberla Lawson ",120
"Probst, Vivian R. ",116
"Miller, Louise ",115
"Brown, Carolyn ",114
"Shupe, Joanna ",113
