,0
"Sandford, John ",2196
"Maas, Sarah J. ",1602
"Flynn, Gillian ",1569
"Mackintosh, Clare ",1491
"Cass, Kiera ",1374
"Steel, Danielle ",1299
"Deveraux, Jude ",1298
"Brown, Peter ",1210
"Mbue, Imbolo ",1033
"Koontz, Dean R. ",920
" Vanderbilt, Gloria ",912
"Cooper, Anderson ",912
"Fielding, Joy ",805
"Atkins, Ace ",776
"Allende, Isabel ",749
"King, Stephen ",742
"Brallier, Max ",724
" Holgate, Doug (ILT)",724
"Sincero, Jen ",648
"Hill, Joe ",646
"Meadows, Daisy ",615
America's Test Kitchen (COR),592
"Balogh, Mary ",588
"Gay, Roxane ",572
"Tarshis, Lauren ",461
"Black, Lisa ",459
"Watson, Tom ",411
"Moriarty, Liane ",358
"Harris, Charlaine ",357
"Wolk, Lauren ",347
"Feehan, Christine ",326
"Perri, Camille ",316
" Kellerman, Jesse ",305
"Kellerman, Jonathan ",305
" Yaeger, Don ",282
"Kilmeade, Brian ",282
"Amen, Daniel G., M.D. ",278
"Berrow, G. M. ",276
"Ahdieh, Renée ",267
"Black, Shayla ",267
"Rey, H. A. ",260
"Albers, Susan ",256
"Klein, Jen ",245
"James, Julie ",241
"Stine, R. L. ",240
"Leigh, Eva ",236
"Schwab, Victoria ",235
"Aveyard, Victoria ",230
"Holt, Nathalia ",219
"Ballis, Stacey ",211
"Tintera, Amy ",208
"Brown, Helen ",203
" Mclaughlin, Julie (ILT)",203
"Myracle, Lauren ",203
"McKinty, Adrian ",200
" Merrell, Billy ",199
" Eliopulos, Nick ",199
" Brown, Gavin ",199
" Seife, Emily ",199
"Mull, Brandon ",199
"Vargas, Elizabeth ",197
"Robotham, Michael ",196
"Crownover, Jay ",194
"Wasserman, Robin ",185
"Belfer, Lauren ",185
"Kauffman, Donna ",179
"Evans, Bronwen ",178
"Irving, John ",174
"Wilde, Lori ",173
"Meacham, Leila ",173
"Jance, Judith A. ",171
"Lerner, Betsy ",166
"Jones, Anna Newell ",166
" Bruno, Iacopo (ILT)",163
"Chainani, Soman ",163
"Lupica, Mike ",161
"Lyons, Dan ",156
"Zuckerman, Gregory ",156
"Heath, Lorraine ",154
"Rutkoski, Marie ",148
"Pirro, Jeanine ",146
"Williams, Beatriz ",146
"Bell, Lenora ",145
"Freed, Alexander ",145
"Hamilton, Jane ",145
"Rice, Luanne ",143
"MacKenzie, Sally ",138
"Dickey, Eric Jerome ",137
"Wong, Janet S. ",132
"Wax, Wendy ",130
"Zink, Michelle ",129
"Fluke, Joanne ",129
"Carbonell, David A. ",128
" Winston, Sally M. (FRW)",128
"Chiaverini, Jennifer ",124
"Thompson, Victoria ",122
"Spalding, Amy ",120
"Nhat Hanh, Thich ",116
"Morris, Tisha ",114
"Angell, Kate ",111
"Shupe, Joanna ",109
"Harrison, Cora ",108
"Carey, M. R. ",108
"Yocum, Robin ",107
"Older, Daniel Jose ",107
" Bender, Andrew ",105
" Crawford, Laura ",105
" Bartlett, Ray ",105
"Rowthorn, Chris ",105
" Khan, Alejandro (TRN)",105
"Shakespeare, William ",105
"Swift, Graham ",104
"Bowen, Rhys ",104
"Grey, Jeanette ",102
"Whittemore, Jo ",101
"Banks, Maya ",99
Cook's Illustrated (COR),97
"Wilde, Darcie ",97
"George, Elizabeth ",96
"Downham, Jenny ",94
"Cloud, Henry ",93
"Coble, Colleen ",93
"Lloyd, Natalie ",93
"Ridley, Matt ",92
"Burton, Jaci ",91
"Greenberg, Melanie ",90
"Lemmon, Jessica ",90
"Oakes, Colleen ",89
" Eifert, Georg H. ",89
"Nelson, Suzanne ",89
"Forsyth, John P. ",89
" Blake, Lexi ",89
"Stacey, Shannon ",87
"Brock, Amber ",87
"Moldavsky, Goldy ",86
"Gray, Claudia ",84
"Hutton, Paul Andrew ",82
"Miller, Jeremy ",82
"Kinsman, Kat ",82
" Cote, Genevieve (ILT)",82
"Maynard, Janice ",80
"Atherton, Nancy ",78
"Kessler, Kate ",78
"Stahl, Lesley ",76
"Rodkey, Geoff ",76
" Brach, Tara (FRW)",75
"Stewart, Mariah ",75
"Cready, Gwyn ",75
"Byrne, Hugh G. ",75
"Covey, Stephen R. ",75
"Harrington, Anna ",75
"Reed, James ",74
"Wiseman, Ellen Marie ",71
"Howard, Linda ",71
"Abercrombie, Joe ",70
"Blatteis, Angela ",68
" Vella, Vivienne ",68
" Alexander, Zaia (TRN)",67
"Roubickova, Eva ",67
"Khoury, Jessica ",67
"Aguirre, Blaise ",66
" Galen, Gillian ",66
" Miller, Alec (FRW)",66
"Eisenberg, Lee ",65
" Leigh, Jo ",64
