,0
"Patterson, James ",10560
"Selfors, Suzanne ",8303
"Connelly, Michael ",3832
"Tartt, Donna ",2703
"Mass, Wendy ",2596
" Santat, Dan (ILT)",2498
"Shan, Darren ",2167
"Gladwell, Malcolm ",1807
"Simon, Raphael ",1676
" Paetro, Maxine ",1494
" Papademetriou, Lisa ",1448
" Swaab, Neil (ILT)",1448
"Hilderbrand, Elin ",1043
" Ledwidge, Michael ",1019
" Ellis, David ",930
"Colfer, Chris ",898
"Somper, Justin ",872
"Sebold, Alice ",830
"Meyer, Stephenie ",801
"Mandela, Nelson ",643
" Karp, Marshall ",639
" Sullivan, Mark ",594
"Sparks, Nicholas ",531
"Perlmutter, David ",502
" Loberg, Kristin (CON)",502
"Weeks, Brent ",498
"Stone, Brad ",422
"Clark, Henry ",323
"Hurley, Tonya ",312
"Abbott, Tony ",288
"Atkinson, Kate ",286
" Sparks, Micah ",252
" Child, Lincoln ",242
"Preston, Douglas ",242
"Ellis, Ann Dee ",220
"Beaton, M. C. ",214
"Mayer, Kirsten ",203
" Miller, Ed (ILT)",203
"Harrison, Lisi ",202
"Berrow, G. M. ",198
"Clark, Roy Peter ",194
" De Jonge, Peter ",193
"DeMille, Nelson ",187
"Garcia, Kami ",180
"Waugh, Evelyn ",176
"Carriger, Gail ",165
"Harrington, Karen ",164
"Calonita, Jen ",163
"Snicket, Lemony ",161
" Klassen, Jon (ILT)",161
"Bradley, James ",158
"Woodrell, Daniel ",145
"Marr, Melissa (EDT)",143
" Pratt, Tim (EDT)",143
"Phillips, Suzanne ",142
"Sears, Martha ",137
" Holt, Linda (CON)",137
" Sears, William ",137
" Snell, Bj ",137
"Standiford, Natalie ",135
"Moskowitz, Isa Chandra ",134
"Peters, Julie Anne ",134
"Holt, Simon ",129
"Shreve, Anita ",127
"Urrea, Luis Alberto ",126
"Pelecanos, George P. ",113
"Jacobsen, Annie ",105
"Daneshvari, Gitty ",103
"Stoker, Bram ",102
" Kostova, Elizabeth (CON)",102
"Hyman, Mark ",98
"Meltzer, Brad ",93
"Bulawayo, Noviolet ",88
"Dean, Zoey ",83
"London, Olivia ",82
"Berrow, Gillian ",80
"Fields, Hilary ",80
"Hilburn, Robert ",75
"White, Kate ",74
"Bosch, Pseudonymous ",72
"Kent, Kathleen ",72
"Santos, Ray ",71
"Hornby, Gill ",69
"Finnigan, Judy ",67
"Begin, Mary Jane (CON)",65
"Beukes, Lauren ",64
"Wouk, Herman ",63
"Koch, Richard ",62
"Quinn, Paula ",62
"Remarque, Erich Maria ",61
"Rich, Simon ",60
" Katz, Farley (CON)",60
"Scroggs, Kirk ",60
"Windham, Ryder ",59
" Fry, Jason ",59
"Carrisi, Donato ",57
"Von Ziegesar, Cecily ",53
"Rankin, Ian ",53
"Tammet, Daniel ",52
"Thomas, Evan ",51
"Du Maurier, Daphne, Dame ",50
"Semple, Maria ",46
"Guralnick, Peter ",45
"Giles, Gail ",44
Hasbro ,43
"Robinson, Jo ",43
"Pearce, Jackson ",42
"Pitcher, Annabel ",40
"Haupt, Lyanda Lynn ",40
"Lineberry, Cate ",38
"Sitwell, William ",37
"Mosley, Walter ",36
"Simmons, Dan ",36
"Casteel, Seth ",35
"Holt, Christopher ",35
" Douglas, Allen (ILT)",35
"Jackson, Donna M. ",34
"Snelling, Lauraine ",33
"Sedaris, David ",33
" Pinkney, J. Brian (CON)",32
"Meyer, Joyce ",32
"Pinkney, Andrea Davis ",32
"Robotham, Michael ",31
"Vatinet, Lionel ",29
"Rushin, Steve ",29
"Powers, Kevin ",29
" Dornenburg, Andrew ",28
"Page, Karen ",28
"Hamilton, Peter F. ",27
"Anderson, Kevin J. ",26
"Lin, Grace ",24
"Alderman, Naomi ",24
"Carman, Patrick ",22
"Parr, Todd ",22
"Soojung-kim Pang, Alex ",21
"Dawidoff, Nicholas (CON)",19
"Lynch, Paul ",19
"Bodine, Sherrill ",18
" Fitzgerald, Matt (CON)",17
"Karnazes, Dean ",17
"Heat-Moon, William Least ",17
"Meyer, Deon ",16
"Bazell, Josh ",16
"Goldhagen, Daniel Jonah ",15
"Tanigawa, Nagaru ",15
"Maher, Kevin ",14
"Rabey, Steve ",13
"Briscoe, Connie ",13
"Letts, Billie ",12
"Buettner, Robert ",12
"Gibbs, Edward ",12
"Weintraub, Robert ",11
" Vreeland, Nicholas ",10
"Gibson, Tyrese ",10
"Dalai Lama, the ",10
"Arkin, William M. ",10
" Friedman, Hal ",9
"Hamill, Pete ",9
"Krauss, Lawrence M. ",9
"Gooch, Brad ",9
"Rich, Ben R. ",9
" Janos, Leo ",9
"Whitney, Daisy ",8
"Azerrad, Michael ",8
"Lansens, Lori ",8
"Kemp, Gillian ",7
"Stafford, David ",7
" Stokes, Lillian ",7
"Baldacci, David ",7
"Stokes, Donald ",7
" Lechter, Sharon L. ",6
" Baldacci, Rudy (ILT)",6
"Childs, Craig ",6
"Fowles, John ",6
"Orner, Peter ",6
" Robinson, Marilynne (FRW)",6
"Kiyosaki, Robert T. ",6
"Ruxin, Josh ",5
"King, Dean ",5
"Christopher, Matt ",5
" Collins, Billy ",5
"O'Brien, Geoffrey ",5
" Peters, Stephanie ",4
"D'agostino, Ryan ",4
"Hicks, Robert ",4
"Rubinstein, Julian ",4
"Doty, M. ",4
"Hill, Laban Carrick ",4
"Dunn, Sarah ",4
"Goldsmith, Olivia ",4
"Banks, Iain ",4
"Amirrezvani, Anita ",4
"Depue, Roger L. ",3
"Kruse, Jason T. ",3
"Pelzer, Richard B. ",3
"Haymore, Jennifer ",3
"Mee, Charles L. ",3
"Roth, Gabriel ",3
"Harrison, Lisi (CRT)",3
" Diehl, Digby (CON)",3
"Young-Eisendrath, Polly ",3
" Schindehette, Susan ",3
"Mina, Denise ",2
" Freedman, David H. ",2
"Bagshawe, Tilly ",2
"Abrahamson, Eric ",2
"Ablow, Keith R. ",2
"Crowley, Katherine ",2
Princeton Language Institute ,2
"Conlon-McIvor, Maura ",2
" Elster, Kathi ",2
"Chen, Justina ",2
"Clark, Taylor ",2
"Braestrup, Kate ",2
" Mason, Tom ",2
"Danko, Dan ",2
"Jakobs, D. ",1
"Lesh, Phil ",1
" Winters, Tom ",1
" Muller, Bobby (CON)",1
"Shales, Tom ",1
"Breathed, Berke ",1
"Stoop, Naoko ",1
"Wood, Trish ",1
"Bordon, David ",1
"French, Nicci ",1
"Feinstein, John ",1
"Garlock, Dorothy ",1
" Miller, James Andrew ",1
