,0
"Wilson, Karma ",5961
" Chapman, Jane (ILT)",5961
"Clements, Andrew ",5858
" O'Connor, George (ILT)",4379
"Kirby, Stan ",4379
"Coven, Wanda ",3564
" Burris, Priscilla (ILT)",3564
" Osterhold, Jared (ILT)",2746
"O'Ryan, Ellie (ADP)",2743
" Eastland, Chris ",2561
"Bleiman, Andrew ",2561
" Avendaño, Dolores (ILT)",2102
"Haddix, Margaret Peterson ",2054
" Russell, Rachel Renee (ILT)",2041
"Russell, Rachel Renee ",2041
" Harvey, Amanda (ILT)",1848
" Rockwell, Lizzy (ILT)",1728
"Rockwell, Anne F. ",1728
" Avendano, Dolores ",1674
"Night, P. J. ",1548
"Holub, Joan ",1486
" Phillips, Craig (ILT)",1486
" Williams, Suzanne ",1486
"McMann, Lisa ",1411
"Naylor, Phyllis Reynolds ",1203
 Various (ILT),1202
"Amara, Philip ",1202
"Cline-Ransome, Lesa ",1194
" Ransome, James E. (ILT)",1194
"Dixon, Franklin W. ",1178
"Perelman, Helen ",991
" Waters, Erica-Jane (ILT)",991
Avi ,831
"Durand, Hallie ",821
" Davenier, Christine (ILT)",821
" Burroughs, Scott (ILT)",818
" Smith, Lane (ILT)",674
"Viorst, Judith ",674
"Keene, Carolyn ",653
"Ponti, James ",538
" Denos, Julia (ILT)",480
"Denton, P. J. ",480
"Messenger, Shannon ",465
"Barber, Tiki ",409
" Mantell, Paul (CON)",409
" Barber, Ronde ",409
"Whittemore, Jo ",406
" Erdogan, Buket (ILT)",365
"Draper, Sharon M. ",365
"Thompson, Lauren ",365
" Watson, Jesse Joshua (ILT)",365
"Wise, Rachel ",323
"Myklusch, Matt ",307
"Rivers, Phoebe ",284
"Mobley, Jeannie ",264
" Elliott, Mark (ILT)",234
"Mathers, Petra (COM)",230
" Mathers, Petra (ILT)",230
" Pamintuan, Macky (ILT)",201
" Joyce, William ",195
"Joyce, William (ILT)",195
"Averbeck, Jim ",161
" Averbeck, Jim (ILT)",161
"Branford, Anna ",144
" Allen, Elanna (ILT)",144
" Frost, Michael ",129
"Kain, P. G. ",129
"Waters, Cassie ",115
" Small, David (ILT)",93
"Appelt, Kathi ",93
"Legrand, Claire ",82
" Watts, Sarah ",82
"Magoon, Kekla ",73
" Parsons, Garry (ILT)",65
" Hawking, Lucy ",65
"Hawking, Stephen W. ",65
"Barnett, Mac ",47
" Myers, Matthew (ILT)",47
"Bach, Shelby ",38
"Evans, Richard Paul ",37
"Shusterman, Neal ",37
"Lowe, Natasha ",37
" Willis, Drew (ILT)",36
"Packard, Edward ",36
"Lewman, David ",35
"Dowell, Frances O'Roark ",28
"Keyes, Morgan ",27
"Trueit, Trudi ",21
"Carter, Scott William ",14
" Brown, Peter (ILT)",13
"Reynolds, Aaron ",13
"Stedman, M. l. ",12
"Maberry, Jonathan ",11
"Probst, Jennifer ",10
" Knowlden, Michelle ",5
"Simon, Coco ",4
" Spaziante, Patrick (ILT)",4
"Seiss, Ellie (ADP)",4
"Baker, Keith ",3
" Baker, Keith (ILT)",3
"King, Stephen ",2
"Bryan, Ashley ",2
" Bryan, Ashley (ILT)",2
"Sollinger, Emily (ADP)",2
" Straub, Peter ",2
"Shepherd, Jodie (ADP)",1
"Oppel, Kenneth ",1
"Reynolds, Peter H. ",1
"Knight, Karsten ",1
"Clark, Mary Higgins ",1
" Reynolds, Peter H. (ILT)",1
"Davis, Lane ",1
