,0
"Brown, Jeff ",4123
" Pamintuan, Macky (ILT)",4123
"Roy, Ron ",3976
"Waxman, Laura Hamilton ",2422
" Gurney, John Steven (ILT)",1854
"Vogt, Gregory ",1821
"Grisham, John ",1764
"Little, Emily ",1742
"Dubowski, Cathy East ",1659
" D'Andrea, Domenick (ILT)",1656
"Adornetto, Alexandra ",1399
"Cain, Susan ",1272
"Gross, Gwen ",1131
"Hillenbrand, Laura ",1114
" Bush, Timothy (ILT)",1104
" Woodruff, Liza (ILT)",1018
"Krohn, Katherine E. ",893
"Sutcliffe, Jane ",870
"Angelou, Maya ",860
" Winfrey, Oprah (FRW)",860
"Jiang, Ji-Li ",850
"Coben, Harlan ",729
"Follett, Ken ",699
"McKissack, Pat ",646
"Graff, Lisa ",632
" Beene, Jason (ILT)",632
" Chesworth, Michael (ILT)",626
" McKissack, Fredrick ",626
"Roberts, Nora ",612
"Larson, Erik ",590
"L'Amour, Louis ",583
"Murakami, Haruki ",423
"Penny, Louise ",421
"Berendt, John ",403
"Sanderson, Brandon ",388
"Phillips, Susan Elizabeth ",367
"Hannah, Kristin ",357
"Garwood, Julie ",329
"Baskin, Nora Raleigh ",329
" Ourn, Todd (ILT)",328
"Stille, Darlene R. ",328
"Frankl, Viktor E. ",306
" Winslade, William J. (CON)",306
" Kushner, Harold S. (FRW)",306
"Binchy, Maeve ",304
"Hiaasen, Carl ",293
"Tashjian, Janet ",291
" Tashjian, Jake (ILT)",291
"Steel, Danielle ",291
" Bartlett, Don (INT)",288
"Nesbo, Jo ",288
"Berry, Steve ",270
"Balogh, Mary ",264
"Hills, Tad ",250
" Walker, John (ILT)",229
" Eliopulos, Nick (ADP)",229
"Swift, Jonathan ",229
"Butler, Octavia E. ",225
"Wheeler, Lisa ",220
" Gott, Barry (ILT)",220
"Auel, Jean M. ",217
" Fernandez, Fernado (ILT)",215
"Norby, Lisa ",215
"March, Emily ",206
"Stewart, Mariah ",202
"Ackerman, Karen ",186
"Epstein, Adam Jay ",179
" Jacobson, Andrew ",179
"Hoffman, Alice ",174
"Hearne, Kevin ",172
"James, P. D. ",161
"Noël, Alyson ",160
"Ferriss, Timothy ",157
"Williams, John ",155
" Latiolais, Michelle (INT)",155
"Vreeland, Susan ",155
"McCarthy, Cormac ",152
"Holub, Joan ",135
" Bowers, Tim (ILT)",135
"Allen, Sarah Addison ",133
"Stein, Gail ",130
"Bryson, Bill ",128
"Whittell, Giles ",117
"Letts, Elizabeth ",114
"Crusie, Jennifer ",114
" Yue, Stephanie (ILT)",113
"Venable, Colleen AF ",113
"Macomber, Debbie ",112
"Koontz, Dean R. ",112
"Obreht, Téa ",109
"Birdsall, Jeanne ",108
"Nayar, Jean ",101
"Dare, Tessa ",100
"Russell, Mary Doria ",96
"Berg, Elizabeth ",95
"Springer, Kristina ",90
"Cole, Teju ",85
"Bittman, Mark ",85
"Johansen, Iris ",84
