,0
" Collins, Ross (ILT)",4489
"French, Vivian ",4489
" Blackall, Sophie (ILT)",2960
"Barrows, Annie ",2960
"James, Lincoln ",2935
"Applegate, Katherine ",2461
" Castelao, Patricia (ILT)",2461
"Stout, Glenn ",1875
"Henry, April ",1554
"Parker, Robert B. ",966
"Stine, R. L. ",905
"Ferris, Jean ",882
"Child, Lee ",863
"Holub, Joan ",744
" Hammond, Ted (ILT)",744
 Who Hq (COR),744
" Salerno, Steven (ILT)",743
"Vernick, Audrey ",743
"Cheng, Andrea ",729
" Halpin, Abigail (ILT)",729
"Freedman, Russell ",728
"Adornetto, Alexandra ",639
" DeFelice, Jim ",614
" McEwen, Scott ",614
"Kyle, Chris ",614
"Lafevers, Robin ",576
"Russell, Rachel Renee ",521
" Russell, Rachel Renee (ILT)",521
"Alexander, Lloyd ",510
"Landry, Leo ",495
"Sheehan, Anna ",477
"Paulsen, Gary ",429
"Babbitt, Natalie ",417
" Babbitt, Natalie (ILT)",417
"Delton, Judy ",405
"Gutman, Dan ",389
" Jenkins, Steve (ILT)",381
"Jenkins, Steve ",381
"Mallery, Susan ",355
" Freeman, Laura (ILT)",338
"English, Karen ",338
"Coble, Colleen ",312
"Picoult, Jodi ",303
"Talbot, David ",289
" Mazlish, Elaine ",283
"Faber, Adele ",283
"Oke, Janette ",265
"Macomber, Debbie ",263
" Paillot, Jim ",227
"Young, Suzanne ",222
"Dick, Philip K. ",218
"Hunter, Erin ",206
"Cornwell, Bernard ",205
"Bechdel, Alison ",204
"Graham, Heather ",203
"Leonard, Elmore ",200
"Rey, H. A. ",199
"Sands, Lynsay ",195
"Messenger, Shannon ",194
"Davies, Jacqueline ",188
"Robards, Karen ",187
"Noël, Alyson ",184
"Kontis, Alethea ",180
"Griffiths, Elly ",177
"Dekker, Ted ",173
" Vincent, Lynn (CON)",173
" Moore, Denver ",173
"Hall, Ron ",173
"Palmer, Diana ",172
"Woods, Stuart ",169
"Nesbo, Jo ",168
"Evanovich, Janet ",165
"Price, Lissa ",162
"Fossum, Karin ",161
" Semmel, K. E. (TRN)",161
"Ashton, Brodi ",161
"Laurens, Stephanie ",158
"Box, C. J. ",157
"Todd, Charles ",156
"Dorsey, Tim ",142
"Bunn, T. Davis ",139
"Hunter, Denise ",132
"Tracy, Brian ",128
"Levine, Kristin ",125
" Oke, Janette ",124
"Walsh, Ellen Stoll ",122
"Kingsbury, Karen ",122
"Flinn, Alex ",119
"Young, Sarah ",118
"Clements, Andrew ",117
"Bently, Peter ",114
" Watson, Jesse Joshua (ILT)",110
"Neri, G. ",110
" Akana, Lizzi (ILT)",107
50 Cent ,107
"Brown, Rita Mae ",106
"Banks, Maya ",103
"Walker, Brian F. ",102
" Andreasen, Dan (ILT)",102
" Sagara, Michelle ",100
"Barr, Nevada ",99
"Clark, Mary Jane ",97
" Rey, Margret ",96
"Lucado, Max ",96
" Green, John (ILT)",95
"Jones, Darynda ",95
"Roman, Dave ",95
"Indridason, Arnaldur ",93
"Damico, Gina ",93
"Jackson, Neta ",93
"Beaton, M. C. ",93
"Coleman, Benjamin John ",92
"Moore, Carley ",90
"Hocking, Amanda ",90
"Harris, Robert ",89
Golden Books Publishing Company (COR),86
"Lindbergh, Anne Morrow ",85
"McGonigal, Kelly ",83
"King, Stephen ",81
"Cornwell, Patricia Daniels ",79
"Del Monico, J. p. ",79
" Kelly, Dorien ",79
"Hayes, Geoffrey ",79
"Meddaugh, Susan ",78
"Perry, Anne ",77
"Livesey, Margot ",76
"West, Michelle ",76
"Peck, M. Scott ",74
"Ephron, Nora ",74
"Hahn, Mary Downing ",72
"Scott, Elaine ",72
"Prineas, Sarah ",68
"Gregoire, Sheila Wray ",68
"Moorehead, Caroline ",66
"Clinton, Cathryn ",66
"Showalter, Gena ",66
