,0
Saddleback Educational Publishing (COR),12195
"Jacobs, Evan ",7333
"Gottesfeld, Jeff ",5885
"Schraff, Anne E. ",4763
"Hayes, Vicki C. ",3893
"Higgins, M. G. ",2755
"Sepetys, Ruta ",804
"Hoffman, Alice ",753
"Meeker, Clare ",519
"Newman, Aline Alexander ",510
"Phillips, Dee ",483
"Meyer, Marissa ",422
"Sachar, Louis ",404
"Lahiri, Jhumpa ",369
" Goldstein, Ann (TRN)",369
"Hannah, Sophie ",280
"Eskens, Allan ",264
"Cornwell, Patricia Daniels ",250
"McMahon, Jennifer ",240
"Lancaster, Jen ",229
"Jakes, T. D. ",224
"Weir, Alison ",211
"Pulley, Natasha ",201
"Gibson, Rachel ",195
"Stead, Rebecca ",174
"Murakami, Haruki ",151
" Goossen, Ted (TRN)",151
"Christakis, Erika ",149
"Kershaw, Alex ",145
"Whittell, Giles ",140
"Van Praag, Menna ",126
"Aichner, Bernhard ",125
"Cleeves, Ann ",119
"Baird, Julia ",117
" Sandberg, Sheryl (FRW)",113
"Watts, Alan W. ",113
"Grant, Adam M. ",113
"Reichert, Amy E. ",111
" O'Neill, Gerard ",108
"Lehr, Dick ",108
"Harrigan, Stephen ",107
"Doiron, Paul ",100
"Schulz, Charles M. ",94
"Cartwright, Sierra ",91
"Sullivan, Faith ",88
"Von Oelhafen, Ingrid ",87
" Tate, Tim ",87
"Harris, Robert ",86
"Gibbons, Brittany ",84
"Mieville, China ",82
"Casey, Susan ",73
Lonely Planet Publications (COR),73
"Rehm, Diane ",73
"Bell-Scott, Patricia ",70
"Blaylock, James P. ",67
"Andre, Bella ",67
" Foster, Melissa ",67
"Chan, Darcie ",67
"Hewitt, James W. ",66
"Abel, James ",64
" Andrews, Dave ",63
"Canfield, Jack ",63
"Warner, Gertrude Chandler ",60
"Lustbader, Eric ",59
"Lunde, Darrin ",59
"Halston, Sidney ",58
"Dayton, Arwen Elys ",58
"Wilkin, Sam ",58
"Novak, Brenda ",55
"Ananthaswamy, Anil ",55
"Grady, James ",55
"Jakes, S. E. ",54
"Badkhen, Anna ",53
"Choldenko, Gennifer ",52
"Frey, Kate ",51
"Dorling Kindersley, Inc. (COR)",51
" Lindell, Leslie (PHT)",51
" LeBuhn, Gretchen ",51
"Lyga, Barry ",51
"Landon, Sydney ",50
"Holmes, Shannon ",50
"Tromly, Stephanie ",49
"Peevyhouse, Parker ",46
"Tennant-moore, Hannah ",45
"Challinor, Deborah ",45
"Keene, Carolyn ",45
" Kim, Eunsun ",43
"Falletti, Sebastien ",43
"Davis, Tanita S. ",42
"Barchers, Suzanne ",41
"Watts, Alan ",41
"Braunias, Steve ",41
"Vida, Vendela ",41
"Finkelstein, Sydney ",38
"Gibson, David ",36
" McKinley, Michael ",36
"Baig, Edward C. ",35
" Levitus, Bob ",35
Avi ,35
"Camaron, Chelsea ",34
"Cutter, Nick ",34
"Jeffries, Sabrina ",34
"Furnham, Adrian ",34
" Fields, M. J. ",34
"Andrews, Donna ",34
" Bonetto, Cristian ",30
"Peterman, Steven ",30
"Walker, Julie Ann ",30
" Zucker, Shane ",30
" Bain, Carolyn ",30
" Symington, Andy ",30
" Dragicevich, Peter ",30
"Baxter, Stephen ",29
Fine Woodworking (COR),29
"Hubert, Margaret ",29
"Pritchett, Wanda ",29
"Montanari, Susan Mcelroy ",28
"Jacobson, Howard ",28
" Wilsdorf, Anne (ILT)",28
"Peake, Mervyn ",27
"Smith, S. E. ",26
"Enrigue, Alvaro ",26
"Safina, Carl ",26
"Pascente, Fred ",26
" Reaves, Sam ",26
"Bryant, Anabelle ",26
"Santamaria, Abigail ",25
"Housel, Debra ",25
"McNear, Mary ",24
"Bates, Laura ",24
"Townsend, Sue ",24
" Butler, Stuart ",23
" Schulte, Scott ",23
"Redwine, C. J. ",23
" Ham, Anthony ",23
"Gable, Dan ",23
"Wagamese, Richard ",23
"Freedland, Jonathan ",23
"Roux, Abigail ",22
Instaread Summaries (COR),22
"Pantley, Elizabeth ",22
"Walters, Louise ",22
"Halford, Scott G. ",21
"Martin, Lee ",21
" Barnard, Stephanie (ILT)",20
"Davis, Joshua ",20
"Coe, Victoria J. ",20
Sizzix ,20
"Secor, Laura ",20
"Chaney, Jen ",20
"Saint-Exupery, Antoine de ",19
"Gerth, Holley ",19
"Yoon, Nicola ",19
" Hardy, Paula ",19
" Fitzpatrick, Mary ",19
"Snelling, Lauraine ",19
"Katz, Samuel M. ",18
"Cambron, Kristy ",18
" Lemkin, Jason ",18
"Ross, Aaron ",18
"Hinton, David ",18
"Michell, Tom ",17
"Ortega, Tony ",17
"Orwell, George ",17
"Dreisinger, Baz ",17
" Potter, Erin ",17
"Burger, Deborah ",17
"Erelle, Anna ",17
"Cahill, Tim ",16
"Rand, Violetta ",15
"Allaby, Michael ",15
"Buffini, Moira ",15
"Siddals, Mary McKenna ",14
"Skovron, Jon ",14
"Smith, Andrew ",14
"Alexander, Tasha ",14
"Seton, Anya ",14
"Weaver, Fawn ",14
" Chapman, Gary, Ph. D. (FRW)",14
" Morris, Jan ",13
"George, Don (EDT)",13
" Cahill, Tim ",13
" Waters, Alice ",13
"Cervantes Saavedra, Miguel de ",13
"Roderus, Frank ",13
"Day, Sylvia ",13
" Stewart, Stanley ",13
"Visser, Margaret ",12
"Greene, Stephanie ",12
"Young, Kevin ",12
"Thompson, Vicki Lewis ",12
" Roth Sisson, Stephanie (ILT)",12
"Willig, Lauren ",12
"Blevins, Win ",11
"Rawsthorn, Alice ",11
"Oates, Kate ",11
"Muir, Nancy C. ",11
"Russell, Romina ",11
" Paulsen, Jim ",10
"Paulsen, Gary ",10
"Glickman, Elaine ",10
"Tyler, Paige ",10
"Caldwell, Christi ",10
"Harbutt, Juliet ",9
"Anderson, Kevin J. ",9
" Peart, Neil ",9
"Dixhorn, Brenda Van ",9
"Ruffin, Steven A. ",8
"Begley, Jamie ",8
"Ihnen, Lori ",8
"Grant, Donna ",8
"McMillan, Gary ",8
"Cumberland, Brooke ",8
"Smith, Emily ",8
"Lawson, Piper ",8
"Galen, Shana ",8
"Duchovny, David ",7
"Shriver, Beth ",7
" Berger, Dorothy ",7
" Hastie, F. Bowman ",7
"Berger, Lance A. ",7
"Hill, Susan ",7
"Shelton, Connie ",7
"Baker, Brianna ",7
"Roberge, Rob ",7
"Pearce, Tracy ",7
"Kelly, Diane ",6
"Brown, Margaret Wise ",6
" Killpatrick, John ",6
" Hayford, Jack W. (FRW)",6
"Fink, Candida ",6
"Heller, Laurence ",6
" Barrager, Brigette (ILT)",6
"Howell, Hannah ",6
" Nichols, Lydia (ILT)",6
" Crisp, Quentin (AFT)",6
" Lapierre, Aline ",6
"Brown, Michael ",6
" Sparks, Larry ",6
"Ostow, Micol ",6
" Kraynak, Joe ",6
"Erickson, Carolly ",6
"Alworth, Jeff ",6
" Bender, Andrew ",5
"Roberts, Victoria ",5
"Bonfiglioli, Kyril ",5
"Wells, Dan ",5
" Alvarez, Lorena (ILT)",5
"Lauren, Jillian ",5
"Harrison, Paula ",5
"Louise, Tia ",5
"Unstead, Sue ",5
"Whitely, Kara Richardson ",5
"Pears, Iain ",5
" Benson, Sara ",5
"Hood, Jane ",5
"Ellison, J. T. ",5
"Kemp, Kristin ",5
"Kitson, Bill ",5
"Hirt, Douglas ",5
" Bing, Alison ",5
"Rhea, Nicholas ",5
"Sapkowski, Andrzej ",5
" Brash, Celeste ",5
"Tedrowe, Emily Gray ",5
"Seagraves, William R. ",5
"Mabbitt, Will ",4
" Collins, Ross (ILT)",4
" Sparrow, Joshua ",4
"Barron, John ",4
"Castor, Helen ",4
"Latus, Dan ",4
"Said, Kurban ",4
"Halle, Karina ",4
"Brazelton, T. Berry ",4
" Peake, Mervyn ",4
Dk Travel (COR),4
"Millard, Elizabeth ",4
" Thomas, Kate ",4
"Gilmore, Maeve ",4
"Levinovitz, Alan, Ph.d. ",4
" Sibley, Brian (INT)",4
"Conklin, Wendy ",4
"Dooley, Beth ",3
"Fennell, Marc ",3
"Yorke, John ",3
" Perry, John (CON)",3
"Whitelaw, Stella ",3
"Reisz, Tiffany ",3
"De Giovanni, Maurizio ",3
"Coles, Bennett R. ",3
"Limón, Ada ",3
"Moss, Elizabeth ",3
"Singh, Hansi ",3
"Morgridge, Carrie ",3
"Bell, Adrienne ",3
"Stone, Andrew ",2
" Hunsaker, Phillip ",2
"Wheeler, Patti ",2
"Gorelick, Micha ",2
" Young, Josh ",2
"Simmons, Pat ",2
"Dallas, Sandra ",2
"Cretti, John ",2
"Caioli, Luca ",2
"Bauer, Ann ",2
" Clemons, Michael ",2
" Tait, Arch (TRN)",2
"Graham, Matt ",2
"Case, Jessica ",2
" Leidig, Michael ",2
"Mason, Prue ",2
"Cahoon, Lynn ",2
"Brown, Donathan ",2
" Dalbello, Marija ",2
"Cosway, L. H. ",2
" Wiegand, Wayne ",2
" Hemstreet, Keith ",2
"Afsharirad, David (EDT)",2
"Richards, Pamela (EDT)",2
"McKinty, Adrian ",2
" Reid, Penny ",2
"Greene, Robert ",2
"Esrock, Robin ",2
" Ozsvald, Ian ",2
"Nhat Hanh, Thich ",2
"Kemmerer, Brigid ",2
"Lee, Jade ",2
" Gagliardi, Jason ",2
"Décharné, Max ",2
"Robbins, David L. ",2
" White, Lyn ",2
"O'Dell, Tawni ",2
"Sicius, Francis ",2
"Ulitskaya, Ludmila ",2
"Hunsaker, Johanna ",2
"Harvey-zahra, Lou ",2
"Grey, Zane ",2
" Fitzpatrick, Liam ",2
"Conrad, Joseph ",2
"Smith, Jodene ",1
" Morgan, Richard ",1
"Shoop, Kyle ",1
"Prior, Jennifer ",1
"Marney, Ellie ",1
"Fanetti, Susan ",1
"Sakamoto, Kerri ",1
" Gretch, Reuben ",1
"James, Simon ",1
"Drew, Elizabeth ",1
"Macphail, David ",1
" Levey, Emma (ILT)",1
"McCarry, Charles ",1
"Ellory, R. J. ",1
"Mccall, Alex ",1
"Arnoldi, Mary Jo (EDT)",1
"Eliot, George ",1
"King, Stephen H. ",1
" Ali, Sayed ",1
"Williams, Angela W. ",1
"Heinlein, Robert A. ",1
"Vaughn, Carrie ",1
"Curtis, Kim ",1
"Gubar, Justine ",1
"Grayev, Allison Michele ",1
"Siciliano, Sam ",1
"Welford, Mary ",1
