,0
"Picoult, Jodi ",3511
"Hale, Shannon ",1747
"Friedman, Laurie B. ",1677
" Schmitz, Tamara (ILT)",1677
"Penner, Lucille Recht ",1613
" Björkman, Steve (ILT)",1542
"Vande Velde, Vivian ",1542
"Jance, Judith A. ",1511
"Cusick, Richie Tankersley ",1476
" Rocco, John (ILT)",1191
"Riordan, Rick ",1191
"Schuman, Michael A. ",1170
"Phillips, Dee ",1014
"Steel, Danielle ",947
"Seles, Monica ",946
"Connelly, Michael ",850
"Harrold, A. F. ",652
" Cook, Michele ",540
"Sandford, John ",540
"Vaught, Susan ",512
"Wiggins, Bethany ",495
"Burlingame, Jeff ",484
"Pearson, Mary E. ",481
"McKeown, Greg ",459
"Penny, Louise ",455
"Gutman, Dan ",440
"Wingard-Nelson, Rebecca ",435
" Paillot, Jim (ILT)",426
"Bellisario, Gina ",358
" Conger, Holli (ILT)",358
"Gilstrap, John ",319
"Raasch, Sara ",310
"Magoon, Kekla ",309
"Pacat, C. S. ",284
"Mlynowski, Sarah ",277
"Berk, Sheryl ",276
"Donoghue, Emma ",273
" Murphy, Kelly (ILT)",265
"Broach, Elise ",265
"Deaver, Jeffery ",261
"Colgan, Jenny ",249
"Croke, Vicki ",243
"Eddings, David ",237
"Michaels, Fern ",233
" Eagle, Alan (CON)",228
"Schmidt, Eric ",228
" Rosenberg, Jonathan ",228
"John Micklos, Jr. ",226
"Koryta, Michael ",222
"Burrowes, Grace ",220
"Gibbs, Stuart ",216
" Bagshawe, Tilly ",213
"Sheldon, Sidney ",213
"Wilson, N. D. ",207
"Macomber, Debbie ",206
"Palmer, Diana ",202
"Jackson, Lisa ",197
"Rickstad, Eric ",195
"McCarty, Monica ",195
"Cumming, Alan ",194
"Donnelly, Jennifer ",193
"Winters, Ben H. ",192
"Blackburne, Livia ",185
"Henderson , J. Paul ",184
"Moran, Caitlin ",182
"Lettrick, Robert ",178
"Phelps, M. William ",175
"McBride, Lish ",175
"Kay, Katty ",171
" Shipman, Claire ",171
"King, Laurie R. ",163
"Man-Kong, Mary ",162
"Novak, Ali ",161
" Beavers, Ethen (ILT)",160
"Berrios, Frank ",160
"Jacobs, Anna ",157
"Rash, Ron ",156
"Binchy, Maeve ",154
"King, Samantha Ann ",153
