,0
"Lee, Harper ",3625
"Woolf, Virginia ",1045
"Palacio, R. J. ",979
"Bryson, Bill ",935
"Penny, Louise ",931
"Cass, Kiera ",898
"Cornwell, Patricia Daniels ",840
"Wilde, Oscar ",835
"Lord, Emery ",835
"Brown, Pierce ",786
"Trigiani, Adriana ",766
"Schiff, Stacy ",683
"Franklin, Benjamin ",573
"Jackson, Lisa ",565
"Abercrombie, Joe ",560
" Paillot, Jim (ILT)",551
"Gutman, Dan ",551
"Child, Lincoln ",514
"Tahir, Sabaa ",508
"Albertalli, Becky ",501
"Sheinkin, Steve ",492
"Nielsen, Jennifer A. ",482
"Bildner, Phil ",465
" Probert, Tim (ILT)",465
" Dawson, Scott (ILT)",448
"Tarshis, Lauren ",448
"Ashley, Kristen ",445
"Lopez-alt, J. Kenji ",440
" Paetro, Maxine ",429
"Patterson, James ",429
"Drummond, Ree ",424
"Berlin, Lucia ",418
" Emerson, Stephen (EDT)",418
" Davis, Lydia (FRW)",418
Lonely Planet Publications (COR),404
"White, E. B. ",403
"Simpson, Dana ",389
"Egan, Kate ",388
" Lane, Mike ",388
" Wight, Eric (ILT)",388
"Black, Holly ",384
" Clare, Cassandra ",384
"Rushdie, Salman ",381
" Williams, Garth (ILT)",369
" Wells, Rosemary (ILT)",369
"Gino, Alex ",365
"Mccullough, Kelly ",346
" Coovert, J. P. (ILT)",338
"Greenwald, Tommy ",338
"Frost, Robert ",329
"Smith, Wilbur A. ",312
" Kristian, Giles ",312
"Heath, Lorraine ",285
"Leckie, Ann ",272
"Zinczenko, David ",265
"Hillerman, Anne ",262
"Osteen, Joel ",252
"Paine, Thomas ",251
"Moore, Meg Mitchell ",247
"Ballantyne, Lisa ",246
"Lauren, Christina ",240
"Walters, Eric ",238
"Richardson, Sara ",237
" Cranor, Jeffrey ",235
"Fink, Joseph ",235
"Shakespeare, Wiliam ",233
"Cotugno, Katie ",232
"Dodd, Christina ",230
" Luttrell, Marcus (FRW)",225
"Webb, Brandon ",225
" Mann, John David ",225
"Northrup, Christiane ",208
"Stacey, Shannon ",204
"Perlmutter, David ",202
"Eden, Cynthia ",201
"Ellis, Joseph J. ",199
"Gonzalez, Christina Diaz ",197
"Callen, Gayle ",190
"Hunt, Lynda Mullaly ",184
"Blanchard, Ken ",180
"Ramsey, Dave ",180
"Hoover, Colleen ",179
" Fisher, Tarryn ",178
"Mayer, Emeran ",178
" Nutt, Amy Ellis ",173
"Jensen, Frances E. ",173
"Wolfe, Sean Fay ",172
"Grey, Melissa ",171
"Pulsifer, Woodbury ",170
"Clifford, Stephanie ",168
"Searles, Rachel ",165
"Gray, Shelley Shepard ",163
" Bing, Alison ",161
" Brash, Celeste ",161
" Benson, Sara ",161
"Alender, Katie ",153
"McCoy, Sarah ",152
"Gilman, Charlotte Perkins ",151
"Markham, Laura ",147
"Reagan, Jean ",147
" Wildish, Lee (ILT)",147
"Cornwell, Bernard ",146
"Noblin, Annie England ",145
"Spade, David ",143
" Dubner, Stephen J. ",141
"Levitt, Steven D. ",141
"Nyad, Diana ",140
"Gratz, Alan ",140
"Winchester, Simon ",140
" Kubinyi, Laszlo (ILT)",139
"Hunter, Erin ",139
"Hodge, Rosamund ",134
" Johnson, Spencer, M.D. ",132
"Durham, Janis Heaphy ",132
"Schrefer, Eliot ",131
"Finch, Francis Miles ",130
"Meyrick, Denzil ",126
Princeton Review (COR),126
"Bowen, Lila ",125
"Peck, Richard ",122
"Baily, Virginia ",120
"Turansky, Carrie ",119
"Chase, Samantha ",117
