,0
"Grisham, John ",5891
"Maas, Sarah J. ",1944
"King, Stephen ",1936
"Clark, Mary Higgins ",1743
" Burke, Alafair ",1743
"Bardugo, Leigh ",1625
" Mills, Kyle ",1481
"Flynn, Vince ",1481
" Dugard, Martin ",1393
"O'Reilly, Bill ",1393
"Gerritsen, Tess ",1227
"Keats, John ",1102
"London, Jack ",1090
"Shakespeare, William ",1011
"Steel, Danielle ",999
"Rutkoski, Marie ",938
"McSpadden, J. Walker ",834
"Burroughs, Edgar Rice ",820
"Hawthorne, Nathaniel ",786
"Gruen, Sara ",737
"Proulx, Annie ",729
"Doyle, Arthur Conan, Sir ",623
"Northup, Solomon ",574
"Ross, Helen Klein ",515
"Palmer, Diana ",491
"Johnson, James Weldon ",482
"MacBride, Stuart ",459
"Poe, Edgar Allan ",457
"King, Laurie R. ",450
"Lincoln, Abraham ",432
Burnett. Frances Hodgson ,425
"Kennedy, John Fitzgerald ",424
"Buck, Rinker ",411
"Hoover, Colleen ",408
"Swift, Jonathan ",386
"Irving, John ",386
"Ward, J. R. ",349
"Dave, Laura ",300
"Jackson, Lisa ",294
"Rendell, Ruth ",285
"Chase, Emma ",262
"Atkins, Dani ",260
" Schulz, Charles M. (ILT)",252
" Ellis, Kim (ILT)",252
"Stowe, Harriot Beecher ",240
"Hocking, Amanda ",222
"Beaton, M. C. ",221
"Stein, Charlotte ",217
"Parker, Mary -louise ",215
"McFedries, Paul ",199
"Robinson, Joan G. ",194
"Jacobs, Deborah Lynn ",194
"Palahniuk, Chuck ",189
"Showalter, Gena ",188
"Banks, Maya ",184
"Lundell, Margo ",183
"Meader, Kate ",180
"Hazzard, Kevin ",177
"Matthews, Chris ",175
"Goodman, Carol ",175
"Mariani, Scott ",170
"Cleary, Jon ",168
"Hargrave, John ",159
"Harris, Joanne M. ",154
"Ross, Alec ",149
"Sedgwick, John ",146
"McCarty, Monica ",140
"Ahern, Cecelia ",139
"Walliams, David ",138
"Noble, Kate ",136
Cairo ,134
"Lee, Hyeonseo ",132
" John, David (CON)",132
"Grant, Richard ",130
" Camp, Candace ",129
" Hawkins, Karen ",129
" Duran, Meredith ",129
"Jeffries, Sabrina ",129
"Henry, O. ",128
Navajo Tradition ,127
"Young, Hester ",123
"Carlin, Kelly ",121
"Thomas, Evan ",116
Collins Dictionaries (COR),108
"Marmel, Elaine ",107
"West, Tracey ",105
"Barclay, Alex ",105
"Hawke, Ethan ",98
"Enoch, Suzanne ",97
"Kelly, Cathy ",95
"Britton, Fern ",95
"Osborne, Peter ",92
"Ashley, Trisha ",91
"Miller, Linda Lael ",91
"Stephens, Megan ",89
"Kelk, Lindsey ",88
"Lambert, Charles ",88
"Franklin, Jonathan ",87
"Alink, Merissa A. ",86
"Newman, Wendy ",86
"Weiner, Eric ",85
"Woodworth, Chris ",84
"Emerson, Clint ",84
"Glines, Abbi ",80
"Waterland, Rosie ",79
"De Visé, Daniel ",77
"O'Dell, Tawni ",76
"Souljah, Sister ",75
"Madison, James ",75
"Harrison, Mette Ivie ",72
" Crofts, Andrew ",71
"Lewis, Gordon ",71
"Lackey, Mercedes ",70
"Russell, Rachel Renee ",69
"Verr, Harry Coe ",69
"Golden, Peter ",68
"Paige, Laurelin ",68
"Deighton, Len ",68
"Carter, Chris ",68
Golden Books Publishing Company (COR),67
