,0
"Kelly, Martha Hall ",5209
"Sparks, Nicholas ",4738
"Strout, Elizabeth ",2577
"Patterson, James ",1460
"Woods, Stuart ",1412
" Mills, Kyle ",991
"Flynn, Vince ",991
"Riordan, Rick ",938
"Martin, George R. R. ",875
" Ctein, Ctein ",829
"Sandford, John ",829
"Alexander, Kwame ",796
"Buxbaum, Julie ",735
"Deaver, Jeffery ",685
"Griffiths, Elly ",532
"Blackstock, Terri ",531
"Guskin, Sharon ",516
"Brower, Kate Andersen ",484
"Macomber, Debbie ",470
"Layne, Lauren ",433
"Rosenberg, Joel C. ",355
"Hudson, Kate ",336
"Coonts, Stephen ",321
"Albert, Susan Wittig ",313
"Oppel, Kenneth ",294
"Hunter, Denise ",286
"Warren, Susan May ",269
"Dean, James ",250
"Donovan, Kemper ",250
"Brooks, Geraldine ",242
"Gable, Michelle ",241
"Wood, Monica ",238
"Egan, Timothy ",227
"Bowen, Kelly ",227
"Larson, Kate Clifford ",221
"Rey, H. A. ",219
"Hurley, Andrew Michael ",217
" Bark, Sandra ",214
"Diaz, Cameron ",214
"Smith, Patti ",214
"Dorries, Nadine ",212
"Ross, Ann B. ",211
"Cass, Kiera ",210
"Rankin, Ian ",210
"Barnett, Laura ",208
"Brown, Jennifer S. ",206
"Strayed, Cheryl ",199
"Nutt, Amy Ellis ",198
"Pittard, Hannah ",192
"Dumas, Firoozeh ",175
"Katzenbach, John ",175
"Quirk, Matthew ",172
"Disher, Garry ",169
"Beverley, Jo ",168
"Ericsson, Anders ",160
" Pool, Robert ",160
"Fuhrman, Joel ",158
"Turnage, Sheila ",157
"Fuller, Kathleen ",155
"Higgins, Kristan ",150
"Walker, Shiloh ",147
"Liebert, Emily ",144
"Anderson, Chris J. ",141
"Taylor, Janet B. ",140
"Jaher, David ",139
"Burroughs, Augusten ",138
"Hochschild, Adam ",133
"Calvert, Candace ",133
"Ness, Patrick ",130
"Cantore, Janice ",129
"Armstrong, Kelley ",117
" Banks, Angelica ",116
"Lewis, Stevie (ILT)",116
