,0
"Mathieu, Jennifer ",7942
"Barton, Fiona ",2095
"Peirce, Lincoln ",1763
"Child, Lee ",1736
"Coates, Ta-Nehisi ",1586
"Yoon, Nicola ",1055
"James, E. L. ",1052
"Greaney, Mark ",909
"Jahren, Hope ",888
"Rhimes, Shonda ",888
"Brown, Daniel James ",839
"Meyer, Marissa ",775
"Duhigg, Charles ",729
"Grippando, James ",725
"Archer, Jeffrey ",695
"Swain, H. A. ",645
"Hamer, Kate ",625
"Gray, Claudia ",546
"Hyman, Mark ",531
"Dennard, Susan ",487
"Slaughter, Karin ",481
" Russell, Rachel Renee (ILT)",429
"Russell, Rachel Renee ",429
"Baldacci, David ",411
" Blake, Russell ",391
"Beaton, M. C. ",391
"Cussler, Clive ",391
"Rovelli, Carlo ",388
"Williams, Beatriz ",368
"Holt, Anne ",364
" Bruce, Anne ",364
"Welch, Jenna Evans ",354
"Pataki, Allison ",320
"Rushdie, Salman ",315
"Cavallaro, Brittany ",310
"Lagercrantz, David ",304
"Childs, Laura ",272
"Bishop, Anne ",269
"Dubowski, Mark ",256
" Corbett, Sue (CON)",255
"Rivera, Mariano ",255
" Coffey, Wayne (CON)",255
"Doland, Erin Rooney ",254
"Harrington, Anna ",252
"Stacey, Shannon ",238
"Brodsky, Jordanna Max ",229
"O'Brien, Edna ",229
"Warren, Tracy Anne ",217
" Bennett, Sarah ",216
"Bennett, Michael I., M.D. ",216
"Fry, Jason ",214
"Tonatiuh, Duncan ",211
"Chima, Cinda Williams ",210
"Black, Holly ",190
" Clare, Cassandra ",190
"Pavone, Chris ",188
"Rucka, Greg ",185
"Horowitz, Anthony ",185
"Sahota, Sunjeev ",181
"Nayyar, Kunal ",181
"Purdie, Kathryn ",177
"Blaedel, Sara ",169
"McMann, Lisa ",168
Mattel (COR),165
"Bolz-Weber, Nadia ",164
"Green, Tim ",160
"Bakewell, Sarah ",160
"Coleman, Reed Farrel ",150
"Sands, Kevin ",150
" Ricks, Sam (ILT)",148
"Hopper, Ada ",148
"Ashley, Kristen ",148
"Smith, Lauren ",140
" Fry, Jason ",139
"Castellucci, Cecil ",139
"Blackwell, Juliet ",138
"Barnes, Jennifer Lynn ",135
"Neill, Chloe ",131
"Connor, Leslie ",131
"Anderson, Laura Lee ",128
"North, Claire ",127
" Twomey, Kevin (PHT)",125
"Smith, Amber ",125
" Goldstein, Ann (TRN)",125
"Ferrante, Elena ",125
"Novey, Idra ",124
"Gibbs, Stuart ",124
"Haddix, Margaret Peterson ",124
"Lupica, Mike ",122
"Reichs, Kathy ",122
"Vaynerchuk, Gary ",121
"L'Amour, Louis ",121
"Adler-Olsen, Jussi ",119
" Bell, Jennifer A. (ILT)",113
