,0
"Grisham, John ",4241
"Baldacci, David ",2799
"Ng, Celeste ",2041
"Patterson, James ",1763
"Evanovich, Janet ",1313
"Child, Lee ",1270
"Brown, Brené ",1227
"Steel, Danielle ",1179
"King, Stephen ",818
" King, Owen ",818
"Le Carre, John ",795
" Vance, Simon ",772
"Lagercrantz, David ",772
"DeMille, Nelson ",723
"Preston, Douglas ",691
" Child, Lincoln ",691
"Hoffman, Alice ",683
"Scottoline, Lisa ",644
"Constantine, Liv ",551
"Egan, Jennifer ",550
"Woods, Stuart ",503
"Jance, Judith A. ",503
" Dugard, Martin ",502
"O'Reilly, Bill ",502
"Hanks, Tom ",501
"Cussler, Clive ",392
" Morrison, Boyd ",392
"Berry, Steve ",369
"Russell, Rachel Renee ",350
"Karon, Jan ",336
"Chernow, Ron ",331
"Pullman, Philip ",298
"Reynolds, Jason ",296
"Roy, Arundhati ",286
"Coleman, Reed Farrel ",283
"Faris, Anna ",274
"Sincero, Jen ",272
" Reading, Kate ",265
"Goss, Theodora ",265
" Miller, Kirsten ",256
"Segel, Jason ",256
"Lauren, Christina ",243
" Dagostino, Mark (CON)",242
"Gaines, Chip ",242
"Rouda, Kaira ",239
"Hill, Joe ",236
"Coble, Colleen ",234
"Archer, Jeffrey ",228
"Riggs, Nina ",224
"Tur, Katy ",222
 Kerascoet (ILT),220
" Grabenstein, Chris ",220
"Kingsbury, Karen ",219
"Snyder, Laurel ",216
"Gregory, Philippa ",210
"Denfeld, Rene ",206
"Union, Gabrielle ",202
"Follett, Ken ",195
"Osborne, Mary Pope ",195
"Applegate, Katherine ",194
"O'Neill, Robert ",193
"Harrison, Lisi ",190
"Dave, Laura ",188
"Hannah, Sophie ",182
"Howard, Linda ",181
"Adler-Olsen, Jussi ",177
" James, Rachel McCarthy ",174
"James, Bill ",174
"Clements, Andrew ",164
"McCullough, David ",160
"Kendal, Claire ",160
"Hale, Shannon ",159
"Cantrell, Julie ",159
" Pham, Leuyen (ILT)",159
"Gibbs, Stuart ",158
"Tan, Amy ",156
"Warren, Elizabeth ",153
"Young, Sean D. ",153
" Heath, Dan ",146
"Chase, Loretta Lynda ",146
"Heath, Chip ",146
