,0
" Berenstain, Jan ",4363
" Berenstain, Jan (ILT)",4363
"Berenstain, Stan ",4363
" Berenstain, Stan (ILT)",4363
"Moyes, Jojo ",4128
"Kline, Christina Baker ",2666
"Lincoln, Christopher ",2566
" Ofer, Avi (ILT)",2566
"Marsico, Katie ",2443
"Selfors, Suzanne ",1819
"Donbavand, Tommy ",1749
"Abdel-Fattah, Randa ",1050
"McCreight, Kimberly ",960
"Archer, Jennifer ",696
"Grant, K. M ",661
"Meyer, Stephenie ",658
"Oliver, Lauren ",584
"Spilsbury, Richard ",582
"Roth, Veronica ",520
"Raum, Elizabeth ",491
"Aguirre, Ann ",480
"Parish, Herman ",458
" Avril, Lynne (ILT)",458
"Paetro, Maxine ",431
" Patterson, James ",431
"Hennesy, Carolyn ",423
"Minter, J ",415
"Harvey, Alyxandra ",408
"Higgins, Simon ",376
"Barraclough, Lindsey ",374
"Conklin, Tara ",339
"Grant, Mira ",336
"MacLachlan, Patricia ",329
"Heyer, Georgette ",320
"Calonita, Jen ",315
"Rand, Casey ",281
"Crombie, Deborah ",268
"Pearce, Jackson ",267
"Gibbs, Stuart ",262
"Frederick, Matthew ",260
"Senker, Cath ",258
"Archer, Jeffrey ",256
"Balogh, Mary ",250
"Rollins, James ",247
" Cantrell, Rebecca ",247
"Fuhrman, Joel ",244
" Spilsbury, Louise ",241
"Cronin, Doreen ",239
" Lewin, Betsy (ILT)",239
Hal Leonard Publishing Corporation (COR),238
"Fay, Gail ",235
" Edghill, Rosemary ",232
"Lackey, Mercedes ",232
Saddleback Educational Publishing ,232
"Coley, Liz ",230
"Peterson, Tracie ",227
"Deebs, Tracy ",210
"Clark, Mary Jane ",206
"Grippando, James ",205
"Philbin, Joanna ",199
"Schraff, Anne E. ",188
"Todd, Charles ",186
"Grant, Michael ",182
"Hill, Napoleon ",176
"Chiaverini, Jennifer ",175
" Sutherland, Kari H. ",173
"Sutherland, Tui ",173
"Powell, Laura ",167
" Cabrera, Alfredo ",167
"Turow, Scott ",164
"Carr, Robyn ",163
"Garsee, Jeannine ",159
"Couloumbis, Audrey ",159
"Child, Lincoln ",148
" Preston, Douglas ",148
"Vanderkam, Laura ",145
"Gray, Claudia ",140
"Shepherd, Megan ",138
"Pynchon, Thomas ",138
"Klassen, Julie ",137
"DeMille, Nelson ",136
" Ross, Tony (ILT)",127
"Simon, Francesca ",127
"Gray, Shelley Shepard ",126
"Robinson, Peter ",121
"Pearson, Mary E. ",121
"Hearne, Kevin ",121
"Jordan, Sophie ",121
"Reynolds, Debbie ",118
" Hannaway, Dorian ",118
"Blackwood, Sage ",116
"Lustbader, Eric ",115
"Ruiz Zafon, Carlos ",113
"Graver, Elizabeth ",112
"Clare, Cassandra ",112
"White, Kiersten ",106
"Ward, J.r. ",105
"Moss, C. W. ",103
"Harrison, Kim ",102
"Armstrong, Kelley ",102
"Buzo, Laura ",100
"Shepard, Sara ",100
"Hunter, Erin ",99
"Snelling, Lauraine ",99
"Lazebnik, Claire ",99
" Holgate, Doug (ILT)",96
"Clark, Christopher ",96
"Savage, J. Scott ",96
"Ballantyne, Lisa ",92
"Wiggs, Susan ",91
" Wallace, Denene ",90
"Lore, Pittacus ",90
"Kuan, Diana ",90
"Reinhart, Peter ",90
"Moore, Stephanie Perry ",88
"Gutman, Dan ",88
"Holub, Joan ",87
"Cargill, C. Robert ",87
"Wansink, Brian ",86
"O'Donnell, Lisa ",84
" Landau, Neil ",84
"Woods, Sherryl ",84
"James, Aaron ",83
