,0
"Evanovich, Janet ",2164
"Patterson, James ",1587
"Moyes, Jojo ",1416
" Paetro, Maxine ",1296
"Baldacci, David ",1175
"Green, John ",885
"Clark, Mary Higgins ",875
"Mallery, Susan ",813
"Comey, James ",641
"Burke, James Lee ",619
"Jance, Judith A. ",590
"Woods, Stuart ",586
"Bohjalian, Christopher A. ",503
"Jones, Tayari ",499
"Lescroart, John T. ",465
"Jewell, Lisa ",447
Lonely Planet Publications (COR),417
" Sirois, Tanya Eby ",398
"Steel, Danielle ",397
"Mackintosh, Clare ",380
"Bloom, Amy ",380
"Rivers, Francine ",365
"Genova, Lisa ",346
"Margolin, Phillip ",339
"Nesbo, Jo ",338
"Sedaris, David ",333
"Reynolds, Jason ",330
"Feeney, Alice ",318
"Jackson, Lisa ",303
"Perry, Thomas ",293
"Berry, Steve ",281
"Atkins, Ace ",278
"Graham, Heather ",277
"Arnold, Tedd ",267
"Wolitzer, Meg ",256
"Thayer, Nancy ",254
" Bush, Nancy ",237
" Arnold, Tedd (ILT)",230
"Kaur, Rupi ",222
"Palmer, Diana ",222
"Hepworth, Sally ",215
"Telgemeier, Raina ",214
" Telgemeier, Raina (ILT)",214
"Pink, Daniel H. ",212
"Bernstein, Gabrielle ",208
"Ward, J. R. ",205
"Adeyemi, Tomi ",201
"Quick, Amanda ",201
"Meltzer, Brad ",197
" Daniels, Luke ",193
"Perry, Anne ",187
" Santat, Dan (ILT)",162
"Magnusson, Margareta ",160
"Rosenberg, Joel C. ",156
"Halliday, Lisa ",153
"Brenner, Jamie ",148
"Miller, Madeline ",147
"Reisz, Tiffany ",145
"Santat, Dan ",142
"Mayes, Frances ",139
"Hart, John ",138
" Roughan, Howard ",138
"Morgan, Sarah ",137
"Miranda, Megan ",135
"Schaffhausen, Joanna ",135
"James, Eloisa ",133
"Swanson, Cynthia ",131
"Shapiro, Laurie Gwen ",123
"Shusterman, Neal ",121
"Macomber, Debbie ",121
"Albert, Susan Wittig ",120
"Brady, Tom ",118
" Bal, Kecia ",116
"Michaels, Fern ",115
"Sittenfeld, Curtis ",113
"Balogh, Mary ",112
"Meissner, Susan ",111
"Gratz, Alan ",111
"Shriver, Maria ",109
" Milner, Rebecca ",105
"Kibuishi, Kazu ",102
" Kibuishi, Kazu (ILT)",102
"Hilderbrand, Elin ",102
"Moore, Christopher ",102
"Sebastian, Laura ",102
"Shepard, Sara ",100
"Gibbs, Stuart ",100
" Bartlett, Ray ",99
"Metz, Chrissy ",99
"McCall Smith, Alexander ",98
"Knight, Sarah ",95
"Rao, Shobha ",95
"Kurson, Robert ",92
"McKinlay, Jenn ",92
"Miller, Linsey ",92
" Porter, Ray ",92
"Greathead, Kate ",90
"Carver, Courtney ",88
"Lee, Bandy X. ",87
"Jayne, Erika ",86
"Thorpe, Helen ",84
Adams Media (COR),84
"Kaufman, Amy ",82
"Ryder, Dawn ",82
"Church, Elizabeth J. ",81
"Hawkins, Paula ",81
"Chödrön, Pema ",81
"Alkemade, Kim van ",80
"Horn, Dara ",79
"Colfer, Chris ",79
Better Homes and Gardens Books (COR),78
"Neggers, Carla ",78
"Chanani, Nidhi ",78
"Foster, Lori ",78
"Ashley, Phillipa ",78
"White, Karen ",77
"Albright, Madeleine Korbel ",76
"Heatwole, Charles A. ",76
"Johnston, David Cay ",75
"Harmel, Kristin ",75
"Wiggs, Susan ",74
"Lehane, Con ",74
" McLain, John ",74
" Diener, Ed ",73
"Buettner, Dan ",73
"Roth, Veronica ",73
"Ide, Joe ",72
"Ehrenreich, Barbara ",72
"Blum, Yoav ",71
"Powers, Richard ",71
"Maynard, Joyce ",71
"Chokshi, Roshani ",71
"Dorfman, Andi ",70
"Rosenfelt, David ",70
"Hayes-McCoy, Felicity ",70
"Keeland, Vi ",70
"Barnes, Jimmy ",70
"Roberts, Nora ",69
"Batterson, Mark ",69
"Oliveira, Robin ",68
"Cantu, Francisco ",68
"Duffy, Brendan ",67
"Helprin, Mark ",67
"Adams, Ellery ",66
"Ernshaw, Shea ",66
"Le Carre, John ",66
"Malerman, Josh ",65
"Giordano, Mario ",65
Houghton Mifflin Harcourt (COR),65
" Brownjohn, John (TRN)",65
"Shreve, Anita ",65
"Todd, Anna ",64
"Russo, Richard ",62
"Fernando, Chantal ",62
"Carr, Jack ",62
"Dazieri, Sandrone ",62
"Bolton, Sharon ",60
"Parks, Brad ",60
"McGarry, Katie ",60
"Dunlop, Andrea ",59
"Eggers, Dave ",59
" Bossie, Dave ",58
"Lewandowski, Corey ",58
"Bennett, Jenn ",58
"Bova, Ben ",57
" Rudnicki, Stefan ",57
"Thayne, RaeAnne ",56
"Sloan, Harper ",56
" Oates, Joyce Carol ",55
"Ruggle, Katie ",55
" Waterson, Matthew ",55
" Child, Lee ",55
" Gaiman, Neil ",55
"Ellison, J. T. ",55
"Kenyon, Sherrilyn ",55
" Clark, Mary Higgins ",55
"Sonneborn, Julia ",55
" Hobbs, Nelson ",54
"Harper, Molly ",54
"Colbert, Don ",54
"McLaughlin, Heidi ",54
"Kennedy, Eliza ",54
"Yee, F. C. ",54
" Buist, Anne ",53
"Davis, Lexie ",53
"Simsion, Graeme ",53
"Lawson, Mike ",53
"Jeffries, Sabrina ",53
"Jacobs, Nova ",53
"Garza, Erica ",52
"Roth, Bob ",52
"Chambers, Kimberley ",51
"Douglas, Peter ",51
"Bell, Natasha ",51
"Bittman, Mark ",51
"Allingham, Margery ",51
"Westerfeld, Scott ",50
"Dickey, Eric Jerome ",50
"Lawson, Richard ",50
"Enoch, Suzanne ",50
"Fishman, Jon M. ",50
"Collins, Dani ",49
"Scott, Jonathan ",49
" Scott, Drew ",49
"Albertalli, Becky ",49
"Kelly, Erin Entrada ",49
"López, Diana ",49
"Raskin, Ellen ",48
"Stacey, Shannon ",48
"Daria, Alexis ",48
"Laureano, Carla ",47
"Wamariya, Clemantine ",46
"Isaac, Catherine ",46
" Weil, Elizabeth ",46
"Hansen, Morten ",45
"Young, Samantha ",45
" Lanagan, Margo ",45
"Weiss, Leah ",45
