,0
"Patterson, James ",3608
"Hendricks, Greer ",1931
" Pekkanen, Sarah ",1931
" Sanghi, Ashwin ",1805
"Baldacci, David ",1437
"Connelly, Michael ",1426
"Scottoline, Lisa ",1325
"Box, C. J. ",1226
"Green, John ",1168
"Robb, J. D. ",1117
"Bohjalian, Christopher A. ",1064
" Bathurst, Robert ",936
"Penny, Louise ",936
"Steel, Danielle ",831
"Paris, B. A. ",569
" Maguire, Georgia ",569
" Burton, Kate ",549
" Bush, Laura (FRW)",517
" Bush, Barbara Pierce ",517
"Hager, Jenna Bush ",517
"George, Elizabeth ",464
"Hilderbrand, Elin ",463
"Kinsella, Sophie ",443
"Cussler, Clive ",412
" Brown, Graham ",412
"O'Reilly, Bill ",407
" Dugard, Martin ",407
"Biden, Joe ",390
"Michaels, Fern ",365
"Wolitzer, Meg ",362
"Winfrey, Oprah ",338
"Telgemeier, Raina ",317
" Born, James O. ",305
" McInerney, Kathleen ",295
"Johansen, Iris ",293
"Hollis, Rachel ",283
"Meyer, Marissa ",278
" Pham, Leuyen (ILT)",269
"Franken, Al ",265
"Macomber, Debbie ",264
"Hale, Shannon ",261
" Hale, Dean ",261
"Castillo, Linda ",260
"McDermott, Alice ",256
" Hanselman, Stephen W ",255
"Ferriss, Timothy ",255
"Sanderson, Brandon ",249
"Feehan, Christine ",244
"Pierce, Tamora ",241
"Archer, Jeffrey ",239
"Winspear, Jacqueline ",226
"White, Randy Wayne ",225
"Mundy, Liza ",220
" Gardner, Grover ",209
"Rosenfelt, David ",209
" Plummer, Therese ",208
"Sloan, Robin ",208
"Graham, Heather ",204
" Graham, Holter ",203
"Tarshis, Lauren ",198
"Green, Joshua ",183
"Hooper, Kay ",177
"Roberts, Nora ",174
" Murray, Chad Michael ",173
"Moning, Karen Marie ",170
"Bailey, Sarah ",168
America's Test Kitchen (COR),165
"Chamberlain, Diane ",162
" Bennett, Susan ",162
"Cleeves, Ann ",159
"Hillerman, Anne ",158
"Pinker, Steven ",157
"Jackson, Lisa ",156
"Graham, Lynne ",154
"Brown, Peter ",154
"Blackstock, Terri ",154
"Strawser, Jessica ",153
"Willig, Lauren ",151
"Hurwitz, Gregg ",151
"St. James, Simone ",150
"Iturbe, Antonio ",147
"Mayes, Frances ",146
"Townsend, Jessica ",142
"Brennan, Allison ",140
" Raymond, Emily ",137
" Church, Imogen ",135
"Land, Ali ",135
"Brady, Tom ",134
"Stiefvater, Maggie ",131
"Bradford, Barbara Taylor ",129
"Walker, Wendy ",128
" Whelan, Julia ",128
"Hartman, Rachel ",126
"Metz, Chrissy ",126
" Kreinik, Barrie ",125
"Cowell, Cressida ",124
"Childs, Laura ",123
"Goodman, Joanna ",123
" Early, Kathleen ",117
"Slaughter, Karin ",117
"Raisman, Aly ",116
"Lu, Marie ",115
"Mangan, Christine ",115
"Geron, Eric ",115
"Brown, Tina ",114
"Simsion, Graeme ",113
" Grabenstein, Chris ",113
" Buist, Anne ",113
" Serritella, Francesca ",113
"Corry, Jane ",112
"De Los Santos, Marisa ",110
"Gingrich, Newt ",110
"Winslow, Don ",108
"Kleypas, Lisa ",108
" Graham, Dion ",108
" Frampton, Megan ",107
" Heath, Lorraine ",107
" Lorret, Vivienne ",107
" Telgemeier, Raina (ILT)",105
"Martin, Ann M. ",105
"Ross, Ann B. ",98
" Kendrick, Sharon ",98
"Gaylin, Alison ",96
"Kurson, Robert ",95
"Eugenides, Jeffrey ",95
"Brand, Russell ",94
"Krasnostein, Sarah ",94
" Trump, Eric ",89
"Perry, Karen ",89
"Urrea, Luis Alberto ",88
"Coble, Colleen ",88
" O'Day, Devon ",88
" Allyn, Doug ",86
"Kepler, Lars ",85
"Weiner, Matthew ",85
"Callanan, Liam ",84
"Helprin, Mark ",84
"Zomorodi, Manoush ",82
"Swanson, Peter ",82
"Cambron, Kristy ",81
"Mortimer, Carole ",80
"Fitch, Janet ",79
"Duffy, Brendan ",78
"Waxman, Abbi ",77
"Card, Orson Scott ",77
"Laurenston, Shelly ",76
"Mafi, Tahereh ",76
"Gardiner, Meg ",75
"Miller, Linda Lael ",75
"Harper, Jane ",73
"White, Dana K. ",73
" Swierczynski, Duane ",72
" Joseph, Alison ",72
"Jordan, Penny ",72
"Gelman, Laurie ",72
"Cantú, Francisco ",71
" Arndt, Andi ",71
"Dodd, Christina ",71
"Scalia, Antonin ",68
" Scalia, Christopher J. (EDT)",68
" Whelan, Edward (EDT)",68
" Ginsburg, Ruth Bader (FRW)",68
"Nye, Bill ",67
" Powell, Corey S. ",67
"Walker, Julie Ann ",67
"Jones, Darynda ",67
"Dorling Kindersley, Inc. (COR)",66
"Lynn, Stacey ",65
" Hosking, Kate ",65
"Smart, Michelle ",65
"Monir, Alexandra ",65
"Darznik, Jasmin ",64
Ameriie ,64
"Bishop, Anne ",63
"Leland, John ",63
"Fergus, Jim ",62
" Bristol, Chloe (ILT)",61
