,0
"Shields, Amy ",13470
"Newman, Aline ",10640
"Roth, Veronica ",3020
"Cass, Kiera ",2932
" Murdocca, Sal (ILT)",2117
"Osborne, Mary Pope ",2117
"MacDonald, Alan ",1462
" Beech, Mark (ILT)",1349
"Stedman, M. l. ",1312
"Riordan, Rick ",830
"Woods, Titania ",654
"Cole, Babette ",611
" Goode, Diane (ILT)",548
"Barden, Stephanie ",548
"Browne, N. M. ",441
" Harris, Todd (ILT)",433
"Healy, Christopher ",433
"Beresford, Elisabeth ",420
"Kingsbury, Karen ",405
"Philip, Gillian ",403
"Speyer, Chris ",322
"Zephaniah, Benjamin ",315
"Colfer, Eoin ",305
" Price, Nick (ILT)",305
"Rosati, Gina ",297
" Helquist, Brett (ILT)",294
"Snicket, Lemony ",294
"Rose, Gerald ",281
"Herriot, James ",279
"Paretsky, Sara ",253
"Koontz, Dean R. ",236
"Leovy, Jill ",203
"Henderson, Dee ",186
"Draper, Sharon M. ",179
" Watson, Jesse Joshua (ILT)",179
"James, P. D. ",167
"MacArthur, John F. ",147
"Junger, Alejandro ",146
"Copeland, Lori ",144
"Myers, Walter Dean ",138
"Wulf, Linda Press ",136
"James, Eloisa ",132
"Flake, Sharon ",129
"Higgins, Wendy ",120
"Rivers, Francine ",118
Disney Book Group ,116
"LaHaye, Tim F. ",115
" Jenkins, Jerry B. ",115
"Fountain, Ben ",115
"Holub, Joan ",111
" Williams, Suzanne ",111
"Weaver, Will ",108
"Carter, Ally ",102
"Pennypacker, Sara ",98
" Pett, Mark ",98
"Rubinstein, Gary ",98
"Deveraux, Jude ",97
"Margolin, Phillip ",94
" Brunell, Mark ",90
"Pixley, Marcella ",90
"Brees, Drew ",90
" Fabry, Chris ",90
"Albright, Madeleine Korbel ",88
"Le Billon, Karen ",88
"Wagler, Ira ",86
"Ripley, Amanda ",85
"Alender, Katie ",84
"Roach, Mary ",83
" Elwell, Tristan (ILT)",80
"Master, Irfan ",80
"Pearson, Ridley ",80
"Grace, N. B. ",77
"Macphail, Cathy ",72
"Sarma, Siddhartha ",68
"Golding, William ",67
" King, Stephen (INT)",67
"Maxwell, Cathy ",66
"Hooper, Mary ",64
" Treloar, Debi (PHT)",57
" Copestick, Joanna ",57
"Becker, Holly ",57
"Turner, Katharine ",55
"Pike, Aprilynne ",53
"Turtledove, Harry ",52
"Woolfolk, Joanna Martine ",50
"McDonald, Janet ",49
"Kingfisher, Rupert ",49
"Lewis, Josh ",47
"Amato, Mary ",47
"Chari, Sheela ",46
"Calvert, Candace ",46
"Adrian, Lara ",45
"Arthur, Keri ",45
" Elliott, Mark (ILT)",43
"Clements, Andrew ",43
"Estep, Jennifer ",42
"Warren, Susan May ",41
National Geographic Society (U. S.) (COR),40
"Caro, Robert A. ",39
"Essex, Elizabeth ",38
"Carrington, Jim ",36
"Dunkle, Clare B. ",36
"Miller, John Jackson ",36
" Phillips, Craig (ILT)",33
"Kreider, Tim ",33
"Chima, Cinda Williams ",33
"O'Keefe, Molly ",32
"Dowswell, Paul ",31
"Phillips, Diane ",31
" Johnstone, J. A. ",30
"Ratner, Vaddey ",30
"Johnstone, William W. ",30
"Samson, Karl ",29
"Foster, Jeanette ",28
"Fensham, Elizabeth ",27
"Adams, Richard ",27
"Emmons, Ron ",26
"Smith, Julian ",26
"Bradford, Isabella ",25
"Fishman, Zoe ",24
"Greer, Mary K. ",23
"Hocking, Amanda ",23
"Grindley, Sally ",23
"Lynn, Andrea ",23
"Goodger, Jane ",23
"Zarrella, Dan ",23
"Higson, Charlie ",23
