,0
"Tolkien, J. R. R. ",5285
"Carney, Elizabeth ",4672
" Reynolds, Peter (ILT)",3800
"McDonald, Megan ",3800
 Who Hq (COR),3731
" Harrison, Nancy (ILT)",2643
"Child, Lee ",2620
"McDonough, Yona Zeldis ",2366
"Messner, Kate ",1986
" O'Brien, John (ILT)",1934
"Moriarty, Liane ",1375
"O'Reilly, Bill ",914
"Osborne, Mary Pope ",746
" Murdocca, Sal (ILT)",746
"Roberts, Nora ",744
" Zimmerman, Dwight Jon ",731
"Brallier, Jess ",692
" Parker, Robert Andrew (ILT)",692
"Lord, Walter ",606
" Weber, Jill (ILT)",582
" Boyce, Natalie Pope ",558
" Cain, David (ILT)",553
"Jerome, Kate Boehm ",553
"Brindell Fradin, Dennis ",545
" Tugeau, Jeremy (ILT)",507
"Butler, Dori Hillestad ",507
"Cronin, Justin ",472
"Russell, Rachel Renee ",465
" Russell, Rachel Renee (ILT)",465
" Wolf, Elizabeth (ILT)",464
"Bowen, Peter ",443
"Lore, Pittacus ",388
"Holub, Joan ",383
"Vernon, Ursula ",381
"Sutherland, Tui ",362
" Taylor, Val Paul (ILT)",358
" Brindell Fradin, Dennis ",358
"Bloom Fradin, Judith ",358
"Holt, Kimberly Willis ",354
" Davenier, Christine (ILT)",354
"Condie, Allyson Braithwaite ",333
"Bissinger, H. G. ",331
"Haines, Kathryn Miller ",319
"Fradin, Dennis B. ",301
"Higgins, Kristan ",292
"Thompson, Gare ",276
"Lupica, Mike ",262
"Carr, Robyn ",256
"Hauck, Rachel ",255
"Warner, Gertrude Chandler ",255
"Monroe, Mary Alice ",251
"Coplin, Amanda ",230
"Stead, Rebecca ",225
" Tolkien, Christopher (INT)",224
"Cahalan, Susannah ",219
"Moning, Karen Marie ",218
"Heller, Peter ",217
"Coble, Colleen ",216
"Cole, Steve ",214
"Lippman, Laura ",212
"Klass, David ",204
"Garwood, Julie ",203
"Sloan, Holly Goldberg ",199
"Morton, Kate ",198
" Soileau, Hodges (ILT)",198
