,0
" Russell, Rachel Renee (ILT)",16449
"Russell, Rachel Renee ",16449
"Haddix, Margaret Peterson ",3540
"Wight, Eric ",2766
" Wight, Eric (ILT)",2766
"Anderson, Laurie Halse ",2437
"Poe, Edgar Allan ",2122
" Grimly, Gris (ILT)",2122
"Myklusch, Matt ",1961
" Fischer, Scott M. (ILT)",1733
"Fischer, Scott M. ",1733
"Cook, Eileen ",1628
"Night, P. J. ",1506
" Watson, Jesse Joshua (ILT)",1444
"Draper, Sharon M. ",1444
" Williams, Suzanne ",1356
"Holub, Joan ",1356
"Dixon, Franklin W. ",1188
" Burroughs, Scott (ILT)",1080
"McMann, Lisa ",1054
" Shaw, Hannah (ILT)",1037
"Davies, Katie ",1037
" Hanson, Glen ",927
"Bracegirdle, P. J. ",905
" Earley, Lori (ILT)",791
"Perelman, Helen ",791
" Waters, Erica-Jane (ILT)",791
"Hofmeyr, Dianne ",751
"Weissman, Elissa Brent ",666
" Moss, Marissa (ILT)",629
"Moss, Marissa ",629
" Montijo, Rhode (ILT)",627
"Montijo, Rhode ",627
"Eames, Brian ",545
"Simon, Coco ",545
" King, Caro ",534
" Davis, Katie ",534
" Evans, Zoe ",534
" Night, P. J. ",534
"Ada, Alma Flor ",452
" Zubizarreta, Gabriel M. ",452
"Barber, Tiki ",443
" Barber, Ronde ",443
" Mantell, Paul (CON)",443
"Trueit, Trudi ",361
" Paillot, Jim (ILT)",361
" Gustafson, Scott (ILT)",341
"Gustafson, Scott ",341
" Pooler, Paige (ILT)",257
"Devillers, Julia ",257
"Walden, Mark ",244
"Konigsburg, E. L. ",211
"Aronson, Marc ",211
"Morris, Taylor ",191
"Evans, Zoe ",151
" Barrager, Brigette (ILT)",151
"Dee, Barbara ",108
"Neimark, Gillian ",106
"Leonard, Julia Platt ",104
"King, Caro ",103
"Sheinmel, Courtney ",100
"Ayer, Eleanor H. ",96
" McGuire, Erin ",93
"Patron, Susan ",93
"Machale, D. J. ",86
"Haber, Melissa Glenn ",66
" Keene, Carolyn ",59
" Halpin, Abigail (ILT)",58
"Krishnaswami, Uma ",58
"Haberdasher, Violet ",57
"Baskin, Nora Raleigh ",57
" Rim, Sujean (ILT)",54
"Schaefer, Laura ",54
" Konigsburg, E. L. (ILT)",51
"Rawlings, Marjorie Kinnan ",49
" Giff, Patricia Reilly (FRW)",49
" Onoda, Yuta (ILT)",45
"Lewis, Gill ",45
Avi ,43
" Ruth, Greg (ILT)",43
" Joyce, William (ILT)",41
"Joyce, William ",41
"Whelan, Gloria ",33
" Schindelman, Laurel (ILT)",30
" Haley, Gail E. (ILT)",30
" Mayer, Mercer (ILT)",30
" Parker, Gary E. (ILT)",30
"Galante, Cecilia ",29
" Carpenter, Tad (ILT)",29
" Kaminesky, Ken (PHT)",27
"Evans, Richard Paul ",25
"Winter, Jonah ",23
" Colón, Raúl (ILT)",23
"Snyder, Zilpha Keatley ",20
"Shelley, Mary Wollstonecraft ",10
"Dowell, Frances O'Roark ",10
" McDaniels, Preston (ILT)",10
" Brown, Sandra ",9
"Baldacci, David (INT)",9
" Deaver, Jeffery ",9
" Stine, R. L. ",9
" Gulli, Andrew ",9
"Maberry, Jonathan ",8
" Knight, Hilary (ILT)",6
"Thompson, Kay ",6
" Bryan, Ashley (ILT)",4
"Bryan, Ashley ",4
"Han, Jenny ",3
"Oppel, Kenneth ",3
"Pistorius, Martin ",2
"Dokey, Cameron ",2
" Craft, Mahlon F. (CRT)",2
"Thor, Brad ",2
"Dugard, Jaycee ",1
"Sayre, April Pulley ",1
" Sayre, April Pulley (CRT)",1
"Brown, Marcia ",1
" Brown, Marcia (ILT)",1
