,0
"Kirby, Stan ",8309
" O'Connor, George (ILT)",8309
" Eastland, Chris ",7905
"Bleiman, Andrew ",7905
"Dixon, Franklin W. ",4084
" Russell, Rachel Renee (ILT)",3289
"Russell, Rachel Renee ",3289
"Dadey, Debbie ",2966
" Avakyan, Tatevik (ILT)",2966
" Burris, Priscilla (ILT)",2551
"Coven, Wanda ",2551
"Naylor, Phyllis Reynolds ",2444
" Baines, Nigel (ILT)",2422
Matt and Dave ,2422
"Moss, Marissa ",2043
" Moss, Marissa (ILT)",2043
" Williams, Suzanne ",1551
"Holub, Joan ",1551
"Rivers, Phoebe ",1546
"Ada, Alma Flor ",1279
"Bach, Shelby ",1159
"Paulsen, Gary ",1157
"Waters, Cassie ",1118
" Waters, Erica-Jane (ILT)",900
"Perelman, Helen ",900
" Moser, Barry (ILT)",816
"Draper, Sharon M. ",795
" Watson, Jesse Joshua (ILT)",789
" Zubizarreta, Gabriel M. ",732
" McDaniels, Preston (ILT)",666
"Rylant, Cynthia ",666
"Dalgliesh, Alice ",596
" Thompson, K. Dyble (ILT)",547
"Mazer, Harry ",497
"Brink, Carol Ryrie ",400
"O'Hearn, Kate ",400
" Paulsen, Ruth Wright (ILT)",394
" Sewell, Helen (ILT)",391
"Clements, Andrew ",383
" Hyman, Trina Schart (ILT)",339
"Night, P. J. ",279
"Keene, Carolyn ",278
" Selznick, Brian (ILT)",271
" Weisgard, Leonard (ILT)",266
"Han, Jenny ",221
" Vaccaro, Nick (PHT)",126
"Appelt, Kathi ",100
" Hall, August (ILT)",100
" DiTerlizzi, Tony (ILT)",92
"DiTerlizzi, Tony ",92
" Vitale, Raoul (ILT)",79
"Coatsworth, Elizabeth ",79
"Evans, Zoe ",61
" Barrager, Brigette (ILT)",61
"Salm, Arthur ",60
"Hobbs, Will ",60
" Dixon, Franklin W. ",59
" Elliott, Mark (ILT)",55
" Lewin, Betsy (ILT)",54
"Cronin, Doreen ",54
"Wittlinger, Ellen ",50
"Kuhlman, Evan ",42
" Bruno, Iacopo (ILT)",42
"Haddix, Margaret Peterson ",36
Fablevision ,27
" Reynolds, Peter H. (CRT)",27
"Sylvester, Kevin ",20
" Sylvester, Kevin (ILT)",20
" Slater, Kate (ILT)",18
"Calhoun, Dia ",18
" Smith, Alvin (ILT)",17
"Wojciechowska, Maia ",17
"Bond, Nancy ",8
" Joyce, William (ILT)",5
"Joyce, William ",5
"Biden, Jill ",5
" Bluhm, Joe (ILT)",5
" Colón, Raúl (ILT)",5
"Kilbourne, Jean ",4
"Clare, Cassandra ",4
" Pipher, Mary (FRW)",4
" Root, Barry (ILT)",3
"Cash, John Carter ",3
"Beaty, Andrea ",3
" Lemaitre, Pascal (ILT)",3
"Jordan, Deloris M. ",3
" Nash, Scott (ILT)",3
"Brown, Calef ",2
" Brown, Calef (ILT)",2
"St. Claire, Georgia ",2
"Blume, Judy ",1
"Abbott, Jordan ",1
"Matson, Morgan ",1
"Malone, Misty ",1
"Winter, Ariel S. ",1
"Capucilli, Alyssa Satin ",1
" Hitch, David (ILT)",1
"Sandford, John ",1
" Cole, Henry (ILT)",1
