,0
"Hawkins, Paula ",4314
"Andersen, Hans Christian ",3177
"O'hara, Mo ",2021
" Jagucki, Marek (ILT)",2021
"Macomber, Debbie ",1662
"Aveyard, Victoria ",1533
"DeMille, Nelson ",1375
"Patterson, James ",1237
"Melville, Herman ",1118
"Longfellow, Henry Wadsworth ",1063
"Haruf, Kent ",979
"Hunt, Lynda Mullaly ",978
"Hannah, Sophie ",945
"Dare, Tessa ",859
" Paetro, Maxine ",788
"Tyler, Anne ",708
"Bianco, Margery Williams ",664
"Shelley, Mary Wollstonecraft ",626
"Hararai, Yuval Noah ",568
"Barry, Dave ",541
"Johansen, Erika ",541
"Mallery, Susan ",514
"Winslow, Don ",492
" Loberg, Kristin (CON)",450
"Perlmutter, David ",450
"Kellerman, Jonathan ",428
" Grabenstein, Chris ",423
"Smiley, Jane ",400
"Robards, Karen ",394
"Bright, J. E. ",381
"Bolles, Richard Nelson ",377
"Hatcher, Robin Lee ",365
"Slaughter, Karin ",345
"Singh, Nalini ",331
"Egan, Elisabeth ",322
"Hyman, Mark ",299
"Pratchett, Terry ",295
"Liu, Cixin ",295
"Beaton, M. C. ",284
"Warren, Susan May ",273
"Mlynowski, Sarah ",269
"Gibson, Rachel ",253
"Forman, Gayle ",250
"London, Julia ",250
"Unger, Lisa ",244
"Shakespeare, William ",240
"Spyri, Johanna ",239
"Follett, Ken ",238
"Hobb, Robin ",231
"Winters, Cat ",220
"Slevin, Peter ",219
"Blaedel, Sara ",187
"Coulter, Ann H. ",180
"Ellison, Jan ",172
"Carter, Christine, Ph.D. ",169
"Nesbit, Edith ",168
"Birney, Betty G. ",166
"Dayton, Arwen Elys ",166
"Black, Holly ",163
"Cutter, Nick ",162
"Fossum, Karin ",161
"Schafer, Jack ",160
" Karlins, Marvin ",160
" Lucas, Katie (FRW)",150
"Golden, Christie ",150
"Willig, Lauren ",147
"Jennings, Regina ",143
Zane ,142
"Galland, Nicole ",134
"Clayton, Meg Waite ",133
"Watson, Jude ",133
"Freveletti, Jamie ",131
"Schulz, Charles M. ",130
"Loren, Sophia ",129
"Sowell, Thomas ",124
"Evans, Richard Paul ",123
"Chapman, Vannetta ",123
"Baker, Jo ",118
"Zander, Joakim ",117
"Hill, Napoleon ",116
" Stewart, Ian ",115
"Springer, Nancy ",112
" Rinne, Leena ",109
" Merrill, Adam ",109
"Kogon, Kory ",109
"Cronin, Doreen ",106
" Humphries, Stan ",105
"Rascoff, Spencer ",105
"Burton, Jaci ",104
"Carr, Robyn ",101
"Reid, Ruth ",101
"Kotler, Steven ",100
" Diamandis, Peter H. ",100
"Leovy, Jill ",98
" Foster, Lori ",97
" Showalter, Gena ",97
" Andre, Bella ",97
"Watson, S. J. ",95
"Vanhee, Jason ",95
"Roker, Al ",93
"Loyd, Alexander ",92
"July, Miranda ",92
"Donohue, Keith ",91
"Leeds, Regina ",90
"Philbrick, Nathaniel ",90
"Warga, Jasmine ",88
"Link, Kelly ",88
"Weiner, Jennifer ",86
"Davis, Mo'ne ",86
"Armentrout, Jennifer L. ",85
"Bova, Ben ",84
"Hand, Cynthia ",84
"Zaleski, Philip ",82
"Snyder, Kimberly ",82
"Emmons, Henry, M.D. ",82
" Zaleski, Carol ",82
" Alter, David ",82
"Cadbury, Deborah ",81
"Graham, Lynne ",80
"Hall, Maggie ",79
"Wiggs, Susan ",78
"Richards, Keith ",78
" Fox, James ",78
"Grahame-Smith, Seth ",77
"Walsh, M. O. ",77
"Sumner, Melanie ",76
"Heller, Marla ",76
"Miller, Linda Lael ",75
"Finn, Perdita ",75
"Berk, Sheryl ",75
"Farnsworth, Christopher ",75
"Mouillot, Miranda Richmond ",74
"Haldeman, Joe ",73
" Choi, Eric ",73
"Cantore, Janice ",72
"Neggers, Carla ",72
"Bletter, Diana ",71
"Hari, Vani ",71
"Wells, H. G. ",71
"Stafford, Rachel Macy ",71
"Addario, Lynsey ",70
"Pyper, Andrew ",70
"Rose, Karen ",69
"Hill, Sandra ",69
"Brockmann, Suzanne ",66
