,0
"Russell, Rachel Renee ",9346
" Russell, Rachel Renee (ILT)",9346
"Barkley, Callie ",7636
" Riti, Marsha (ILT)",7636
"Stine, R. L. ",6496
"Kirby, Stan ",3643
" O'Connor, George (ILT)",3643
"Baum, L. Frank ",2932
"Howe, James ",1785
" Helquist, Brett (ILT)",1785
"Henry, Marguerite ",1712
"Keene, Carolyn ",1471
Matt and Dave ,1316
" Baines, Nigel (ILT)",1316
"Rivers, Phoebe ",1290
"Dixon, Franklin W. ",1211
"Coven, Wanda ",1157
" Burris, Priscilla (ILT)",1157
" Denos, Julia (ILT)",1088
"Denton, P. J. ",1088
" Dennis, Wesley (ILT)",1004
"Night, P. J. ",988
" Williams, Suzanne ",872
"Holub, Joan ",872
" Jones, Jan Naimo (ILT)",870
" Raible, Alton (ILT)",744
"Snyder, Zilpha Keatley ",744
" Catalanotto, Peter (ILT)",659
"Catalanotto, Peter ",659
"O'Ryan, Ellie ",602
" Frost, Michael (PHT)",513
"Perelman, Helen ",505
" Waters, Erica-Jane (ILT)",505
" Runton, Andy (ILT)",484
"Runton, Andy ",484
" Lougheed, Robert (ILT)",473
" Phillips, Craig ",438
"Starkey, Scott ",409
"Barnholdt, Lauren ",363
" Casale, Paul (ILT)",363
" Dungy, Lauren ",358
" Brantley-Newton, Vanessa (ILT)",358
"Dungy, Tony ",358
" Hahn, David (ILT)",302
"McCann, Michelle Roehm ",302
"Clements, Andrew ",283
"Carter, David A. ",262
" Carter, David A. (ILT)",262
"Wise, Rachel ",240
" Barton, Bethany (ILT)",230
"Lowy, Todd Hasak ",230
"Kelly, Mark ",223
" Payne, C. F. (ILT)",223
" Keene, Carolyn ",216
" Burroughs, Scott (ILT)",199
"Joyce, William ",191
" Joyce, William (ILT)",191
"Federle, Tim ",184
" Fischer, Scott M. ",184
" Welden, Amelie ",169
"Jones, Jan Naimo (ILT)",158
"Wiley, Melissa ",138
" Jatkowska, Ag (ILT)",138
" Pogany, Willy (ILT)",95
"Colum, Padraic ",95
" Dennis, Wesley ",95
"Frederick, Heather Vogel ",94
"Branford, Anna ",81
" Allen, Elanna (ILT)",81
" Henderson, Meryl (ILT)",74
"Stanley, George E. ",74
"Frost, Michael (PHT)",58
"Kain, P. G. ",56
"Voigt, Cynthia ",50
"Stevenson, Augusta ",48
"Souljah, Sister ",37
" Sylvester, Kevin (ILT)",34
"Sylvester, Kevin ",34
"Cahalan, Susannah ",23
"Evans, Cordelia (ADP)",17
"Arem, Ridha ",17
" Johnson, Shane L. (ILT)",17
"Dunham, Montrew ",16
"Clare, Cassandra ",4
"Hamilton, Bethany ",4
"Probst, Jennifer ",3
"Capucilli, Alyssa Satin ",3
" Cole, Henry (ILT)",3
"Dean, Carolee ",2
"Hernandez, Daniel ",2
" Rubin, Susan Goldman ",2
"Ciminera, Siobhan (ADP)",1
"Marx, Karl ",1
"Feinstein, John ",1
"Magoon, Scott ",1
" Magoon, Scott (ILT)",1
