,0
"Ryder, Chloe ",4066
"Blewett, Ashlee Brown ",2955
"Diaw, Boris ",2948
" Mann, Elissa ",2470
"Hanson, Anders ",2470
"Henry, April ",1874
"Tieck, Sarah ",1765
"Backman, Fredrik ",1746
" Hartwig, Dallas ",1493
"Hartwig, Melissa ",1493
"Ware, Ruth ",1423
"Minden, Cecilia ",1149
"Gray, Susan Heinrichs ",1140
" Voris, Harold K. (EDT)",1140
"Markle, Sandra ",1022
"Chesterfield, Sadie ",856
"Seidel, Jeff ",751
"Hunter, Denise ",628
"Colfer, Chris ",601
"Lake, Nick ",595
"Hamilton, John ",525
"Applegate, Katherine ",511
"Clements, Andrew ",488
"Putney, Mary Jo ",486
"Morrison, Toni ",480
"Fox, Candice ",478
"Allure, Kate ",463
" Irwin, Jane Elizabeth (ILT)",434
" I. Tiede, Dirk (ILT)",434
"Mayhall, Robin ",434
" Cella, Kristen (ILT)",434
"Page, Sharon ",405
"Tonatiuh, Duncan ",378
" Porter, Janice Lee (ILT)",353
"Olawsky, Lynn Ainsworth ",353
" Gates, Cormack (EDT)",349
"Somervill, Barbara A. ",349
"Angleberger, Tom ",342
Marvel ,325
"Buckley, Michael ",315
" Ferguson, Peter (ILT)",315
"Dashner, James ",309
"Snow, Carol ",309
"Joubert, Irma ",301
"Todd, Charles ",300
"Coble, Colleen ",296
"Kenner, J. ",256
"Raatma, Lucia ",255
"Alexander, Tamera ",250
"Feehan, Christine ",241
" Love, Dorothy ",241
" Musser, Elizabeth ",241
" Gray, Shelley Shepard (CON)",241
"Meier, Leslie ",236
"Rivers, Melissa ",225
" Smith, Neil (TRN)",225
"Nesbo, Jo ",225
"Hale, Nathan ",223
"Hirsch, Rebecca ",217
"Collins, Jackie ",214
"Lusted, Marcia Amidon ",210
"Wendig, Chuck ",207
"Burrowes, Grace ",196
"Petersen, Christine ",191
"Levithan, David ",185
"Watkins, Rowboat ",181
"Messner, Kate ",172
"Wiehl, Lis W. ",172
"Rosenberg, Pam ",170
"Selfors, Suzanne ",170
"Brunstetter, Wanda E. ",169
"Ransom, Candice F. ",162
"Layne, Lauren ",159
"Clopton, Debra ",159
"Green, Robert ",156
"Fuller, Kathleen ",151
"Ladd, Sarah E. ",140
"Houck, Colleen ",136
"Offerman, Nick ",136
"Roy, Ron ",134
" Gurney, John Steven (ILT)",134
"Underwood, Deborah ",129
" Hunt, Meg (CON)",129
"Macallister, Greer ",127
"Thomas, Isabel ",121
"Walker, Julie Ann ",118
"Strosahl, Kirk D. ",118
" Robinson, Patricia J. ",118
"Owings, Lisa ",115
"Evans, Rachel Held ",112
" Dunkle, Clare B. ",110
