,0
"Evanovich, Janet ",3466
"Picoult, Jodi ",2907
"Baldacci, David ",2387
"Clark, Mary Higgins ",2077
"Patterson, James ",1807
"Penny, Louise ",1341
"Scottoline, Lisa ",1327
"West, Kasie ",939
"Sandford, John ",858
" Karp, Marshall ",759
"Brown, Peter ",725
"Sittenfeld, Curtis ",665
"Bardugo, Leigh ",519
"Greenwood, Bryn ",502
"Tarshis, Lauren ",494
"Gross, Andrew ",465
"Winspear, Jacqueline ",465
"Graham, Heather ",446
"McCall Smith, Alexander ",431
"Coonts, Stephen ",423
"Shalvis, Jill ",409
"Wolk, Lauren ",371
"Gutman, Dan ",364
" Paillot, Jim (ILT)",364
"Bradley, Alan ",343
" Grabenstein, Chris ",332
"Niven, Jennifer ",325
"Cameron, Sharon ",322
"Meyer, Marissa ",317
"Atwood, Margaret Eleanor ",309
"Homolka, Gina ",286
" Jones, Heather K. ",286
"Miller, Linda Lael ",285
"Neuvel, Sylvain ",285
"Garten, Ina ",278
" Long, Ethan (ILT)",275
"Watson, Tom ",275
" Barry, James L. (ILT)",268
"Hunter, Erin ",268
"Blaedel, Sara ",241
"Deaver, Jeffery ",240
"Eskens, Allen ",239
" Clare, Cassandra ",237
"Black, Holly ",237
"Novak, Brenda ",229
"Beaton, M. C. ",222
 Random House (COR),221
"Lewman, David ",221
"Rusu, Meredith ",217
"Roberts, Christa ",212
"Hyman, Mark ",209
"Bosch, Pseudonymous ",201
"Ramsay, Hope ",199
"Mcinnes, Nicole ",198
"Harper, Karen ",186
"Jennings, Jazz ",182
"Dunn, Matthew ",180
"Lustbader, Eric ",179
"Thomas, Kara ",178
"Gray, Shelley Shepard ",177
"Kagawa, Julie ",176
"Brunstetter, Wanda E. ",174
"Lemke, Donald ",171
"Dodd, Christina ",164
"Durst, Sarah Beth ",161
"Konar, Affinity ",157
"Watson, Jude ",147
"O'Brien, Edna ",146
"Evans, Bronwen ",144
"La Plante, Lynda ",138
"Prose, Francine ",136
" Scott, Drew ",130
"Scott, Jonathan ",130
" Williams, Cathy ",130
"Raasch, Sara ",129
"Bujold, Lois McMaster ",129
"Carew, Opal ",127
"Auxier, Jonathan ",125
"De La Cruz, Melissa ",125
"Stewart, J. M. ",123
"McCormick, Patricia ",121
"Abbott, Jeff ",120
" Brunstetter, Jean ",119
"Harper, Jane ",116
"Brown, Jaye Robin ",115
"Brown, Rita Mae ",115
"Collins, Phil ",114
"Morrill, Lauren ",112
"Ludwig, David ",111
"Buist, Anne ",110
"Smith, Wilbur A. ",109
"Jin, Ha ",109
"Hilton, L. S. ",108
"Carter, Ally ",105
"Asatryan, Kira ",105
"Shojai, Pedram ",104
"Rallison, Janette ",104
" Stubbs, Merrill ",102
"Hesser, Amanda ",102
"Sales, Nancy Jo ",101
"Lawson, Mike ",100
"Brands, H. W. ",100
Princeton Review (COR),99
"Snelling, Lauraine ",99
"Galen, Shana ",98
"Corris, Peter ",98
"Michels, Elizabeth ",98
"Garner, Helen ",97
