,0
" Brunkus, Denise (ILT)",4886
"Park, Barbara ",4886
"Donnelly, Judy ",4846
"Roy, Ron ",4405
" Bush, Timothy (ILT)",3416
"Paulsen, Gary ",2365
"Carroll, Lewis ",2273
" Loehr, Mallory (ADP)",2268
"Van Draanen, Wendelin ",1339
" Pham, Leuyen (ILT)",1336
"Look, Lenore ",1323
"Bauer, Marion Dane ",1270
"Landolf, Diane Wright ",1144
" Rowe, John (ILT)",1144
"Zoehfeld, Kathleen Weidner ",983
" Nelson, James ",979
"Quick, Amanda ",974
"Cooper, Ilene ",816
" Harvey, Amanda (ILT)",815
"Kelly, David A. ",795
" Meyers, Mark (ILT)",795
"Aaronovitch, Ben ",690
"Hoag, Tami ",609
"George, Elizabeth ",570
"Gephart, Donna ",545
" Gurney, John Steven (ILT)",511
"Kellerman, Jonathan ",502
"Buyea, Rob ",494
"Hooper, Kay ",476
"Adair, Cherry ",448
"Brown, Sandra ",438
"Hannah, Kristin ",418
" Jones, Linda ",417
"Howard, Linda ",417
"Hunter, Jillian ",397
"Kauffman, Donna ",379
"L'Amour, Louis ",359
"King, Stephen ",344
"Johansen, Iris ",294
"Egan, Jennifer ",292
"Zusak, Markus ",286
"Holm, Jennifer L. ",284
"Fitzhugh, Louise ",283
"Dare, Tessa ",278
"Berg, Elizabeth ",264
"Rice, Luanne ",260
"Adichie, Chimamanda Ngozi ",247
" Sanderson, Ruth (ILT)",230
"Smith, Zadie ",217
"Feinstein, John ",211
"Gardner, Lisa ",210
" Ericson, Helen ",202
"Brockmann, Suzanne ",200
"Vanderpool, Clare ",194
"Lynch, Scott ",192
"Hunter, Madeline ",191
"Bernhardt, William ",189
"Lee, Linda Francis ",188
"Napoli, Donna Jo ",180
"Perry, Anne ",180
"Binchy, Maeve ",178
"Millard, Candice ",177
"Van Draanen, Wendelin (ILT)",168
" Kellerman, Faye ",162
"Tinti, Hannah ",161
" McIntosh, Iain (ILT)",160
"McCall Smith, Alexander ",160
"Brooks, Terry ",160
"Paretsky, Sara ",158
"Johnston, Joan ",158
"Myers, Walter Dean ",147
"Balogh, Mary ",143
"Stewart, Mariah ",141
"Davidson, Diane Mott ",140
"Cody, Matthew ",139
"Slaughter Doty, Jean ",132
"Friesner, Esther ",129
" Schwartz, Tony ",122
"Trump, Donald ",122
"Stine, R. L. ",116
"Trigiani, Adriana ",113
"Cameron, Ann ",110
" Smith, Roberta (ILT)",110
"Carroll, Susan ",109
"Steel, Danielle ",108
"Wyss, Johann David ",107
" Hunt, Robert ",107
" Alberto, Daisy (ADP)",107
"Chandler, Raymond ",107
"Thomas, Sherry ",104
"Levithan, David ",103
"Daheim, Mary ",103
" Watkins, T. H. (CON)",101
" Williams, Terry Tempest (INT)",101
"Stegner, Wallace Earle ",101
"Andre, Bella ",98
"Todd, Charles ",96
"Osborne, Mary Pope ",91
" Murdocca, Sal (ILT)",91
"Willis, Connie ",89
"Perry, Thomas ",87
"Cather, Willa ",86
"Graves, Sarah ",85
"Asimov, Isaac ",84
"Herman, Arthur ",83
" Gold, Maya ",81
"Gilbert, Daniel Todd ",80
"Jordan, Nicole ",79
"Kingsbury, Karen ",79
" Connelly, Michael (FRW)",78
"Brown, Rita Mae ",77
" Stevenson, James (ILT)",75
"Blume, Judy ",75
"Skye, Christina ",71
"Donnelly, Deborah ",70
" Shroades, John (ILT)",68
"Falkner, Brian ",68
"Klimo, Kate ",68
"Stout, Rex ",67
"Behrens, Andy ",66
"Feather, Jane ",65
"Conklin, Thomas ",64
"Austen, Jane ",64
"Tapp, Teresa ",64
" Smalley, Barbara ",64
"Petersen, P. J. ",63
"Coates, Ta-Nehisi ",62
"Tharp, Tim ",61
"Haruf, Kent ",61
"Shefelman, Janice ",60
" Papp, Robert (ILT)",60
"Moon, Elizabeth ",59
"Canales, Viola ",59
"Berry, Steve ",58
"Cohn, Rachel ",58
"Mullen, Thomas ",57
"Putney, Mary Jo ",56
"Delinsky, Barbara ",56
"Adams, Douglas ",56
" Levithan, David ",55
"King, Laurie R. ",54
"Foley, Gaelen ",54
"Cornelissen, Cornelia ",53
"Cooney, Caroline B. ",53
"Hermes, Patricia ",53
"Baxter, Cynthia ",52
"Siegel, Daniel J. ",51
"Brandt, Charles ",49
"Pamuk, Orhan ",49
"Koontz, Dean R. ",47
"Neumeier, Rachel ",47
"Brennan, Allison ",46
"Coonts, Stephen ",46
"Kendall, Jane ",45
"Morgan, Richard K. ",45
"Hiaasen, Carl ",44
"Lansdale, Joe R. ",44
"Jamison, Kay Redfield ",44
"Woodsmall, Cindy ",43
"Hyde, Catherine Ryan ",42
"Lovecraft, H. P. ",42
"Harvey, Michael ",41
"Kelly, Katy ",41
"Warren, Tracy Anne ",41
"Naylor, Phyllis Reynolds ",40
"Durbin, William ",40
"Flewelling, Lynn ",39
"Black, Jenna ",39
"Ghosh, Amitav ",38
" Johnson, Gillian (ILT)",38
"Brin, David ",35
" Ambrose, Stephen E. ",34
"Cowley, Robert (EDT)",34
"Patterson, Richard North ",34
"Freedman, Lew ",33
"Giff, Patricia Reilly ",33
" Biggs, Brian (ILT)",32
"Conlon, Edward ",31
"Gaskin, Ina May ",31
"Robards, Karen ",31
"Grandin, Temple ",31
"Verne, Jules ",31
"Bradley, Eden ",30
"Abbott, Jeff ",30
"Pierson, D. C. ",30
"Ensler, Eve ",28
" Idle, Molly (ILT)",27
"Bray, Libba ",27
"Orringer, Julie ",27
"Taylor, Jeannie St. John ",27
"Meyer, G. J. ",26
"Quinn, Zoe ",26
"Jackson, Shirley ",25
"Abbott, Hailey ",25
"Burton, Jaci ",25
" Dewitt, Sarah Hyman (EDT)",25
"White, Stephen ",25
" Hyman, Laurence (EDT)",25
"Dunant, Sarah ",25
"Peacock, Shane ",25
"Haines, Carolyn ",24
"Hamilton, Peter F. ",24
" Merrell, Billy ",24
