,0
"Peirce, Lincoln ",2749
"James, Lorelei ",2485
"Gabaldon, Diana ",1241
"Child, Lee ",1234
"Fitzek, Sebastian ",1208
"Banks, Maya ",1068
"Cisneros, Sandra ",1010
"Patterson, James ",847
"Parker, Robert B. ",846
" Cordell, Matthew (ILT)",794
"Sternberg, Julie ",794
" John, John Brown (TRN)",778
"Dahl, Roald ",740
" Paetro, Maxine ",690
" Deaver, Jeffery ",657
"Holt, Anne ",638
"Nesbo, Jo ",523
"Strayed, Cheryl ",482
"Putney, Mary Jo ",474
" Brownjohn, John (TRN)",430
"Bryson, Bill ",423
"Carr, Robyn ",414
"Osborne, Mary Pope ",407
" Murdocca, Sal (ILT)",407
"Lu, Marie ",402
"Krull, Kathleen ",395
" Fancher, Lou (ILT)",395
" Johnson, Steve (ILT)",395
"Webb, Holly ",391
"Beaty, Andrea ",386
"Grafton, Sue ",379
"Box, C. J. ",376
"Cornwell, Patricia Daniels ",370
"Day, Sylvia ",369
" Williams, Sophy (ILT)",363
"Alexander, Lacey ",359
"Mallery, Susan ",346
"Stabenow, Dana ",346
"Patterson, Richard North ",340
" Blake, Quentin (ILT)",336
"Atkinson, Kate ",333
"Harvey, Sarah N. ",329
"Evanovich, Stephanie ",324
"Bingham, Kelly ",321
"Sandford, John ",311
"Bradbury, Ray ",304
"Deveraux, Jude ",294
"Graham, Heather ",283
"Wingate, Lisa ",282
"Robb, J. D. ",276
"Howell, Hannah ",274
"Laurenston, Shelly ",261
"Woods, Stuart ",250
"Dare, Tessa ",236
"Showalter, Gena ",234
"Macomber, Debbie ",226
"Chamberlain, Diane ",218
" Mann, David (ILT)",218
" Biggs, Brian (ILT)",212
"Warner, Sally ",212
"George, Jessica Day ",210
"Stevenson, Robin ",210
"Silva, Daniel ",200
" Geddes, Tom (TRN)",198
"Chodron, Pema ",192
"Dane, Lauren ",187
"Kolker, Robert ",181
"Ephron, Nora ",179
"Jackson, Lisa ",167
"McCullough, Colleen ",160
"Miller, Linda Lael ",160
"Pistorius, Martin ",160
"Reekles, Beth ",159
