,0
" Long, Ethan (ILT)",5677
"Björkman, Steve ",5498
" Björkman, Steve (ILT)",5498
"Long, Ethan ",4533
" Stevens, Janet (ILT)",4073
" Meisel, Paul (ILT)",3443
"Meisel, Paul ",3443
"Stevens, Janet ",2367
" Crummel, Susan Stevens ",2367
"Kimmel, Eric A. (RTL)",1719
"Paul, Ann Whitford ",1144
"Mayer, Mercer ",1128
" Mayer, Mercer (ILT)",1128
"Gibbons, Gail ",1101
" Gibbons, Gail (ILT)",1101
"Tolle, Eckhart ",1066
"Meadows, Daisy ",947
"Preller, James ",875
" Bruno, Iacopo (ILT)",875
"Delton, Judy ",849
"Patterson, James ",769
"Meyer, Marissa ",716
"Cass, Kiera ",701
"Andrews, Mary Kay ",597
"Kladstrup, Kristin ",577
"Baldacci, David ",542
"Fleischman, Paul ",515
"Connelly, Michael ",490
"Korman, Gordon ",477
"Rabe, Tish ",470
"Sutherland, Tui ",445
"Sparks, Nicholas ",441
"Stine, R. L. ",439
"Nielsen, Jennifer A. ",392
"Gratz, Alan ",335
" Gruener, Ruth ",335
" Gruener, Jack ",335
"Henkes, Kevin ",332
"Philbrick, W. R. ",328
"Mlynowski, Sarah ",304
"Clifton, Lutricia ",295
" Murdocca, Sal (ILT)",285
"Osborne, Mary Pope ",285
"Martin, Ann M. ",283
"Johansen, Iris ",255
"Hunter, Denise ",250
"Macomber, Debbie ",235
" Pedersen, Judy (ILT)",234
"Coble, Colleen ",232
"Chopra, Deepak ",228
"Dailey, Janet ",204
"Herbert, Frank ",200
"Balzo, Sandra ",199
"Kann, Victoria ",190
"Graham, Lauren ",189
"Clayton, Alice ",187
"Adler, David A. ",185
"Roach, Dr. ",172
"Lupica, Mike ",156
"Beaton, M. C. ",152
"Hough, Jason M. ",146
" Paetro, Maxine ",145
"Gilbert, David ",144
"Jackson, Lisa ",144
"Winters, Ben H. ",143
" Sparks, Micah ",137
"Reynolds, Debbie ",137
" Hannaway, Dorian ",137
"Wolitzer, Meg ",135
"Jay, Stacey ",134
" Vilela, Luiz ",133
" Boyce, Natalie Pope ",133
"Columbus, Chris ",132
" Vizzini, Ned ",132
"DeMille, Nelson ",131
"Baldwin, James ",124
"Briggs, Patricia ",120
"Allende, Isabel ",115
"Garnier, Red ",114
"Gibson, Rachel ",112
"Hill, Joe ",111
"Konigsberg, Bill ",109
"Griffiths, Andy ",108
" Denton, Terry (ILT)",108
"Cabot, Meg ",107
"Brockmole, Jessica ",107
"Sanderson, Brandon ",107
"Wright, Betty Ren ",106
" Nielsen, Cliff (ILT)",106
"Falls, Kat ",105
"Munsch, Robert N. ",100
"Wecker, Helene ",99
"Eckhardt, John ",98
"Papademetriou, Lisa ",98
"Rudnick, Paul ",97
" Du Brul, Jack B. ",96
"Cussler, Clive ",96
"Balliett, Blue ",95
"Beyer, Ramsey ",94
" Martchenko, Michael (ILT)",94
"Walker, Brad ",93
"Koch, Herman ",93
" Parker, Robert B. ",90
"Knott, Robert ",90
"Dobelli, Rolf ",89
" Connealy, Mary ",88
" Clopton, Debra ",88
" Hatcher, Robin ",88
"Brownley, Margaret ",88
"Messner, Kate ",83
"Messud, Claire ",82
"Awdry, W. ",80
"Whitlow, Robert ",80
"Finch, Charles ",79
