,0
"Gutman, Dan ",17709
" Paillot, Jim (ILT)",17427
" Biggs, Brian (ILT)",8820
"Applegate, Katherine ",8814
"Cleary, Beverly ",2219
" Rogers, Jacqueline (ILT)",2204
"Jance, Judith A. ",1553
"Shepard, Sara ",1200
"Sage, Angie ",980
" Zug, Mark (ILT)",980
"Kleypas, Lisa ",805
"Phillips, Susan Elizabeth ",718
"Cabot, Meg ",690
"Evanovich, Janet ",652
"Woods, Stuart ",646
"Williams-Garcia, Rita ",641
"Spinelli, Jerry ",634
"Lewis, C. S. ",565
"Andrews, Mary Kay ",536
"Coulter, Catherine ",506
"Gaiman, Neil ",471
"Stine, R. L. ",422
"Lehane, Dennis ",409
" Baynes, Pauline (ILT)",355
"Hunter, Erin ",350
"Kellerman, Faye ",345
"Slaughter, Karin ",331
"Crichton, Michael ",323
"Rollins, James ",319
"Cornwell, Bernard ",297
"Lowell, Elizabeth ",259
"Quinn, Julia ",247
"Scottoline, Lisa ",229
"Laurens, Stephanie ",223
"Gray, John ",217
"Crombie, Deborah ",208
"Pratchett, Terry ",204
"Rash, Ron ",189
"Perel, Esther ",162
"Nix, Garth ",161
"Leonard, Elmore ",153
"Ariely, Dan ",139
"Day, Sylvia ",135
"Bryson, Bill ",128
"Patchett, Ann ",126
"Creech, Sharon ",118
"Nesbo, Jo ",118
"Kingsolver, Barbara ",118
"Dodd, Christina ",116
"James, Eloisa ",115
"Farley, Terri ",111
"Frost, Jeaniene ",109
"McMahon, Jennifer ",104
"Kerner, Ian ",103
"Robinson, Peter ",102
"Grippando, James ",101
"Eker, T. Harv ",101
" Dillon, Leo and Diane (ILT)",96
"Myers, Walter Dean ",96
"Chase, Loretta Lynda ",92
"Frank, Dorothea Benton ",90
"Hobb, Robin ",84
"Michaels, Jess ",83
" Helquist, Brett (ILT)",80
"Hillerman, Tony ",80
"Anderson, Catherine ",78
"Jeffries, Sabrina ",77
"Prelutsky, Jack ",76
"Moore, Christopher ",75
"Boyle, Elizabeth ",74
"Brown, Dale ",74
" Myracle, Lauren ",71
"Meyer, Stephenie ",71
" Harrison, Kim ",71
" Cabot, Meg ",71
" Jaffe, Michele ",71
"Anderson, Jodi Lynn ",69
" Laurens, Stephanie ",67
" Ranney, Karen ",67
" Quinn, Julia ",67
" Park, Trip (ILT)",66
"Siddons, Anne Rivers ",64
"Heath, Lorraine ",63
"Wright, Richard ",61
" Templeton, Julia ",60
" Swann, Leda ",60
"Locke, Attica ",58
"Margolin, Phillip ",56
"Daheim, Mary ",56
"Enoch, Suzanne ",55
" McLaren, Chesley (ILT)",55
"Martini, Steve ",54
"Woodiwiss, Kathleen E. ",54
"Foster, Thomas C. ",53
"Long, Julie Anne ",50
"Bruchac, Joseph ",49
"Macomber, Debbie ",49
"Sparks, Kerrelyn ",48
"Delinsky, Barbara ",47
" Alexander, Victoria ",47
" Gibson, Rachel ",47
"Wright, N. T. ",46
"Westerfeld, Scott ",46
"Jordan, Sophie ",46
"Gulley, Philip ",44
"Dillard, Annie ",43
"Gruen, Sara ",43
"Dietrich, William ",37
"Hawkins, Karen ",37
"Gibson, Rachel ",36
"Swanson, James L. ",36
" Bagshawe, Tilly ",35
"Sheldon, Sidney ",35
"Maxwell, Cathy ",34
"Kadrey, Richard ",34
"Crutcher, Chris ",30
"Lipsyte, Robert ",29
"Abrahams, Peter ",29
"Dorsey, Tim ",29
"Shomon, Mary J. ",28
"Schiller, Lawrence ",27
"Harrison, Kim ",26
"Lippman, Laura ",26
"Foley, Gaelen ",26
"Dane, Jordan ",25
"McCormick, Patricia ",25
"Darby, Sabrina ",25
" Thermopolis, Mia ",25
"Nash, Sophia ",25
"Billingham, Mark ",23
"Barks, Coleman ",23
"Forman, Gayle ",22
"Stephenson, Neal ",20
"Robinson, Patrick ",20
"Keyes, Marian ",20
"Dallek, Robert ",20
"Meyer, Stephen C. ",19
"Thomas, Melody ",19
"Graham, Lawrence Otis ",18
"Roby, Kimberla Lawson ",17
"Davis, Heather ",17
" Levine, Mark ",17
"Pollan, Stephen M. ",17
" Alley, R. W. (ILT)",16
"Hartinger, Brent ",16
"Bond, Michael ",16
"Maguire, Gregory ",15
" Demarest, Chris L. (ILT)",15
"Shepard, Adam W. ",15
"Medeiros, Teresa ",15
" Ryan, Mia ",14
" Hawkins, Karen ",14
"Taormino, Tristan ",14
" Enoch, Suzanne ",14
"Vanderbilt, Gloria ",14
"Albright, Madeleine Korbel ",14
"Michaels, Barbara ",13
"Guhrke, Laura Lee ",13
"Ephron, Hallie ",13
"Beauman, Sally ",12
"Alexander, Victoria ",12
"Bukowski, Charles ",12
"Mercury, Diana ",11
"Bujold, Lois McMaster ",11
"Simmons, Dan ",11
"Ranney, Karen ",11
"Devlin, Delilah ",11
" Kellerman, Aliza ",10
" Dockray, Tracy (ILT)",10
"Pearson, Patricia ",9
"Pon, Cindy ",9
"Hellmuth, Phil ",9
"Feist, Raymond E. ",8
Avi ,8
"Perry, Michael ",8
" Floca, Brian (ILT)",8
"Oates, Joyce Carol ",8
"Block, Francesca Lia ",8
" Hillman, Shane (ILT)",7
"Canavan, Trudi ",7
"Ryan, P. E. ",7
"Hale, Bruce ",7
"Giovanni, Nikki ",7
"Meyer, Danny ",7
"Bell, Hilari ",7
"Platt, Larry ",6
"Palmer, Pamela ",6
"Smith, Kathryn ",6
"Nicolson, Adam ",6
"Sherman, Jory ",6
"Moore, Roger ",6
"Bradford, Barbara Taylor ",6
"Peters, Elizabeth ",6
"Anderson, Dan ",6
" Berman, Maggie ",6
"Cohen, David S. ",5
"Steel, Tanya Wenman ",5
"Hernandez, David ",5
"Mitchard, Jacquelyn ",5
" De Keijzer, Arne ",5
"Winchester, Simon ",5
"Starkey, David ",5
"Kaminsky, Stuart M. ",5
" Seaman, Tracey ",5
"Burstein, Daniel ",5
"Cash, Dixie ",4
"Van Aken, Norman ",4
"Egan, Greg ",4
"Stephenson, Michael ",4
"Prothero, Stephen ",4
"Korda, Michael ",4
"Hightman, Jason ",4
"McIntosh, Fiona ",4
" Salerno, Steven (ILT)",4
"Teitelbaum, Michael ",4
"Berlinger, Norman T., M.D., Ph.D. ",4
"Blanchard, Ken ",4
"Riggle, Kristina ",4
"Kurcinka, Mary Sheedy ",4
"Senning, Cindy Post ",4
"Logan, Chuck ",4
" Post, Peggy ",4
" Stadiem, William ",4
"Weaver, Ben ",4
" Fowler, Susan ",4
"Biskupic, Joan ",4
"Hogan, Mary ",4
"Myers, Tamar ",4
"Foster, Richard J. ",4
" Hawkins, Laurence ",4
"Prose, Francine ",4
"Jacobs, George ",4
"Drake, Jocelynn ",4
"Norman, Philip ",4
"Blake, James Carlos ",4
"Hendricks, Judith Ryan ",4
"Sedgwick, John ",3
Scientific American (EDT),3
"Gabriel, Sarah ",3
"Petersen, Jenna ",3
"Lorey, Dean ",3
"Ono, Yoko ",3
"Wells, Rebecca ",3
"Spong, John Shelby ",3
"Laplante, Eve ",3
" Gonzales, Chuck (ILT)",3
"Bazil, Carl W. ",3
"Peterfreund, Diana ",3
"Block, Lawrence ",3
"Jenkins, A. M. ",3
"Stanny, Barbara ",3
"Galen, Shana ",3
"Weeks, Sarah ",3
" Vanhecke, Susan ",3
"Kohler, Dean Ellis ",3
"Williams, Suzanne ",3
"Andersen, Susan ",3
"Feiler, Bruce S. ",3
"Whitman, Emily ",3
"Snow, Maya ",3
"Whelan, Gloria ",3
"Warren, Tracy Anne ",3
"Johnson, Denis ",3
"Sala, Sharon ",3
"Dickinson, Janice ",3
"Dailey, Janet ",3
"Dole, Bob ",3
"Kandel, Susan ",3
" Schuett, Stacey (ILT)",2
"Fannin, Jim ",2
"Isaacs, Susan ",2
"Herman, Eleanor ",2
"Drake, Nick ",2
"Kane, Andrea ",2
"Kidder, Rushworth M. ",2
"Frankel, Alex ",2
"Ginsberg, Debra ",2
Petfinder. com ,2
"Lashner, William ",2
" Zuckoff, Mitchell ",2
"Ford, Paul F. ",2
"Bennett, Sara ",2
"Lehr, Dick ",2
"Brooks, Bill ",2
"Cheva, Cherry ",2
"Douglas, Edward ",1
"Karr, Mary ",1
"Hawthorne, Rachel ",1
"Blake, Toni ",1
"Sophy, Charles ",1
" Comport, Sally Wern (ILT)",1
"Morgan, Marlo ",1
" Dorman, Brandon (ILT)",1
"Mapson, Jo-Ann ",1
"Skurnick, Lizzie ",1
"Ellis, Richard ",1
" Parker, Tom S. ",1
"Boyd, William ",1
"Hart, Carolyn ",1
"Brooks, Heather ",1
" Na, An ",1
"Vazquez, Carmen Inoa ",1
"Scarborough, Joe ",1
"Parini, Jay ",1
"Ore, Rebecca ",1
" Kephart, Beth ",1
" Lynch, Chris ",1
"Douglas, Ian ",1
" Going, K. L. ",1
"Mac, Bernie ",1
"Friedlander, Saul ",1
"Charles, Daniel ",1
"Pollack, Neal ",1
"Johnson, Robert A. ",1
"Honore, Carl ",1
"Jennewein, James ",1
"Gutcheon, Beth ",1
"Welch, Brian ",1
"Baker, Kevin ",1
"Nuzum, Eric D. ",1
"Connor, James A. ",1
"Anderson, M. T. ",1
"Rose, Natalia ",1
" Kogen, Brown ",1
"Files, Lolita ",1
"Sheehan, Jacqueline ",1
"Stark, Steven D. ",1
"Wicker, Christine ",1
