,0
"Hannah, Kristin ",2070
"Woods, Stuart ",1971
"Benjamin, Chloe ",1592
"DeMille, Nelson ",1571
"Isaacson, Walter ",1417
"Clark, Mary Higgins ",1361
" Burke, Alafair ",1326
"Finn, A. J. ",1275
"Hoffman, Alice ",1021
"Allende, Isabel ",989
"Maas, Sarah J. ",967
"Coulter, Catherine ",960
"Burke, Alafair ",898
"Koontz, Dean R. ",878
"Mallery, Susan ",848
"Flynn, Vince ",709
" Mills, Kyle ",709
" Russell, Rachel Renee (ILT)",701
"Russell, Rachel Renee ",701
" Oswalt, Patton (AFT)",523
"Taylor, Brad ",523
"McNamara, Michelle ",523
" Flynn, Gillian (FRW)",523
" Hall, Parnell ",472
"Kingsbury, Karen ",411
"Cleveland, Karen ",407
"Grippando, James ",396
"Ward, J. R. ",393
"Kubica, Mary ",362
" Robins, Carly ",362
"Lauren, Christina ",334
"Haddish, Tiffany ",317
"Dalio, Ray ",291
"Frazier, Charles ",283
"Evans, Richard Paul ",282
"Gibbs, Stuart ",277
"Reynolds, Jason ",273
"Baart, Nicole ",271
"Beard, Janet ",270
"Harris, Robert ",270
" Dagostino, Mark ",262
"Gaines, Chip ",262
"Miller, Linda Lael ",246
"Cameron, Marc ",234
"Winspear, Jacqueline ",232
"Vaughan, Sarah ",229
"Dorsey, Tim ",227
"Hillerman, Anne ",219
"Luna, Louisa ",209
"Fraser, Caroline ",209
"De Los Santos, Marisa ",208
"Graham, Heather ",207
"Carr, Robyn ",203
"Doiron, Paul ",191
Lonely Planet Publications (COR),190
" Duerden, Susan ",188
"James, Eloisa ",188
"Thayne, RaeAnne ",185
"Kelly, Erin ",184
"Ginder, Grant ",179
"Walker, Matthew ",178
"Benjamin, Melanie ",175
"Corrigan, Kelly ",174
"Cronin, Doreen ",169
"Bowden, Mark ",167
"Gaylin, Alison ",159
"Moore, Christopher ",158
"Sisson, Mark ",155
"Jordan, Penny ",153
"Mortimer, Carole ",150
"Grabenstein, Chris ",140
"Massey, Sujata ",138
" DeFelice, Jim ",133
"Brown, Dale ",133
"Levine, Joshua ",125
"Swanson, Peter ",124
"DiCamillo, Kate ",123
"Siegel, Daniel J. ",121
" Bryson, Tina Payne ",121
"French, Nicci ",121
"McGuire, Seanan ",120
"Arden, Katherine ",120
"Foster, Lori ",119
"Indridason, Arnaldur ",118
" Miller, John Jackson ",116
" Cabot, Meg ",116
" Okorafor, Nnedi ",116
"Ahdieh, Renée ",116
"Kaufman, Amie ",115
"Medoff, Jillian ",114
"Rogerson, Margaret ",114
"Sánchez, Erika L. ",114
"Peterson, Tracie ",113
"Albert, Melissa ",113
"Cornwell, Bernard ",112
"Lee, Mira T. ",112
"Macomber, Debbie ",111
"Zevin, Gabrielle ",110
"Loh-Hagan, Virginia ",109
"Bray, Libba ",109
"Hunter, Erin ",108
"Dawson, Delilah S. ",108
"Ashford, Jane ",106
"Johnson, Maureen ",106
"Stone, Nic ",106
" Lewin, Betsy (ILT)",104
"Mansell, Jill ",104
"Thorpe, Helen ",104
"Mafi, Tahereh ",104
"Silverman, Laura ",101
"Coble, Colleen ",99
" Kamoie, Laura ",94
"Martin, Ann M. ",94
" Telgemeier, Raina (ILT)",94
"Dray, Stephanie ",94
"Goldberg, Leonard ",90
"Guhrke, Laura Lee ",90
"Anderson, Catherine ",88
"Mecham, Jesse ",86
"Albertalli, Becky ",86
"Korman, Gordon ",85
" Kristoff, Jay ",84
" Pastis, Stephan (ILT)",83
"Pastis, Stephan ",83
"Hale, Shannon ",82
"Goodman, Carol ",82
"Macmillan, Gilly ",82
" Hale, Dean ",82
"Lane, Karly ",81
"Fry, Michael ",81
"Murray, Laura ",80
" Herman, Deborah ",80
" Lowery, Mike (ILT)",80
" Chen, Piera ",80
"Graceffa, Joey ",80
"Lake, Dianne ",80
"Harper, Molly ",79
"Kix, Paul ",79
"Roberts, Nora ",78
"Eyman, Scott ",75
"Mann, Charles C. ",75
"Davis, William ",75
"Bargh, John ",74
"Colbert, Stephen ",73
 The Staff of the Late Show With Stephen Colbert ,73
"Buckley, Michael ",71
"Moore, David Barclay ",71
"Ahmed, Samira ",71
" Ferguson, Peter (ILT)",71
"Sala, Sharon ",69
"Yen, Anna ",69
"Kincaid, S. J. ",68
"Linden, Caroline ",67
"Heath, Chip ",67
"Rather, Dan ",67
" Heath, Dan ",67
"Rex, Adam ",66
"Salzberg, Sharon ",66
"Coes, Ben ",65
" Gilpin, Stephen (ILT)",65
"Mane, Gucci ",64
" Martinez-Belkin, Neil ",64
" Averbuck, Alexis ",63
"Harkaway, Nick ",62
"Graham, Lynne ",62
"Castle, Richard ",62
"Gray, Mila ",62
" Bernard, Jeremy ",61
"Novak, Brenda ",61
"Berman, Lea ",61
"Ross, Rebecca ",61
"Chase, Samantha ",60
"Pittman, Eddie ",60
"Douglas, Devyn ",60
"Bussel, Rachel Kramer ",60
"Bruder, Jessica ",59
"Messenger, Shannon ",59
"McGowan, Rose ",59
"Gutman, Dan ",58
"Smith, Ali ",56
"Johnson, Chelsey ",56
"Maxwell, Cathy ",56
"Heimowitz, Colette ",56
"Boyle, Gregory ",55
"Bateson, John ",55
"Petrie, Nick ",54
"Sands, Lynsay ",54
Portable Press (COR),53
"Harper, Karen ",53
"Bowen, Rhys ",53
"Ness, Patrick ",51
"Thames, Elizabeth Willard ",51
"Rai, Alisha ",51
"Monir, Alexandra ",51
"Proby, Kristen ",50
"Kelly, Erin Entrada ",50
" Balistreri, Ben (ILT)",50
" White, Karen ",50
"Krulik, Nancy E. ",50
"Shalvis, Jill ",50
"Hedlund, Jody ",50
" Creech, Sarah ",49
"Brody, Jessica ",49
"Levenseller, Tricia ",49
"Raybourn, Deanna ",49
"Mekhennet, Souad ",49
"Kerrison, Catherine ",48
"Ryan, Jennifer ",48
"Brusatte, Stephen ",48
"Blum, Susan ",48
" Hyman, Mark (FRW)",48
" Bender, Michele (CON)",48
"Caine, Rachel ",47
" Aguirre, Ann ",47
"Jenkins, Beverly ",47
"Griffin, Laura ",47
"Jacobs, A. J. ",47
"Lang, Ruth Emmie ",46
"O'Reilly, Bill ",46
"Weiner, Jennifer ",46
"Smith, Gregory Blake ",45
"Eskens, Allen ",45
"Hay, Ashley ",45
"Grace, Chantelle ",44
"Redwine, C. J. ",44
" Berenstain, Mike (ILT)",44
" Paillot, Jim (ILT)",44
"Berenstain, Mike ",44
"Solomon, Rivers ",44
"Armentrout, Jennifer L. ",43
"Green, Abby ",43
"Reck, Jared ",43
Disney Book Group (COR),43
"Ireland, Justina ",43
"Serong, Jock ",43
Avi ,42
"Burton, Mary ",42
"Moore, Edward Kelsey ",42
"Mosley, Michael ",42
"Prendergast, G. S. ",42
"Pierce, Thomas ",42
"Meader, Kate ",41
" Mayo, Keenan ",41
"Knox, Joseph ",41
"Junor, Penny ",41
"Vaynerchuk, Gary ",41
"Zinczenko, David ",41
"Corey, James S. A. ",40
" Weinberger, Ed ",40
"Young, Samantha ",40
"Cullinan, Heidi ",40
"Green, Jane ",40
" Pressley, Brittany ",40
"Asner, Ed ",40
"Lugavere, Max ",39
"Rylant, Cynthia ",39
" Grewal, Paul, M.D. ",39
"Gwin, Minrose ",39
"Lee, Kat ",39
"Slater, Dashka ",38
" Fan, Eric (ILT)",38
"Ambrose, Stephen E. ",38
"Hodkin, Michelle ",38
" Fan, Terry (ILT)",38
" McGann, Eileen ",37
"Carey, Peter ",37
"Reed, Amy ",37
"Dorling Kindersley, Inc. (COR)",37
"Perkins, Mitali ",37
"Murray, Douglas ",37
"Suvada, Emily ",37
"Morris, Dick ",37
"Chase, Loretta Lynda ",37
"Pofeldt, Elaine ",35
"Neumeier, Rachel ",35
"Williams, Cathy ",35
"Connelly, Clare ",35
"Iweala, Uzodinma ",35
"Rhodes, Morgan ",35
" Rosenthal, Marc (ILT)",35
"Verdick, Elizabeth ",35
"Meltzer, Brad ",35
"Dickerson, Melanie ",35
" Williams, Suzanne ",34
"Allen, Katie ",34
" Foster, Travis ",34
"Holub, Joan ",34
"Beer, Maggie ",34
"Burns, Catherine ",34
" Martins, Ralph (CON)",34
"Long, Ethan ",34
"Elliott, L. M. ",34
"Rule, Ann ",34
" Stack, Andy ",34
" Miller, Kirsten ",33
"Segel, Jason ",33
"Connor, Leslie ",33
"Malone, Debbie ",33
