,0
"Rowling, J. K. ",15976
" Moss, Olly (ILT)",14831
"Sparks, Nicholas ",2954
"Ware, Ruth ",2090
"Delaney, J. P. ",1948
"Crouch, Blake ",1164
"Roth, Veronica ",956
"Patterson, James ",916
"Hilderbrand, Elin ",682
"Belle, Kimberly ",631
"Gentry, Amy ",573
"Watson, Tom ",527
"Meltzer, Brad ",515
"Garber, Stephanie ",511
"Swanson, Peter ",481
"Taubes, Gary ",427
"Hochschild, Arlie Russell ",411
"Colfer, Chris ",405
" Sullivan, Mark ",393
"Blackwood, Grant ",352
"Kelly, Megyn ",347
"Green, Jane ",337
"Abbott, Megan ",310
"Eggers, Dave ",309
"Fairstein, Linda A. ",307
"Rhodes, Jewell Parker ",307
"Schwab, V. E. ",305
"Ward, J. R. ",252
"Sullenberger, Chesley B., III ",251
" Zaslow, Jeffrey ",251
Princeton Review (COR),247
"Paul, Gill ",241
"Connelly, Michael ",239
"Close, Jennifer ",237
"Thayne, RaeAnne ",232
"Wendig, Chuck ",218
"Palmer, Diana ",216
"Junger, Sebastian ",215
"Cohen, Andy ",186
" Azofra, Nieves Martín (TRN)",182
" García, Adolfo Muñoz (TRN)",182
"Kelly, Scott ",181
"Macomber, Debbie ",178
"Baier, Bret ",175
" Whitney, Catherine ",175
"Williams, Beatriz ",157
"Laurens, Stephanie ",152
"Andre, Bella ",152
"Silvera, Adam ",151
"Whitaker, Kayla Rae ",148
"Overton, Hollie ",146
"Rathbone, Emma ",144
"Awad, Mona ",136
"Raabe, Melanie ",135
"White, Elle Katharine ",119
"Moshfegh, Ottessa ",114
"Smith, Dominic ",113
" Rawson, Alicia Dellepiane (TRN)",112
"Kohler, Sheila ",110
"Carriger, Gail ",109
"Leake, Lisa ",107
"Kang, Han ",107
"Barton, Julie ",103
"Lewis, C. S. ",103
"Livingstone, Natalie ",98
" Ortega, Gemma Rovira (TRN)",98
"Hammer, Joshua ",98
"Cates, Bailey ",98
" Gire, Ken ",95
"Stratton, Donald ",95
"Lukavics, Amy ",94
"Pratchett, Terry ",94
" Baxter, Stephen ",94
"Paretsky, Sara ",91
"Mcginnis, Maggie ",90
"Bell, Darcey ",89
" Ellis, Sarah ",88
"Bradshaw, John ",88
"Berger, Jonah ",88
"Offerman, Nick ",87
"Lackberg, Camilla ",85
"Messineo, Teresa ",84
"Osborne, Mary Pope ",84
"Higgins, C. A. ",83
"Deaver, Jeffery ",82
"Gerstein, Mordicai ",82
"Butler, Robert Olen ",81
"Ashe, Katharine ",79
" Ritz, David ",79
"Smiley, Tavis ",79
"Adams, Alice ",79
"Lindsey, Kiera ",78
"Abel, James ",77
"Saviuc, Luminita D. ",77
"Meyer, Joyce ",76
"Chandler, Jade ",76
"Wiggs, Susan ",75
"Smith, Emily Esfahani ",75
"Clare, Jessica ",71
" James, Silver ",69
"Block, Lawrence (EDT)",69
"Child, Maureen ",69
" Kolodiejchuk, Brian (INT)",69
"Teresa, Mother ",69
"Nhat Hanh, Thich ",69
"Sund, Erik Axl ",69
" Lindsay, Yvonne ",69
"Cabot, Meg ",68
"Eker, T. Harv ",68
" Grabenstein, Chris ",67
"Mather, Adriana ",67
" Skarlatos, Alek ",66
" Stone, Spencer ",66
" Stern, Jeffrey E. ",66
"Mayer, Terry ",66
"Sadler, Anthony ",66
"Cantrell, Kat ",65
" Wood, Joss ",65
"Burton, Jessie ",65
" Canan, Lauren ",65
"Noel, Alyson ",63
"Clark, Mary Higgins ",63
" Burke, Alafair ",63
"Reid, Iain ",62
"Young, Heather ",62
"Meacham, Leila ",61
"McGarry, Katie ",61
"Mina, Denise ",61
"Talese, Gay ",60
"Bowman, Manoah ",59
" Wagner, Robert (FRW)",59
" Redford, Robert (AFT)",59
" Wagner, Natasha Gregson ",59
"Romm, Aviva, M.D. ",58
"Grace, Nancy ",58
"Keegan, Claire ",57
"Ley, Emily ",57
"Mansfield, Katherine ",56
"Sweazy, Larry D. ",55
"Okorafor, Nnedi ",55
"Roby, Kimberla Lawson ",55
"Levy, Bernard Henri ",54
" Kennedy, Steven B. (TRN)",54
"Cussler, Clive ",54
"Reve, Gerard ",54
" James, Sophia ",54
" Garrett, Sam (TRN)",54
"Byrski, Liz ",54
"Flock, Elizabeth ",53
"Mosby, Steve ",52
"Gottfred, B. T. ",51
"Flinn, Alex ",50
"Gooch, Brad ",49
"Tieri, Joseph ",48
"Stringer, Tricia ",48
"Wagers, K. B. ",48
"Jewers, Jack ",47
"Carr, Robyn ",47
"Robbins, Emily ",47
"Lane, Karly ",47
"Cameron, Stella ",46
"Chang, Janie ",44
"Mccarthy, Rob ",44
"Siegert, Mia ",43
"King, Laurie R. (EDT)",43
"Haass, Richard ",43
