,0
"Simon, Seymour ",5168
"Lange, Erin Jade ",5064
"DiCamillo, Kate ",2503
" Campbell, K. G. (ILT)",2503
"Sandler, Michael ",1998
" Downey, William R. (ILT)",1597
"Brown, Brene ",985
"Burgan, Michael ",884
"Macomber, Debbie ",871
"Connelly, Michael ",810
"Mack, W. C. ",810
"Picoult, Jodi ",806
"Simsion, Graeme ",759
"Evanovich, Janet ",697
" Goldberg, Lee ",697
" Finlayson, Luke (ILT)",683
"Jones, Gareth P. ",683
"Kwan, Kevin ",643
"Gier, Kerstin ",639
"Gaiman, Neil ",634
"Lunis, Natalie ",615
" Bell, Anthea (TRN)",535
"Gibbs, Stuart ",512
"Lupica, Mike ",480
"Moyes, Jojo ",473
"James, Lorelei ",471
"Aslan, Reza ",465
"Goldish, Meish ",421
"Horowitz, Anthony ",414
"Aston, Dianna Hutts ",372
" Long, Sylvia (ILT)",372
" Yoshida, Ka (TRN)",361
" Mitchell, David (TRN)",361
"Higashida, Naoki ",361
"King, Laurie R. ",359
" Box, C. J. ",354
"Child, Lee ",354
" Connolly, John ",354
" Clark, Mary Higgins ",354
" Harris, Charlaine ",354
"Sedaris, David ",353
"Beattie, Melody ",306
"Mull, Brandon ",288
"Atwood, Margaret Eleanor ",276
"Frank, Dorothea Benton ",263
"Ford, Jamie ",262
"Berry, Steve ",257
"Hiaasen, Carl ",251
"Achor, Shawn ",248
"Brosh, Allie ",241
"Day, Sylvia ",232
"Probst, Jennifer ",230
"Beaton, M. C. ",225
"Parker, C. L. ",214
"Morton, Kate ",212
"Greenwood, Kerry ",210
"Nielsen, Jennifer A. ",205
"Rule, Ann ",198
" Green, Jocelyn ",196
"Chapman, Gary D. ",196
"Renouf, Eloise ",183
"Gewirtz, Adina Rishe ",181
"Gilbert, Elizabeth ",180
"Pratchett, Terry ",180
" Baxter, Stephen ",180
"Garten, Ina ",179
"Elrod, Hal ",178
"Bittman, Mark ",169
"Bradshaw, John ",164
"Dickerson, Melanie ",162
" Salat, Harris ",157
"Ono, Tadashi ",157
"Corris, Peter ",152
"Palmer, Diana ",151
"Hatcher, Robin Lee ",149
"Van Draanen, Wendelin ",148
"Patterson, James ",139
"Kuo, Julia ",137
"Sparks, Nicholas ",133
"Kurlansky, Mark ",130
"Frenkel, Edward ",129
"Ezzo, Gary ",124
" Blackall, Sophie (ILT)",122
"Barrows, Annie ",122
"Jacobs, Anna ",119
"Abbott, Jeff ",117
"Richards, Justin ",115
"Balliett, Blue ",112
" Von Arbin Ahlander, Astri (TRN)",112
"Thayer, Nancy ",112
"Reynolds, Gretchen ",109
"Cohen, Lawrence J. ",107
"Lustbader, Eric ",106
"Andrews, Mary Kay ",105
" Rapley, Gill ",104
"Murkett, Tracey ",104
"Flanagan, John ",104
"Sayers, Dorothy L. ",102
" Child, Lincoln ",93
"Preston, Douglas ",93
"McNeal, Tom ",93
"Layne, Lauren ",92
"Martin-evans, Lyranda ",89
" Stevenson, Fiona ",89
"Hoag, Tami ",89
"Rosenfeld, Arthur ",89
" Fields, J. L. (CON)",88
"Messina, Virginia ",88
"Heldring, Thatcher ",85
"Crocker, Betty ",85
" Gomes, Angus (ILT)",84
"Pulford, Elizabeth ",84
" Robinson, Christian (ILT)",83
"Ashman, Linda ",83
Weight Watchers International ,82
"Starr, Meryl ",82
"Flint, Shamini ",80
"Bunting, Eve ",79
"Wasserman, Robin ",78
" Nordeck, Wendi (PHT)",78
" Pearson, Victoria (PHT)",78
"Hillerman, Tony ",78
" Ruzzier, Sergio (ILT)",76
"Lane, Karly ",76
"Mills, Kyle ",76
"Bernheimer, Kate ",75
Harbor City Apps ,75
" Parker, Jake (ILT)",75
"Freethy, Barbara ",74
"O'Neil, Dennis ",74
" Martchenko, Michael (ILT)",71
"Munsch, Robert N. ",71
None,71
"Koryta, Michael ",71
"Kay, Andrea ",69
"Kingsbury, Karen ",69
" Bolles, Richard Nelson (FRW)",69
" Burtka, David (FRW)",67
"Duron, Lori ",67
" Harris, Neil Patrick (FRW)",67
"Gabaldon, Diana ",66
Martha Stewart Living Magazine (COR),66
"Wiseman, Rosalind ",66
"McKenna, Lindsay ",65
"Dowswell, Paul ",64
"Nicholl, Katie ",64
"Hooper, Kay ",64
"Tucker, K. A. ",64
"Janson, Klaus ",63
"Garcia, Claire Watson ",63
"Barry, Max ",63
"Soup, Cuthbert, Dr. ",61
"Fienberg, Anna ",60
"Chapman, Marina ",60
" Barrett-Lee, Lynne ",60
" James, Vanessa (FRW)",60
"Hughes, Shirley ",59
Avi ,59
"Hansen, Joyce ",59
"Hobbs, Leigh ",59
"Brunstetter, Wanda E. ",59
"Heminsley, Alexandra ",57
"Bick, Ilsa J. ",57
"White, Roseanna M. ",57
"O'Connell, Tyne ",57
" Sifton, Elisabeth ",57
"Stern, Fritz ",57
" Langdon, Laurie ",56
"McMillan, Terry ",56
"Nix, Garth ",56
"Corp, Carey ",56
"Black, Lisa ",54
"Silvey, Craig ",52
"Marchetta, Melina ",52
"Godwin, Gail ",52
"Maitland, Barry ",52
"Kafka, Franz ",51
"Reisz, Tiffany ",51
"Fodor's Travel Publications, Inc. (COR)",50
" Corngold, Stanley (TRN)",50
"Nowlin, Laura ",50
"Gaskin, Nora ",49
" Ledwidge, Michael ",49
" Bornstein, Robert F., Ph.d. ",48
"Evans, Tess ",48
 Golden Books Publishing Company (COR),48
"Languirand, Mary A., Ph.D. ",48
" Cornell, Kevin (ILT)",48
"Cronin, Doreen ",48
"Hooke, R. Schuyler ",48
" Azelby, Robert ",46
"Cormier, Robert ",46
"Azelby, Joseph ",46
"Silver, Elizabeth L. ",46
"Kane, Larry ",46
" Heinrich, Sally ",46
"Glaser, Paul ",45
"Karsten, Joel ",43
"Spafford-Fitz, Karen ",43
"Elliott, Susan J. ",43
"Voigt, Cynthia ",42
"Link, Mardi Jo ",42
" Arrasmith, Patrick (ILT)",42
"Walvoord, John F. ",42
"Delaney, Joseph ",42
" Dyer, Charles H. ",42
" Bruno, Iacopo (ILT)",42
"Andrews, Jesse ",41
"Sullivan, J. Courtney ",41
"Pearson, Kris ",41
"Oswalt, Patton ",41
"Dawson, Honor Amelia ",40
"Greif, Jean Jacques ",40
"Freeberg, Ernest ",40
" Saviano, Roberto (INT)",39
"Hernandez, Anabel ",39
" Fox, Lorna Scott (TRN)",39
" Bruce, Iain (TRN)",39
"Haidt, Jonathan ",38
"Wright, Clifford A. ",38
"Bubeck, Mark I. ",37
"Lethem, Jonathan ",37
"O'Farrell, Maggie ",37
"Sestero, Greg ",37
" Bissell, Tom (CON)",37
"McCaffrey, Todd J. (EDT)",36
" Brin, David (CON)",36
" Lackey, Mercedes (CON)",36
" Bujold, Lois McMaster (CON)",36
" Moon, Elizabeth (CON)",36
"El-Hai, Jack ",36
"Thomson, Jamie ",35
" Yarbrough, Robert W. ",35
"Mayne, Debby ",35
"Elwell, Walter A. ",35
"Bates, Laura ",34
"Haddix, Margaret Peterson ",34
"Ghigna, Charles ",34
" Bolland, Brian (FRW)",34
" Staake, Bob (ILT)",34
"Williams, Freddie E II ",34
Better Homes and Gardens Books (COR),33
"Berman, Rachel ",33
"Cook, Langdon ",33
"Higashino, Keigo ",32
"Berger, Lou ",32
"Cameron, Sharon ",32
"Howard, David M., Jr. (EDT)",32
" Fienberg, Barbara ",32
" Gamble, Kim ",32
" Schmutzer, Andrew J. (EDT)",32
" Catrow, David J. (ILT)",32
"Binchy, Maeve ",32
" Duggar, Jinger ",31
" Duggar, Jana ",31
"Bartol, Amy A. ",31
" Duggar, Jessa ",31
"Rippin, Sally ",31
"Scott, Jessica ",31
"Duggar, Jill ",31
"Fest, Joachim C. ",31
"Harmer, Wendy ",30
"Afshar, Tessa ",30
"Reage, Pauline ",30
" Horton, Jody (PHT)",30
" Day, Sylvia (INT)",30
" Paulhan, Jean (FRW)",30
"Snyder, Carla ",30
" D'estree, Sabine (TRN)",30
"Feynman, Richard Phillips ",30
"Leather, Stephen ",30
"Loehr, Mallory ",29
"Angus, David ",29
"Grenville, Kate ",29
"Metcalf, Dawn ",29
" Silin-Palmer, Pamela (ILT)",29
"Olen, Helaine ",29
"Kreger, Randi ",29
"Zahn, Timothy ",29
"Trevayne, Emma ",28
"Demery, Monique Brinson ",28
"Munk, Nina ",28
"Gerard, Cindy ",28
"Fredrickson, Barbara ",27
"Payne, Thomas ",27
"Dominy, Amy Fellner ",27
" King, Stephen Michael ",27
"Blain, Georgia ",26
"Mcdonald, Fleur ",26
"Hart, Christopher ",26
 Balarinji ,26
"Moriarty, Ros ",26
"Agus, David, M.D. ",26
"Lebor, Adam ",25
"Michaels, Lydia ",25
"Redhead, Leigh ",25
"Conley, Susan ",25
" Hudson, Gail ",25
"Goodall, Jane ",25
"Lebbon, Tim ",25
"Hill, Napoleon ",24
"Showalter, Gena ",24
"Staiger, Kathleen ",24
"Jonasson, Jonas ",24
"Conrique, Sarah ",24
"Holt, Anne ",24
" Haynes, Graham I. ",24
"Thomas, Cathy ",24
"Shirvington, Jessica ",24
"Willrich, Chris ",24
"Abbott, Edwin Abbott ",23
"Cook, Claire ",23
" Munsinger, Lynn (ILT)",23
"Borgenicht, David ",23
" McCubbin, Lisa ",23
"Moss, Marissa ",23
" Smith, Valerie (INT)",23
"Morais, Richard C ",23
" Skorka, Abraham ",23
"Lester, Helen ",23
" Cao, Angie (PHT)",23
"Bergoglio, Jorge Mario ",23
" Foreberg, Cheryl (FRW)",23
" Paulos, John Allen (AFT)",23
" Ballenger, Kait ",23
"Hill, Clint ",23
"Swank, Denise Grover ",23
"Jamieson, Kelly ",22
"Williams, Mary Beth ",22
" Poijula, Soili ",22
"Berry, Julie ",22
"Griffiths, Andrew ",22
"Aitken, Rosemary ",22
"Ingemarsson, Kajsa ",21
"Rydall, Derek ",21
"Hart, Megan ",21
"Batterson, Mark ",20
"Ring, Melinda ",20
"Morgan, Victoria ",20
" Howell, Tony ",20
"Harvie, Michelle ",20
"Aitken, Mark ",19
"Weston, Paula ",19
" Cardinal, Chelsea (ILT)",19
"Hasson, Julie ",19
"Copeland, Dave ",19
"Saunders, George ",19
" Herbert, Jennifer (ILT)",19
"Yates, Louise ",19
"Matthews, Kimberly T. ",19
"Benkowski, Paul Vos ",19
Pillsbury (COR),19
" Louis, Ron ",19
"Prince, Jefferson ",18
"Roy, Lori ",18
" Carson, Shelley (CON)",18
" Piven, Joshua ",18
" Witter, Bret ",18
Chunichi ,18
"Harding, Paul ",18
"McCarthy, Maureen ",18
"Barner, Bob ",18
"Higman, Anita ",18
"Reinhart, Melanie ",17
"Carlson, Richard ",17
" Weber, Karl ",17
"Miller, Alex ",17
"Ryberg, Roben ",17
"Lawrence, T. E. ",17
" Iny, Alan ",17
" Walker, Jeffrey C. ",17
"Mccrea, Jennifer ",17
"Cooper, Susan ",17
"De Brabandere, Luc ",17
"Caine, Christine ",17
"Steen, Celine ",17
"Whitson, Stephanie Grace ",17
" Noyes, Tamasin ",17
"Hay, Ashley ",17
"Randall, Glenn ",16
"Lilly, Teresa ",16
"Chast, Roz ",16
"Dorr, Roberta Kells ",16
" Reed, Ishmael (AFT)",16
"Russell, Craig ",16
"Gelles, Carol ",16
" Fisher Fishkin, Shelley (INT)",16
" Chast, Roz (ILT)",16
" Turner, Helen (ILT)",16
"Twain, Mark ",16
"McGuire, Michael ",16
"Shields, Gillian ",16
" Clavin, Tom ",15
" List, John ",15
"Bussanich, Kyra ",15
"Gneezy, Uri ",15
"Krieger, Ellie ",15
"Chiarello, Mark ",15
"Delacourt, Marianne ",15
" Klein, Todd ",15
"Staub, Wendy Corsi ",15
"Ammer, Christine ",15
"Barron, T. A. ",15
"Myron, Vicki ",15
"Ogintz, Eileen ",15
"Flora, Carlin ",15
"Drury, Bob ",15
"Raskin, Molly Knight ",14
"Venis, Linda ",14
"Mangin, Daniel ",14
"Moore, Wes ",14
"Burton, Shana ",14
"Lepard, Dan ",14
" Cabasin, Linda (EDT)",14
"Watts, Irene N. ",14
"Kanigel, Robert ",13
"Jensen, Dean N. ",13
"Blackman, Josh ",13
"Keogh, Laura ",13
"Destefano, Lauren ",13
" Marsh, Ceri ",13
" Barnett, Randy ",13
"Parker, Una-Mary ",13
"Hiden, Chip ",13
"Hendricks, Paula ",13
"Wood, Monica ",13
"Harding, Stephen ",13
"Little, Ashley ",13
"Wiles, Nancy J. ",13
" Irvin, Alexis ",13
"Golson, Terry Blonder ",13
" Bova, Ben (AFT)",12
" Labor, Earle ",12
"Marchant, Jo ",12
"Angler, Evan ",12
"Austen, Jane ",12
"Mears, Gillian ",12
"London, Jack ",12
"Brooks, Kathleen ",12
"Denton, Terry ",12
" Shapard, David M. ",12
" Potter-Efron, Patricia ",12
"Graham, Lynne ",12
"Heimowitz, Colette ",12
"Weiner, Susan ",12
"Potter-Efron, Ronald T. ",12
"Berger, Tamara Faith ",12
" Josel, Leslie ",12
"Reichl, Ruth ",12
"Applegate, Anne ",12
" Marvell, Andrew ",11
"Vansant, Wayne ",11
"Larbalestier, Justine ",11
"Donne, John ",11
"Heyer, Georgette ",11
"D'Souza, Dinesh ",11
"Lester, Alison ",11
" Miller, Frank (INT)",11
"Rowe, Jeannette ",11
"Colvin, Mildred ",11
"Morgan, Christopher ",11
"Helvig, Kristi ",11
"Hambly, Barbara ",11
"Asher, Bridget ",11
"Mason, Linda ",11
"Gascoyne-Bowman, Shawn ",11
"Amis, Kingsley ",11
"Dickerson, Madelynn ",11
"Weigel, George ",11
"Rush, Norman ",10
" Enns, Peter E. (CON)",10
" Johnson, Gillian (ILT)",10
"Mitford, Nancy ",10
"Carnes, Patrick J. ",10
"Link, Charlotte ",10
"Chamberlain, Adrian ",10
"Stein, Gertrude ",10
" Mcnab, Duncan ",10
"Coulthart, Ross ",10
"Makary, Marty ",10
"Faye, Lyndsay ",10
" Vanhoozer, Kevin J. (CON)",10
" Bird, Michael F. (CON)",10
"Richards, Emilie ",10
" Franke, John R. (CON)",10
" Tobler, Stefan (TRN)",10
" Congdon, Lisa (ILT)",10
" Chapman, Gary D. (FRW)",10
"Davey, Liane ",10
"MacArthur, John F. ",10
"Zukin, Nick ",10
Vibrant Publishers ,10
"Joseph, Dwayne S. ",10
 Disney Storybook Artists (ILT),10
"Kelly, Katy ",10
" Zusman, Michael ",10
"Mohler, R. Albert, Jr. (CON)",10
"Driscoll, Laura ",10
"Bucki, Lisa A. ",9
"Mallek, C. M. ",9
" Kay, M. A. ",9
"Mott, Jason ",9
"Brazelton, T. Berry ",9
"Becker, Holly ",9
" Cribb, Victoria ",9
"Friel, Joe ",9
"Heidke, Lisa ",9
"MacDonald, Donald ",9
" Moore, Beth (FRW)",9
"Brooks, Max ",9
" Nadel, Ira ",9
"Jungstedt, Mari ",9
"Lawrence, Ellen ",9
"Paraskevas, Michael ",9
" Emmons, J. G. ",9
"Lotz, Anne Graham ",9
Cheatsunlimited (COR),9
"Muchamore, Robert ",9
" Jackson, L. W. ",9
"Mckenzie, Mia ",9
"Walters, Minette ",9
" Aspray, William ",9
" Yost, Jeffrey R. ",9
"Christie, Judy ",9
"Campbell-Kelly, Martin ",9
"Adams, Jessica ",9
" Klug, D. K. ",9
"Relin, David Oliver ",9
"Simonson, Helen ",9
"Paul, Caroline ",9
" Treloar, Debi (PHT)",9
"Brant, Marilyn ",9
" Nunnally, Tiina (TRN)",9
"Goodman, Carol ",9
" Ensmenger, Nathan ",9
"Johnston, Julie ",9
"Indridason, Arnaldur ",9
My Ebook Publishing House ,9
"Tracy, Brian ",8
"Evans, Gail ",8
"Arnold, Gaynor ",8
"Estep, Jennifer ",8
"Duyff, Roberta Larson ",8
"Anderson, Linda ",8
"Bowen, Gail ",8
"Dawson, Charlotte ",8
"Cordain, Loren ",8
"Borden, Sam ",8
" Docampo, Valeria ",8
"Makos, Adam ",8
"Roth, Susan L. ",8
" Jacobson, Howard ",8
"Higgins, Fiona ",8
" Nijhuis, Michelle (EDT)",8
"Lett, Mary ",8
"De Kretser, Michelle ",8
"Grimes, Martha ",8
"Pinaud, Augusto ",8
"Bessey, Sarah ",8
" Jackson II, Ronald L. (EDT)",8
"Carpenter, Autumn ",8
"Perl, Erica S. ",8
"Gregory, Susan ",8
"Jonsberg, Barry ",8
"Desir, C. ",8
" Evans, Rachel Held (FRW)",8
"Downs, Annie F. ",8
"Andersen, Wayne Scott, Dr. ",8
"Douglas, Anne ",8
"Yeager, Selene ",8
" Bloomer, Richard J. ",8
"Stout, Shawn K. ",8
Hazelden Foundation ,8
"Marmel, Elaine ",8
"Winter, Rick ",8
"Howard, Sheena C. (EDT)",8
" Brotherton, Marcus ",8
" Thornely, Jo ",8
" Hayden, Thomas (EDT)",8
Writers of Scilance ,8
"Ostertag, Rhonda ",7
"Ehrlich, Amy ",7
"Monville, Marie ",7
"Parsons, Tony ",7
"Kilworth, Garry ",7
"McDonald, Abby ",7
"Wenning, Kenneth ",7
"Rice, Cecilia ",7
"Cox, David ",7
"Rippentrop, Betsy ",7
"Laguna, Sofie ",7
"Bailey, Frankie Y. ",7
"Hayhurst, Dirk ",7
"Dooley, Sean ",7
" Minor, Wendell (ILT)",7
"Ballantine, Pip ",7
"Kramer, Julie ",7
"Trent, Gayle ",7
"Sollars, David W. ",7
" Morris, Tee ",7
"Goldman, Seth ",7
"Hubert, Margaret ",7
"Morgan, Sarah ",7
"Redfield, James ",7
" Nalebuff, Barry ",7
"Corcoran, Tom ",7
 Disney Book Group (COR),7
" Adamson, Eve ",7
"Corbett, Claire ",7
"Humphreys, Sara ",7
"Miller, Steve ",7
"Adler, David A. ",7
"Dahl, Elisabeth ",7
"York, Kelley ",7
"Emmott, Stephen ",7
"Andrews, Bryce ",7
"Yellin, Linda ",7
" Choi, Sungyoon ",7
"Amerikaner, Susan ",7
"Williams, Beatriz ",7
"Sokolik, Maggie ",7
" Lambert, Cindy (CON)",7
" Collins, C. John ",6
"Bach, Shelby ",6
"Ravitch, Diane ",6
"Harding, Louisa ",6
"Jinks, Catherine ",6
"Duffy, Michael ",6
"Lerner, Rebecca ",6
"Wilson, Rohan ",6
"Davies, Matt ",6
"Fitzsimons, Peter ",6
"Klaidman, Stephen ",6
"Hardy, Sara ",6
Gooseberry Patch (COR),6
" Walton, John H. ",6
"Ashburner, Gene ",6
"Connellee, Heather Sanders ",6
"Michie, David ",6
"Murphy, John J. ",6
" Black, Holly ",6
"Sachs, Jeffrey D. ",6
"Edwards, Laurie ",6
"Norman, Charity ",6
" Boyd, Gregory A. ",6
"Johnstone, Julie ",6
"Perry, Sara ",6
"Rees, Peter ",6
" Ruffenach, France (PHT)",6
"Haughton, Natalie ",6
Progressive Management ,6
"Castles, Belinda ",6
"Mcgrath, Nathan ",6
"Wood, Karen ",6
" Natti, Susanna (ILT)",6
"Harris, Sam ",6
"Chartier, Francois ",6
"Potts, Paul ",6
"Lamoureux, Denis ",6
"Lilienstein, Jen ",5
"Wells, H. G. ",5
"Omdahl, Kristin ",5
"Jourgensen, Al ",5
"Rowe, Jennifer ",5
"Baroncini-moe, Susan ",5
"Hawkins, Karen ",5
"De Angelis, Barbara ",5
"Batra, Neelam ",5
"Edwards, Jennifer M. ",5
"Lear, Edward ",5
"Johnson, Margaret ",5
" Brennan, Sarah Rees ",5
"Brown, Tara ",5
"Black, Holly ",5
" Ying, Victoria ",5
"Fotheringham, William ",5
"Burkhart, Jessica ",5
"Liaut, Jean-Noel ",5
"Williamson, Jill ",5
" Niland, Kilmeny ",5
" Lanham-New, Susan A. (EDT)",5
" Pinkwater, Daniel Manus (EDT)",5
" Stratton, Rebecca ",5
" Ljungqvist, Olle ",5
" DiTerlizzi, Tony (ILT)",5
" Beisch, Leigh (PHT)",5
"Jacobs-stewart, Thérèse ",5
" Brown, Calef (ILT)",5
"Harrison, I. F. S. ",5
"Tornio, Stacy ",5
" Keffer, Ken ",5
"White, John ",5
"Elia, Marinos ",5
"Johnson, Vic ",5
"Robb, Peter ",5
"Coyle, Matt ",5
"Moss, H. W. ",5
" Jacobs, Denise Raab ",5
"Tanner, Lian ",5
"Champion, Tom Niland ",5
"Wolman, David ",5
"Gross, Matt ",5
"Kyle, Noeline ",5
"Kimmel, Michael ",5
"Robertson, Robin ",5
"Smidt, Corwin E. ",5
"Kurian, George Thomas ",5
"Crisp, Gemma ",5
"Akers, Monte ",5
"Mulry, Megan ",5
" Pinkwater, Daniel Manus (CRT)",5
"Dowrick, Stephanie ",5
"Alexander, William ",5
"Robards, Karen ",5
" Niland, Deborah ",5
"Greenberg, Nicki ",4
"Vanderwal, Andrew H. ",4
"Cohen, Jayne ",4
" Plant, Andrew ",4
"Rusch, Kristine Kathryn ",4
"Hannon, Kerry ",4
"Held, Colbert C. ",4
"Constable, Kate ",4
"Terry, Paul ",4
"Lebewohl, Sharon ",4
"Schinner, Miyoko ",4
" Bulkin, Rena ",4
"Hurwitz, Johanna ",4
" Mills, G. Riley ",4
" Gowdy, Thayer Allyson (PHT)",4
"Mark, David ",4
"Lanagan, Margo ",4
"Bright, Jim ",4
"Clarke, Marcus ",4
" Earl, Joanne ",4
"Burger, Jeff ",4
" Miller, Ron (EDT)",4
"Wang, Rui ",4
"Shelley, Mary Wollstonecraft ",4
