,0
"Weil, Ann ",23298
"Backman, Fredrik ",5076
"Weitz, Chris ",1516
"Atkinson, Rick ",1335
"Cheney, Glenn ",1296
"Kuklin, Susan ",696
"Lloyd-Jones, Emily ",603
"Albom, Mitch ",582
"Bostick, Nan ",573
"Jonasson, Jonas ",560
"Reichl, Ruth ",453
"King, Stephen ",449
"Carpentiere, Elizabeth ",418
"Siddons, Anne Rivers ",389
"Snelling, Lauraine ",297
"Lepucki, Edan ",292
"Novak, B. J. ",282
"Hale, Shannon ",264
"Thor, Brad ",254
"Barr, Linda ",249
"Clark, Marcia ",246
"Hutchinson, Emily ",239
"Green, John M. ",229
"Ryan, Kendall ",229
"Heller, Peter ",209
"Andersen, Christopher ",200
"Jewell, Lisa ",200
"Thomas, Matthew ",197
 Keino (ILT),193
"Patterson, James ",193
" Papademetriou, Lisa ",193
"Vandermeer, Jeff ",179
"Baldacci, David (EDT)",164
" Gardner, Lisa ",164
" Connelly, Michael ",164
" Child, Lee ",164
" Sandford, John ",164
"Holt, Tom ",163
" Lederman, Matthew ",162
" Wendel, Brian (CON)",162
" Stets, Marah (CON)",162
"Pulde, Alona ",162
" Thacker, Darshana (CON)",162
"Webb, Wendy ",161
"Berrow, G. M. ",161
"Jordan, Sophie ",150
"Cates, Bailey ",144
"Harris, Sam ",143
"Owen, Lauren ",142
"Hobbs, Jeff ",138
"Zaslow, Jeffrey (CON)",131
" Pausch, Randy ",131
"Carlson, Richard ",129
"Hemingway, Ernest ",110
"Staudacher, Carol ",105
"Kean, Sam ",96
"Abbott, Jeff ",94
"Stohl, Margaret ",89
"La Seur, Carrie ",88
"Suter, Joanne ",84
"Jance, Judith A. ",83
"Melinek, Judy, M.d. ",83
" Mitchell, T. J. ",83
"Kennedy, Elle ",81
"Ballard, Chris ",78
"Sawyer, Kim Vogel ",74
"Groff, Lauren ",72
" Montalvan, Luis Carlos ",71
"Witter, Bret (CON)",71
"Condie, Allyson Braithwaite ",70
"Ashe, Katharine ",69
"Cooney, Caroline B. ",67
"Atkins, Dani ",66
"Cabell, Craig ",65
"Christopher, Matt ",64
"Whitehead, Colson ",62
" Hockensmith, Steve ",61
"Pflugfelder, Bob ",61
"Asher, Donald ",60
"Barnes, Sophie ",60
"Muller, Marcia ",58
"Yanique, Tiphanie ",58
"Ruiz Zafon, Carlos ",58
"McCarthy, Jenny ",57
"Rucka, Greg ",56
"Roberts, Sam ",54
"Levine, Laura ",53
"Von Finn, Denny ",53
"Addison, Corban ",53
"Garlock, Dorothy ",52
"Johnson, Tory ",52
"King, Cassandra ",52
"Ponsor, Michael ",51
"Potter, Maximillian ",51
"O'Connell, Robert L. ",50
"Lindsey, Johanna ",49
"Dunning, John ",49
"Green, John ",49
"Osnos, Evan ",48
"Covey, Sean ",48
" Jacobs, James B. (FRW)",46
"Kulling, Monica ",46
"Sutton, Robert I. ",46
"Hortis, C. Alexander ",46
" Flavin, Teresa (ILT)",46
" Rao, Huggy ",46
" Rao, Hayagreeva ",46
" Witter, Bret ",44
"Eve, Nomi ",44
"Bauman, Jeff ",44
"Clayton, Alice ",44
"Goldstone, Lawrence ",43
"Alers, Rochelle ",43
"Paget, Lou ",41
"Grimes, Martha ",41
"Homer, Holly ",40
" Miller, Rachel ",40
"Johansen, Iris ",39
"Deresiewicz, William ",39
 Ice T (FRW),38
"Pearlman, Ann ",38
" Simpson, Colton ",38
"Craven, Scott ",37
"Shan, Darren ",36
"Maum, Courtney ",36
" Grandin, Temple ",35
"Segal, Francesca ",35
"Mullin, Jill ",35
"Pearson, Ridley ",35
"Mcqueen, Holly ",34
" Pham, Leuyen (ILT)",34
"Wiersum, Gale ",34
"Heiligman, Deborah ",34
"Silvestre, Ruth ",33
" Reiter, Mark ",33
"Lehane, Dennis (EDT)",33
"Katzinger, Jennifer ",33
" Burggraaf, Charity (PHT)",33
"Goldsmith, Marshall ",33
" Hopper, Julie (CON)",33
"Varady, Krista ",32
"Lewis, Damien ",32
"Murphy, Yannick ",32
" Gottlieb, Bill (CON)",32
" Santat, Dan (ILT)",31
"Karr, Kim ",31
"Thornton, Margaret ",31
"Selfors, Suzanne ",31
"Monroe, Mary Alice ",31
"Macy, Beth ",30
"Staub, Wendy Corsi ",30
 Glamour (COR),29
"Glines, Abbi ",29
"Oates, Joyce Carol ",29
"Gordon, Nick ",28
" Gaffney, Peter ",28
"McFadden, Bernice L. ",28
" Collins, Max Allan ",28
"Gaffney, Dennis ",28
"Stephens, Susan ",28
"Colgan, Jenny ",28
"Spillane, Mickey ",28
"Baer, Ruth A. ",28
"De La Cruz, Melissa ",27
" Bernardin, James (ILT)",27
"Corey, Shana ",27
"Whitaker, Alecia ",27
"Goudge, Eileen ",25
"Cain, Chelsea ",25
"Powers, Richard ",24
