,0
" Kreloff, Elliot (ILT)",3759
"Blevins, Wiley ",3759
"Patterson, James ",2202
"Woods, Stuart ",1835
"Cornwell, Patricia Daniels ",1407
"Hilderbrand, Elin ",1406
"Harper, Jane ",1257
" Burcell, Robin ",1042
"Cussler, Clive ",1042
"Chernow, Ron ",984
"Coulter, Catherine ",968
"Russell, Rachel Renée ",871
" Russell, Rachel Renée (ILT)",871
"Coleman, Reed Farrel ",861
"Archer, Jeffrey ",671
"Springsteen, Bruce ",645
" Patterson, James (FRW)",612
"Foer, Jonathan Safran ",577
"Melton, Glennon Doyle ",565
"Barry, Dave ",525
"White, Randy Wayne ",512
" Born, James O. (CON)",498
"Hamilton, Steve ",486
"Backman, Fredrik ",460
"Shusterman, Neal ",454
"Ide, Joe ",412
"Asher, Jay ",382
"Berry, Steve ",378
"Gabaldon, Diana ",359
"Maniscalco, Kerri ",347
"Howard, Linda ",345
"Fox, Jennifer ",339
" Weiss, Mitch ",328
" Hamilton, Martha ",328
"Arnold, Tedd ",328
" Liftin, Hilary (CON)",326
" Ross, Barbara ",323
"Meier, Leslie ",323
" Hollis, Lee ",323
"Knight, Phil ",321
"Gibbs, Stuart ",320
"Erdrich, Louise ",315
"Pape, Scott ",285
"Cleave, Chris ",267
"Bivald, Katarina ",265
"McLaughlin, Jen ",265
" Long, Ethan (ILT)",262
"Long, Ethan ",262
"Hoyt, Elizabeth ",260
"Reynolds, Jason ",259
"Hill, Joe ",238
"Gutcheon, Beth ",234
"Blackwell, Juliet ",234
"Fung, Jason ",233
" Noakes, Timothy (FRW)",233
" Dilallo, Richard (CON)",228
"Steptoe, Javaka ",222
"Novak, Brenda ",220
"Stewart, Jon (FRW)",219
" Smith, Chris ",219
"Mason, Debbie ",217
"Page, Sharon ",210
"Hall, Sandy ",209
"Philbrick, Nathaniel ",206
"Francis, Felix ",200
"Hale, Nathan ",194
" Olson, Julie (ILT)",194
"Cannon, A. E. ",194
"Woods, Sherryl ",185
"Finn, Perdita ",185
"Burton, Jaci ",183
"Daniels, J. ",182
"Martini, Steve ",180
"Grisham, John ",180
"Balson, Ronald H. ",179
"Monstrata, Nessi ",178
"Evans, Richard Paul ",178
Random House (COR),176
"Ivy, Alexandra ",176
"Sekaran, Shanthi ",166
"Whaley, John Corey ",160
"Miller, Linda Lael ",148
"O'Connell, Carol ",146
"May, Peter (CON)",139
"Polisner, Gae ",135
"Reed, Rick ",135
"Brooke, Amanda ",134
"Sarkar, Dona ",129
"Schwab, V. E. ",128
"King, Laurie R. ",126
"Skye, Evelyn ",120
"Wasserman, Robin ",119
"Mallery, Susan ",118
Cook's Illustrated (COR),117
"Osteen, Joel ",116
Lonely Planet Publications (COR),116
"Dorfman, Andi ",115
"Clare, Cassandra ",114
"Weiner, Jennifer ",114
" Wasserman, Robin ",114
" Brennan, Sarah Rees ",114
" Johnson, Maureen ",114
" Mulvanny, Sara (ILT)",114
"Hurley, Kameron ",114
"Baker, Jo ",110
"Stewart, Trenton Lee ",110
" Sudyka, Diana (ILT)",110
"Kennedy, Stacey ",108
"Leaming, Barbara ",107
"Smith, Jeff ",105
"Armstrong, Kelley ",105
"Lafferty, Mur ",105
"Pierce, Tamora ",102
"Strecher, Victor J. ",100
"Macy, Beth ",100
"McKenna, Lindsay ",99
"Block, Lawrence ",98
"Shupe, Joanna ",96
"Gray, Claudia ",94
"Paulsen, Gary ",91
"McFate, Sean ",90
" Witter, Bret ",90
"Ripert, Eric ",89
" Chambers, Veronica ",89
"Calonita, Jen ",88
"Cast, P. C. ",88
"Leigh, Lora ",88
"Carroll, Sean ",86
"Baldacci, David ",86
"Woods, Janet ",84
"Lipman, Frank ",83
" Parnell, Annie ",83
"Disclafani, Anton ",83
"Martin, Ann M. ",83
" Hatke, Ben (ILT)",83
"Maskame, Estelle ",82
"Kincaid, S. J. ",82
"Ryder, Dawn ",82
"Haddix, Margaret Peterson ",80
" Baddeley, Elizabeth (ILT)",79
"Levy, Debbie ",79
"Miles, Rachael ",79
"Day, Julia ",78
"DeLillo, Don ",78
"Romney, J. P. ",78
"Malone, Jen ",77
"Williams, Sue ",77
" Brunstetter, Jean ",76
"Brunstetter, Wanda E. ",76
" Hardy, Kate ",76
"Meacham, Leila ",76
"Loh-Hagan, Virginia ",75
" Nikitas, Derek (CON)",75
"Hart, Emma ",74
"Mchale, Celeste Fletcher ",73
"Olien, Jessica ",72
" Raz, Tahl ",72
"Voss, Chris ",72
"Walker, Shiloh ",70
"Mcginnis, Maggie ",69
"Scanlan, Patricia ",67
"Lee, Miranda ",67
"Coble, Colleen ",66
" Cullen, John (TRN)",65
"Stamm, Peter ",65
"Hamer, Kate ",63
" Mills, Kyle ",62
"Foroohar, Rana ",62
"Flynn, Vince ",62
"Murphy, Tim ",61
"Escobar, Juan Pablo ",61
" Childs, Lisa ",61
"Bonesteel, Elizabeth ",61
"Hay, Louise ",61
" Rosenberg, Andrea (TRN)",61
" London, Stefanie ",61
"Leigh, Jo ",61
" Summers, Sasha ",61
"Morimoto, Masaharu ",60
" Stuart, Sebastian ",58
"Nelson, Candace ",58
"Wiehl, Lis W. ",58
"Keeland, Vi ",57
"Wicks, Joe ",55
"Schaefer, Elizabeth ",54
"Kendrick, Anna ",54
"Frankopan, Peter ",54
"Grimm, Jacob ",53
" Grimm, Wilhelm ",53
"Keene, Carolyn ",53
"Frost, Jeaniene ",52
"Hallinan, Timothy ",52
"Green, Tim ",52
"Derting, Kimberly ",52
"Davies, Jocelyn ",52
"Chamberlin, Holly ",51
"Greenwood, T. ",50
"Hagberg, David ",50
"Hewitt, Kate ",50
"Hendrix, Grady ",49
"Dorling Kindersley, Inc. (COR)",48
"Bryson, Bill ",48
"Monroe, Lucy ",48
" Marinelli, Carol ",48
"Jackson, Brenda ",47
"Wallace, Adam ",47
" Hector, Carolyn ",47
"Michaels, Charis ",47
"Simon, Coco ",47
" Elkerton, Andy (ILT)",47
" Yaye, Pamela ",47
" Perry, Lisa Marie ",47
"Bowen, Lila ",47
"Thomas, Jan ",46
" Thomas, Jan (ILT)",46
"Winters, Rebecca ",46
"Collins, Dani ",46
"Krys, Michelle ",46
" Adams, Jennie ",46
" Colter, Cara ",46
"Liu, Ken ",46
"Chazin, Suzanne ",45
"Johns, Rachael ",45
"Messenger, Shannon ",45
"Liss, David ",45
"Hamilton, Duncan ",44
"Hedren, Tippi ",44
"Young, Suzanne ",44
"Kann, Victoria ",44
"Hastings, Max ",44
" Nomura, Catherine ",43
"Shaw, Chantelle ",43
"Booth, Michael ",43
"Sullivan, Dan ",43
"Grant, Donna ",42
"Osborne, Linda Barrett ",41
"Finlay, B. Brett ",40
" Arrieta, Marie-Claire ",40
"Hart, Elsa ",40
"Havens, Candace ",40
" Hoffmann, Kate ",40
" Ireland, Kelli ",40
" St. Denis, Daire ",40
" Green, Sherelle ",39
"James, Julia ",39
"Park, David ",39
"Kadohata, Cynthia ",39
" Cooper, Sharon C. ",39
"Blades, Nicole ",39
" Zorat, Maurizio (ILT)",39
"Malone, Nana ",39
" Mynx, Sienna ",39
" Lister, Sheryl ",39
"Dixon, Franklin W. ",38
" Christiani, Kerry ",38
" Fleming, Denise (ILT)",38
"Barry, Dan ",38
"Fleming, Denise ",38
"Vanderbilt, Tom ",37
"Moss, Todd ",37
" Williams, Suzanne ",37
"Holub, Joan ",37
"Bronsky, Alina ",37
"Bauer, Joy ",37
"Kilraine, Lee ",37
" Mohr, Tim (TRN)",37
"Westerfeld, Scott ",36
" Lanagan, Margo ",36
"Wood, Charlotte ",36
" Lewin, Betsy (ILT)",36
"Arudpragasam, Anuk ",36
"Cronin, Doreen ",36
"Thomas, Rachael ",36
" Biancotti, Deborah ",36
"Martin, Laura ",36
"Gardner, Mark Lee ",35
" Chapman, Jane (ILT)",35
"Zanetti, Rebecca ",35
"Griffiths, Andy ",35
"Raughley, Sarah ",35
" Denton, Terry ",35
"Maynard, Janice ",35
"Krosoczka, Jarrett J. ",35
"Wilson, Karma ",35
"Dee, Barbara ",34
"Ahnhem, Stefan ",34
" Southwick, Teresa ",34
"Major, Michelle ",34
"Fitzgerald, Sarah Moore ",34
"King, Stephen ",34
"Labrecque, Ellen ",34
" Woods, Amy ",34
" Willson-Broyles, Rachel (TRN)",34
"Crispell, Susan Bishop ",33
"Haddon, Mark ",33
"Dominy, Amy Fellner ",33
"Panchyk, Richard ",33
"Conley, Garrard ",33
"Nield, Thomas ",33
"Tregillis, Ian ",32
"Monroe, Mary ",32
"Turner, Steve ",32
" Major, Michelle ",32
"Hautman, Pete ",32
"Keltner, Dacher ",32
" Maxwell, Meg ",32
"Salvatore, R. A. ",32
"Smith, Karen Rose ",32
" Shugaar, Antony (TRN)",31
 Style Guide (ILT),31
"Cantrell, Julie ",31
"Thompson, Laura ",31
"Marchetta, Melina ",31
"De Giovanni, Maurizio ",31
" Elyot, Justine ",30
"Oliver, Carin ",30
" Harlem, Lily ",30
"Clark, Kent ",30
"McLaughlin, Heidi ",30
"Levy, Dana Alison ",30
" Marsh, Cece ",30
" Towne, Heather ",30
"Hedlund, Jody ",30
" Lane, Soraya ",30
"Smith, M. J. ",30
"Diaz, Alexandra ",30
" Snider, Brandon ",30
"Daneshvari, Gitty ",30
"Mosley, Michael ",30
"Prados, Eugenio ",30
"Marsden, Sommer ",30
"Curtis, Veechi ",30
" Bardin, Dave (ILT)",30
"Faye, Jennifer ",30
" Shepherd, Kandy ",30
"Marr, Johnny ",29
"Berrow, G. M. ",29
"Blake, Maya ",29
"Linden, Caroline ",29
"Howard, Eva ",29
" Williams, Cathy ",28
"French, Jackie ",28
" Burris, Priscilla (ILT)",28
"Adams, Ellery ",28
"Mayhew, Margaret ",28
" Conder, Michelle ",28
"Green, Abby ",28
"Dunn, Scarlett ",28
" Farrell, Mary Cronk (ADP)",28
"McAdams, Molly ",28
"Coven, Wanda ",28
" Cinelli, Amanda ",28
"Dyer, Wayne W. ",28
"Mazzeo, Tilar J. ",28
"Crews, Caitlin ",28
"Dickerson, John ",28
"Lucas, Jennie ",27
" Jeffries, Christy ",27
"Honda, Tetsuya ",27
"Montgomery, L. M. ",27
"Scott, Melanie ",27
"Saint, Inés ",27
" Templeton, Karen ",27
" Wolfe, Navah (EDT)",27
"Lair, Cynthia ",27
"Parisien, Dominik (EDT)",27
"Lovelace, Merline ",27
"Brown, Sandra ",26
" Armstrong, Kate ",26
" Bain, Carolyn ",26
"Lawrence, Kim ",26
"Foster, Charles ",26
"Evans, Lissa ",26
" Averbuck, Alexis ",26
"Selzer, Adam ",26
"Marinelli, Carol ",26
" Miller, Korina ",26
"Pyle, Rod ",25
" Duarte, Judy ",25
" Kay, Patricia ",25
" Degennaro, Sue (ILT)",25
"Everhart, Donna ",25
"Dickerson, Melanie ",25
"Hewson, David ",25
"Harlen, Brenda ",25
"Levin, Janna ",25
"Johnston, Anita A. ",25
"Burke, James Lee ",25
"Proulx, Annie ",25
"Degennaro, Sue ",25
"Bradley, Alan ",24
"Phillips, Mike ",24
"Eldredge, John ",24
"Modiano, Patrick ",24
"Walker, Kate ",24
"Sosa, Mia ",24
"Wilson, Robert ",24
"Moskowitz, Isa Chandra ",24
"Baxter, John ",24
"Haley, Alex ",24
"Wilkshire, Nick ",24
" Wynne, Frank (TRN)",24
Dk Travel (COR),23
"Eade, James ",23
" Milner, Rebecca ",23
"Moralis, Shonda ",23
"Levithan, David ",23
"Anderson, Natalie ",23
"Bones, Bobby ",23
"Weber, Mary ",23
" Lacour, Nina ",23
" Le Nevez, Catherine ",23
"Dickey, Bronwen ",23
" Schulte-Peevers, Andrea ",23
"Hughes, Dean ",23
" Di Duca, Marc ",23
"Kun, Michael ",22
"Frade, B. A. ",22
"Adler, David A. ",22
"Wolas, Cherise ",22
" Mullen, Susan ",22
"Ferrell, Sean ",22
"Horowitz, Alexandra ",22
"Fay, Kiersten ",22
" Santoso, Charles (ILT)",22
"DeSilva, Bruce ",22
"London, Joan ",22
Moby ,22
"Twitty, Michael W. ",22
" Miller, Edward (ILT)",22
"Petty, Heather W. ",22
"Frazee, Marla ",21
"Heyford, Heather ",21
"Arnopp, Jason ",21
" Sookocheff, Carey (ILT)",21
"Diamond, Jason ",21
"Robertson, Robin ",21
"Birch, Carol ",21
"Conder, Michelle ",21
"Whitefeather, Sheri ",21
"Cody, Matthew ",21
"Mason, Taymer ",21
"Del Mar, Anna ",21
"Rubinstein, M. S. Gary ",21
" Frazee, Marla (ILT)",21
"Fergus, Maureen ",21
"Rossi, Veronica ",20
"Levy, Joanne ",20
"Wolf, Kevin ",20
"Stuart, Keith ",20
"Higashino, Keigo ",20
"Manzini, Antonio ",20
"Hannibal, James R. ",20
" Milgrim, David (ILT)",20
"Hill, Robert ",20
"Devlin, Calla ",20
"Johnston, Jeffry W. ",20
"McCarthy, Cori ",20
"De La Cruz, Melissa ",20
"Milgrim, David ",20
"Von Tunzelmann, Alex ",19
" Lockard, Elizabeth ",19
"Naperstek, Belleruth ",19
"McWhorter, John ",19
"Oldham, Nick ",19
"Grecian, Alex ",19
"Bow, Erin ",19
"Sutton, Laurie S. (ADP)",19
" Shaskan, Stephen (ILT)",19
"Shaskan, Stephen ",19
"Stapleton, Laura ",18
" Rovin, Jeff ",18
"Newman, Emma ",18
" Bryan, Ashley (ILT)",18
"Edwards, Ray ",18
"Doyle, Jen ",18
" Sayre, April Pulley (PHT)",18
"Calkhoven, Laurie ",18
"Wood, Joss ",18
"Blumenthal, Sidney ",18
"Miller, James Andrew ",18
"Hicks, Robert ",18
"Graham, Lynne ",18
"Sayre, April Pulley ",18
"Lehrhaupt, Adam ",18
"Holt, Desiree ",18
"Bryan, Ashley ",18
" Green, Abby ",18
"Cantrell, Kat ",18
" Magoon, Scott (ILT)",18
"Albert, Susan Wittig ",18
"Raybourn, Deanna ",18
"Anam, Tahmima ",18
"Anderson, Gillian ",18
"Maberry, Jonathan ",18
"Williams, Beatriz ",18
"Cooper-Posey, Tracy ",17
"Williams, Sean ",17
"Floreen, Tim ",17
" Doyle, William ",17
" Karpyshyn, Drew ",17
"Cregg, R. J. (ADP)",17
"Clark, D. Nolan ",17
" Spaziante, Patrick (ILT)",17
"Robertson, Willie ",17
"Robinson, Peter ",17
"Atkins, Jeannine ",17
" Kemp, Paul S. ",17
"Daykin, Rosie ",17
"Heley, Veronica ",17
"Hannon, Irene ",17
