,0
"Wishinsky, Frieda ",8567
" Laliberte, Louise-Andree (ILT)",8567
"Labatt, Mary ",5306
" Liwiska, Renata (ILT)",5306
"Decristofano, Carolyn Cinami ",2082
" Carroll, Michael (ILT)",2082
" Berenstain, Stan (ILT)",1695
" Berenstain, Jan ",1695
"Berenstain, Stan ",1695
" Berenstain, Jan (ILT)",1695
"Ollhoff, Jim ",1144
"Stevenson, Robin ",889
" Parkins, David (ILT)",816
"Macomber, Debbie ",699
" Persani, Tony (ILT)",664
"Barton, Chris ",664
"Ashley, Kristen ",643
"Phillips, Susan Elizabeth ",596
" McKean, Dave (ILT)",583
"Gaiman, Neil ",583
"Lusted, Marcia Amidon ",517
"Walters, Eric ",515
"Irving, John ",514
"Bruchac, Joseph ",492
" Trueman, Terry ",491
" Singer, Marilyn ",491
" Lubar, David ",491
" McEwan, Jamie ",491
" Geehan, Wayne (ILT)",487
"Neuschwander, Cindy ",487
" Monson, Liz (ILT)",485
"Burch, Joann Johansen ",485
"Olsen, Sylvia ",472
"Tough, Paul ",426
"Schutt, Craig ",414
" Milgrom, Al (CON)",414
" Butler, Steven (CON)",414
" Albrecht, Jeff (CON)",414
"Unger, Lisa ",374
"Zevin, Gabrielle ",361
"Van Tol, Alex ",342
"O'Connor, Barbara ",340
"Michaels, Fern ",332
" Paillot, Jim ",308
"Gutman, Dan ",308
"Robbins, Trina ",302
"Mallery, Susan ",302
"Pearce, Kate ",294
"Mulder, Michelle ",292
"Winters, Ben H. ",287
"Kincaid, S. J. ",287
" Murdocca, Sal (ILT)",279
"Osborne, Mary Pope ",279
"Graham, Heather ",271
"Bossley, Michele Martin ",253
"Fluke, Joanne ",252
" Wummer, Amy (ILT)",249
"Montgomery, Lewis B. ",249
"Brunstetter, Wanda E. ",248
" Baxter, Stephen ",231
"Pratchett, Terry ",231
"Mac, Carrie ",230
"Harkness, Deborah ",222
"Gross, Andrew ",221
"Myers, Walter Dean ",221
"Kelly, Tara ",220
"Butcher, Kristen ",216
" Michels, Barry ",210
"Stutz, Phil ",210
" Osborne, Will ",198
"Frost, Jeaniene ",197
"Lake, Nick ",194
"Silverman, Drew ",190
"Grant, Vicki ",178
"Kishel, Ann-Marie ",177
" Page, Tyler (ILT)",176
"Foster, Lori ",173
"McClintock, Norah ",171
"Martel, Yann ",163
"Ames, Louise Bates ",160
"Jackson, Melanie ",159
"Chabon, Michael ",158
"Payne, Elizabeth ",153
"Chase, Loretta Lynda ",151
"Giffin, Emily ",143
" Child, Lauren (ILT)",142
"Child, Lauren ",142
"Kauffman, Donna ",136
"Andrews, Mary Kay ",135
" Joelle, Jones (ILT)",134
"Albee, Sarah ",134
" Brannon, Tom (ILT)",134
"Nelson, O. T. ",134
"Tieck, Sarah ",129
" Timmons, Anne (ILT)",126
 Studio C10 (ILT),126
" Oh, Margaret (ILT)",126
"Anderson, Jodi Lynn ",119
"Kiyosaki, Robert T. ",115
"Dicken, Leslie ",114
" Goleman, Daniel ",110
"Tan, Chade-Meng ",110
" Kabat-Zinn, Jon ",110
"McMann, Lisa ",105
"Tyson, Eric ",104
" Kalis, Jennifer (ILT)",103
"Friedman, Laurie B. ",103
" Neel, Julien (ILT)",102
"Egan, Timothy ",102
"Neel, Julien ",102
"Freethy, Barbara ",101
"Harvey, Sarah N. ",99
"Philbin, Tom ",97
"Walker, Martin ",96
"Haney, Hank ",96
"Chang, Iris ",94
"Strogatz, Steven ",93
" Lencioni, Patrick (FRW)",91
"Bradberry, Travis, Ph.D. ",91
" Greaves, Jean ",91
"McDermid, Val ",90
"Savage, Jeff ",90
"Blumenthal, Karen ",88
"Picoult, Jodi ",88
" Van Leer, Samantha ",88
"Wells, Garrison ",88
"Haddix, Margaret Peterson ",88
"Palmer, Daniel ",86
"Shames, Laurence ",84
"Shlaes, Amity ",82
" Carlson, Nancy L. (ILT)",82
"Upjohn, Rebecca ",82
" Pete, Eric ",81
"Tullson, Diane ",81
" Forshaw, Jeff ",81
"Cox, Brian ",81
" Boyce, Natalie Pope ",81
"Weber, Carl ",81
"Carey, Anna ",81
" Balthazar, Flore (ILT)",79
"Gall, Frank Le ",79
"Carlson, Nancy L. ",78
"Johansen, Iris ",77
"Morrell, David ",77
Harper Bibles ,76
"Strohmeyer, Sarah ",76
"Peterson, James ",75
" Blackall, Sophie ",72
"Ashe, Katharine ",72
"Barrows, Annie ",72
"Anthony, Piers ",71
"Johnstone, William W. ",71
"Durant, Judith (EDT)",71
" Johnstone, J. A. ",71
"Sheff, David ",70
"Blehm, Eric ",70
"Knox, Ruthie ",70
"Brouwer, Sigmund ",70
" Fontes, Ron ",69
"Fontes, Justine ",69
" Dungy, Tony (FRW)",68
"Brackett, Gary ",68
" Görrissen, Janina (ILT)",66
"Kerns, Ann ",66
"Shusterman, Neal ",63
" Wolf, Anna (PHT)",63
" Vivian, Siobhan ",63
"Han, Jenny ",63
"Boyne, John ",63
"Shriver, Lionel ",63
"Halls, Kelly Milner ",62
