,0
"Yousafzai, Malala ",4839
" Lamb, Christina ",4839
"Patterson, James ",3607
"Brown, Sandra ",2295
" Park, Laura (ILT)",2212
" Grabenstein, Chris ",2212
"Harstad, Johan ",2186
"Connelly, Michael ",2104
"Peirce, Lincoln ",1562
"Harrison, Michelle ",1341
" Altebrando, Tara ",906
"Zarr, Sara ",906
"Carey, M. R. ",858
"Korman, Gordon ",737
"Baldacci, David ",726
"Han, Jenny ",695
"Corey, James S. A. ",612
"Emond, Stephen ",582
"Lyga, Barry ",573
"Woodrow, Allan ",559
"Christie, Agatha ",497
"Dean, James ",490
"Martin, Ann M. ",482
"Hyman, Mark ",477
"Sutherland, Tui ",446
"Hoyt, Elizabeth ",443
" Raymond, Emily ",440
"Hilderbrand, Elin ",425
"Shalvis, Jill ",401
"Crownover, Jay ",389
"Grant, Mira ",378
"McDermid, Val ",355
"Clark, Marcia ",348
"Gilstrap, John ",342
"Sullivan, Michael J. ",319
" Roughan, Howard ",312
"Lustbader, Eric ",285
"Lewis, C. S. ",284
"Sax, Cynthia ",283
"Buyea, Rob ",279
"Macomber, Debbie ",264
"Collins, Suzanne ",253
"Monroe, Mary Alice ",236
"Michaels, Fern ",226
"Layne, Lauren ",222
"James, Elliott ",222
"Scottoline, Lisa ",213
" Stohl, Margaret ",211
"Garcia, Kami ",211
"Bach, Rachel ",197
"Jett, Tish ",197
"Kellerman, Faye ",191
"Saintcrow, Lilith ",178
"Rice, Anne ",177
"Kresser, Chris ",177
"Gutman, Dan ",176
"Kenner, J. ",164
" Kellerman, Jonathan ",163
"Austin, Lynnette ",161
"DeMille, Nelson ",161
"Dekker, Ted ",157
"Deaver, Jeffery ",156
"Duncan, Lois ",155
"Hoffman, Alice ",154
"Rennison, Louise ",151
" Dembowski, Jill ",146
"Turansky, Carrie ",144
"Meader, Kate ",142
"Du Maurier, Daphne, Dame ",142
"Guiliano, Mireille (CON)",136
"Lindsey, Johanna ",132
"Brown, Jeff ",130
"Adeline, L. Marie ",127
"Keplinger, Kody ",126
"Kelley, Ann ",126
"Woodsmall, Cindy ",125
"Miles, Ellen ",122
" Kelley, Thomas ",121
"Kelley, David ",121
"Johnson, Sue ",120
"Holt, Tom ",118
"Locke, Kate ",117
"Rankin, Ian ",116
"Scotton, Rob ",115
"Handler, Daniel ",113
" Kalman, Maira (ILT)",113
"Christopher, Matt ",111
"McClellan, Brian ",106
"Rosett, Sara ",105
"Calonita, Jen ",103
" Manuali, Tanya Bastianich ",103
"Bastianich, Lidia Matticchio ",103
"Fyfield, Frances ",102
"Mann, Don ",100
" Pezzullo, Ralph (CON)",100
"Lutz, John ",100
"Boyne, John ",100
"Sheehan, James ",97
"Yoegel, John A. ",95
"Solomon, Deborah Carlisle ",93
"Cervantes, Angela ",92
"Lemmon, Jessica ",92
"Kean, Sam ",92
"Callihan, Kristen ",90
"Bacigalupi, Paolo ",87
"Blanke, Gail ",83
"Robinson, Kim Stanley ",81
"Mckinney, Wes ",81
"Mills, Kyle ",80
"Vernick, Leslie ",79
"Hosseini, Khaled ",77
"Ariely, Dan ",77
"Anthony, Elizabeth ",77
"Mina, Denise ",75
"Stewart, Trenton Lee ",75
"Meier, Leslie ",75
" Sudyka, Diana (ILT)",75
" Reaves, Michael ",73
"Gaiman, Neil ",73
"Sri, Edward ",73
"Pappano, Marilyn ",73
"Sansom, C. J. ",73
"Bradlee, Ben Jr. ",70
"Smith, Lee ",70
"Frank, Pat ",69
"Meyer, Joyce ",69
" Christensen, Paulina ",67
"Foster, Wendy ",67
" Fox, Anne ",67
"Abbott, Jeff ",67
"Burd, Barry A. ",65
"Lore, Pittacus ",64
"Sapkowski, Andrzej ",63
"Klein, Marty ",63
" French, David a (TRN)",63
"Basbanes, Nicholas A. ",63
"Richard, Shannon ",60
"Cole, Courtney ",59
"Morgan, Robert ",59
"Serna, Desi R. ",57
"Shulman, Polly ",56
"Ziskin, James W. ",55
"Montanari, Richard ",54
"Wodehouse, P. G. ",53
"Grodstein, Lauren ",53
"Greenwood, T. ",52
"Esselstyn, Rip ",52
"McKenna, Shannon ",50
"Desrochers, Lisa ",50
" Hamill, Pete (FRW)",50
"MacDonald, Matthew ",50
"Roberts, Sam ",50
"Simons, Paullina ",49
"Pitcher, Annabel ",48
"Appelt, Kathi ",48
"Robinson, Jo ",48
"Smith, Jennifer ",48
" Santat, Dan (ILT)",47
"Selfors, Suzanne ",47
"Alpert, Brooke ",46
"Rush, Jennifer ",46
" Farris, Patricia ",46
"Dalglish, David ",45
"Henry, David ",44
"Kadrey, Richard ",44
"Fodor's Travel Publications, Inc. (COR)",44
" Henry, Joe ",44
"Muir, Nancy C. ",43
"Fitzgerald, Matt ",42
"Turner, Nikki ",42
"Platt, Charles ",42
" Collier, Bryan (CON)",42
"Urquhart, Rachel ",42
" Swinson, Kiki ",42
"Harris, Andy ",41
"Dershowitz, Alan M. ",41
"Wilde, Lori ",41
"Gookin, Dan ",41
"Delinsky, Barbara ",41
"Lang, Kimberly ",41
" Sielski, Mike (CON)",40
"Jemisin, N. K. ",40
"Williams, Pat ",40
"Templeton, Aline ",40
"Turetsky, Bianca ",40
Ripley's Believe It or Not ,40
" Selig, Allan (FRW)",40
"Johansen, Iris ",39
"Smith, Jennifer E. ",39
"Beaty, Daniel ",39
" Helquist, Brett (ILT)",39
"Bair, Amy Lupold ",39
" Gardner, Susannah ",39
" Blackwell, Amy Hackney ",38
"Zimmer Hatch, Lisa ",38
"Greenstein, George ",38
" Hatch, Scott ",38
"McEwen, Scott ",37
"Yalom, Irvin D. ",37
"Guiness, Edward ",37
"Cameron, Claire ",37
" Miniter, Richard ",37
"Coulter, Catherine ",37
"Goo, Maurene ",37
"Morrison, Mary B. ",36
" Park, Jenny ",36
"Boslaugh, Sarah ",36
"Fisher, Teri Lyn ",36
"Pastor, Joan ",36
"Levy, Steven ",35
"Martin, Charles ",35
"Chadda, Sarwat ",35
"Kann, Victoria ",35
"Rees, Emlyn ",35
"Baxter, Greg ",35
" Shaw, J. Gary ",35
" Hanse, Jens ",35
"Crenshaw, Charles A., M.D. ",35
"Dayley, Lisa Danae ",34
"Rush, Jaime ",34
" Dayley, Brad ",34
"Trattler, Ross ",34
"Collier, Marsha ",34
"Daly, Paula ",34
"Carroll, Abigail ",34
" Trattler, Shea ",34
" Burke, Diane ",33
"Crompton, Samuel Willard ",33
" Wilkinson, Kit ",33
"Perry, Marta ",33
"Shacochis, Bob ",33
"Booth, Stephen ",32
"Abraham, Daniel ",32
"Klein, Abby ",32
"Spufford, Francis ",32
Sports Illustrated (COR),32
"Teetor, Paul ",32
" McKinley, John (ILT)",32
"Frampton, Megan ",31
"Barry, Paul ",31
"Quirk, Matthew ",31
"Oates, Joyce Carol ",31
"Bosch, Pseudonymous ",31
"Austen, Jane ",30
"Jager, Eric ",30
Avi ,30
"Rucka, Greg ",30
"Brady, Kate ",30
"Shaw, William ",30
"Gansworth, Eric ",30
"Bell, Holly ",30
"Wells, Martha ",30
"Parker, K. J. ",29
 AGI Creative Team (COR),29
" Horne, Richard ",29
"Hausman, Kalani Kirk ",29
"Robbins, Jennifer Niederst ",29
"Brown, Dixie Lee ",29
"Rippin, Sally ",29
"Nelson, Stephen L. ",28
"Benedict, Ruth ",28
"Oualline, Steve ",28
"Olsson, Kristina ",28
"Rankin, Lissa, M.D. ",28
" Buruma, Ian (FRW)",28
"Extence, Gavin ",28
"Bronte, Charlotte ",27
"Cleeland, Anne ",27
"Krum, Randy ",27
"Butler, Robert Olen ",27
"Lawson, Mike ",27
"Lawton, John ",27
"Perez, Marlene ",26
"McIntosh, Will ",26
"Wyatt, Cheryl ",26
"Bond, Stephanie ",26
"Kuhns, Eleanor ",25
"McAdams, Molly ",25
"Tracy, Brian ",25
"Atkins, Ace ",25
"Leary, Ann ",25
"Beukes, Lauren ",25
"Meddaugh, Susan ",25
"O'Melveny, Regina ",24
"Watters, Kim ",24
" Backiel, Aimee ",24
" Vanden Broucke, Seppe ",24
"Pins, Arthur De ",24
"Rylant, Cynthia ",24
"Pammi, Tara ",24
"Mortimer, Carole ",24
"Baesens, Bart ",24
"Ruel, Chris ",23
"Scott, Amanda ",23
"Pack, Phillip E. ",23
"Congemi, J. M. ",23
"Weeks, Brent ",23
 Wessler (COR),23
"Gatcum, Chris ",23
" Koch, Richard (FRW)",23
"Lee, Edward ",23
"Marshall, Perry ",23
"Lammle, Todd ",23
"Flanagan, David ",23
"Haig, Brian ",22
"Snyder, Richard ",22
" Wallace, Shawn ",22
"Richardson, Matt ",22
"Angela, Alberto ",22
"Obermeier, Barbara ",22
"Mckinley, Kate ",22
" Peterson, Wendy Jo ",22
"Blum, Jeremy ",22
" Conti, Gregory (TRN)",22
"Ruiz Zafon, Carlos ",22
"Pryce, Trevor ",22
Potter ,22
"McDaniel, Lesley Ann ",22
" Padova, Ted ",22
" Greene, Sanford (ILT)",22
"Rose, Katie ",21
"Krantz, Matt ",21
"Taylor, Jennifer ",21
"Ban Breathnach, Sarah ",21
Various ,21
" Johnson, Robert R. ",21
Consumer Dummies (COR),21
"Cameron, Miles ",20
"Eisner, Peter ",20
"Hatch, Lisa Zimmer ",20
"Direnfeld, Gary ",20
"Landis, Lindsay ",20
Dante Alighieri (COR),20
"Reed, Sandra M. ",20
"Beaulieu, Alan ",20
"Baden, Joel ",20
"Miklowitz, David J., Ph.D. ",19
" Johnstone, J. A. ",19
"Eliot, George ",19
"Ford, Richard ",19
"Huston, Charlie ",19
"Hampton, Richard ",19
"McMahon, Darrin M. ",19
"Lee, Katy ",19
"Krueger, Anne ",19
"Rosenfelt, David ",19
"Rendell, Ruth ",19
"Smith, Greg ",19
"Clements, Rory ",19
"West, Annie ",19
 Parenting Magazine (COR),19
"Johnstone, William W. ",19
"Murray, J. J. ",18
"Potter, Jeff ",18
"Cocks, Heather ",18
" Morgan, Jessica ",18
" David, Leonard ",18
"Blake, Maya ",18
"Carmack, Cora ",18
"Schneider, Paul ",18
"Woods, Teri ",18
"Barrett, Daniel J. ",18
"Aldrin, Buzz ",18
"Marshall, Michael ",18
"Levin, Yuval ",18
"Milton, Michael ",17
"Griffiths, David ",17
"De Lint, Charles ",17
" Barry, Paul ",17
"Banks, Iain ",17
" Phillips, Frances ",17
"Higgins, Peter ",17
" Vess, Charles (ILT)",17
"Fitzgerald, Mark ",17
"Hutton, Stan ",17
"Johnson, Steve ",17
"Banzi, Massimo ",17
"Painter, Kristen ",17
"Duvall, Dianne ",17
"Hasday, Judy ",16
" Guthrie, Forbes ",16
"Lowe, Scott D. ",16
"Maurya, Ash ",16
"Alexander, Jessica ",16
"McConkey, Jess ",16
"Curie, Eve ",16
" Liebowitz, Matt ",16
"Lucashenko, Melissa ",16
" Atwell, Josh ",16
" Marshall, Nick ",16
"Meyer, Carolyn ",16
"Manley, Lissa ",16
"Keillor, Garrison ",16
"Pogue, David ",15
"McLaughlin, Brett ",15
"Croll, Alistair ",15
" Yoskovitz, Benjamin ",15
"Crilley, Paul ",15
"Perry, Drew ",15
"Salter, James ",14
" Lethem, Jonathan (INT)",14
"Wyndham, John ",14
" Sipiora, Phillip (EDT)",14
" Tebbetts, Chris ",14
"Martinez, A. Lee ",14
"Pilgrim, Mark ",14
"Watrall, Ethan ",14
"Mailer, Norman ",14
" Siarto, Jeff ",14
"Probst, Jeff ",14
"Klaw, Margaret ",14
"Slater, Lauren ",14
"Loan-Wilsey, Anna ",13
"Holt, Christopher ",13
"Grayson, Robert ",13
"Gardner, Mark Lee ",13
"Petrucci, Kellyann ",13
"Dietz, Karen ",13
"Newham, Cameron ",13
" Bronte, Anne ",13
"Laureano, Carla ",13
" Flynn, Patrick ",13
"Gray, Dave ",13
"Anderson, Natalie ",13
" Macanufo, James ",13
" Brown, Sunni ",13
"Ireland, Liz ",13
" Bronte, Emily ",13
" Silverman, Lori L. ",13
"Shepard, Sara ",12
" Benevides, Rob (PHT)",12
"Yaye, Pamela ",12
"Brown, Jennifer ",12
"Kendrick, Sharon ",12
"Laurence, Andrea ",12
"Levine, Carol ",12
"Mueller, John Paul ",12
"Benevides, Alyce ",12
"Hayward, Jennifer ",12
" Osborn, Jeremy ",12
"Karimi, Kooshyar ",12
" Milles, Jaqueline ",12
"Dubois, Paul ",12
" Levine, Mark ",11
"Grant, Michele ",11
"Steinbacher, Sybille ",11
"Gladstone, Max ",11
"Grimwood, Jon Courtenay ",11
"Smith, Robert Lawrence ",11
"Carroll, Brian ",11
"St. John, Yahrah ",11
" Henley, Chris ",11
"Moore, Charles ",11
"Shukyn, Murray ",11
"Walmsley, Priscilla ",11
"Selvig, Lizbeth ",11
"Thompson, Robert Bruce ",11
"Johnson, Cat ",11
" Shuttleworth, Dale E. ",11
"Parker, Steve ",11
"Murdock, Kelly L. ",11
"Knight, Francis ",11
"Child, Maureen ",11
"Wooldridge, Mike ",11
"Fulford, Joanna ",11
"Harrington, Nina ",11
"Shamsie, Kamila ",11
"Hester, Matthew ",11
Sher Music ,11
"Eng, Tan Twan ",10
" Calishain, Tara ",10
" Goldberg, Jeff ",10
"Bourg, David M ",10
"Lancer, Harold ",10
"Michaelson, Jay ",10
" Bausch, Paul ",10
"Farmelo, Graham ",10
"Schuster, Melanie ",10
"Dornfest, Rael ",10
" Thompson, Barbara Fritchman ",10
"Lafferty, Mur ",10
"Griffin, Kate ",10
"Dickens, Charles ",10
"Bookbinder, Steve ",10
"Evans, Gail ",10
" Bywalec, Bryan ",10
"Fox, Susan ",10
"Sarginson, Saskia ",10
"Pfeiffer, Patrick ",10
"Harris, Lynn Raye ",10
"Hough, Jason M. ",10
"Collins, Katana ",9
"Morden, Simon ",9
"Hayman, James ",9
"Lee, Sandra ",9
"Levine, Alison ",9
"Deuker, Carl ",9
"Mazzetti, Mark ",9
"Tatroe, Kevin ",9
" Lerdorf, Rasmus ",9
"Kelly, Leslie ",9
"Milburne, Melanie ",9
"Poblocki, Dan ",9
" Muhr, Judith ",9
"Pronzini, Bill ",9
"Cosgrove, Katerina ",9
"Paprocki, Ray ",9
"McCann, Colum ",9
"Karlins, David ",9
"Nimmo, Jenny ",9
" Tamaki, Jillian (ILT)",9
"Brouwer, Sigmund ",9
" Foy, Brian D. ",9
" Macintyre, Peter ",9
"Giddens, Anthony ",9
"Craig, Christie ",9
"Whitcomb, Susan Britton ",9
"Carr, Susanna ",8
" Lintott, Nicky ",8
"Frangello, Gina ",8
"McFarland, David Sawyer ",8
"Mann, Catherine ",8
"Rogan, Charlotte ",8
"Lintott, Pam ",8
"Black, Jack ",8
"McArthur, Fiona ",8
" Coleman, Joe (ILT)",8
"George, Louisa ",8
"Pendleton, Don ",8
"D'abo, Christine ",8
"Lange, Lori ",8
"Rubin, Richard ",8
" Stiller, Jerry (CON)",8
"Gilman, Susan Jane ",8
"Beighley, Lynn ",8
"Lee, Adrianne (CON)",8
"Wells, Jaye ",8
"Phelan, James ",8
"Dickson, Helen ",8
"Smith, Dodie ",8
"Bailey, Rachel ",8
"Winston, Wayne L. ",8
"Alpers, Jackie ",8
"Salkin, Allen ",8
Better Homes and Gardens Books (COR),8
"Korelitz, Jean Hanff ",8
"Young, Jeff ",8
"Marinelli, Carol ",8
"Chastain, Sandra ",8
"Chutkan, Robynne ",8
"Curtis, Waverly ",8
" Burroughs, William S. (FRW)",8
"Sills, Judith ",7
"Crocker, Betty ",7
"Edwards, Hazel ",7
" Klein, Arthur C. ",7
"Kinslow, Frank J., Dr. ",7
"Steward, Sid ",7
"Brock-Broido, Lucie ",7
"Osteen, Joel ",7
"Forster, Kate ",7
" Witesman, Owen (TRN)",7
"Washton, Arnold M. ",7
"Betts, Elizabeth ",7
"Forster, E. M. ",7
"Holden, Greg ",7
"Knight, Alanna ",7
"Mahoney, Rosemary ",7
"Hiltunen, Pekka ",7
"Rowlands, Penelope ",7
"Sobel, Dava ",7
"Curtis, Glade B. ",7
"Kessler, Mark D. ",7
"Warner, Janine ",7
"de la Bedoyere, Camilla ",7
"Daykin, Rosie ",7
"Johnson, Vernon E. ",7
" Schuler, Judith ",7
" Pollice, Gary ",6
"Collier, Christopher ",6
" Lafontaine, David ",6
"Adler, David A. ",6
"Shan, Darren ",6
"O'Farrell, Padraic ",6
"Schmarzo, William D. ",6
" Collier, James Lincoln ",6
"Graves, Robert ",6
"Bischof, Joanne ",6
" Lechter, Sharon L. ",6
"Griffin, Pamela ",6
"Snelling, Lauraine ",6
"Wolcott, James ",6
" Allen, Joy (ILT)",6
"Hampton, Kelle ",6
"Tate Billingsley, Reshonda ",6
"Evans, Bill ",6
"Nordin, Dani ",6
"Ilasco, Meg Mateo ",6
"Kiyosaki, Robert T. ",6
"Kirk, Cindy ",6
"Oldfield, Mark ",6
" Curtis, Howard (TRN)",6
"Mapson, Jo-Ann ",6
"Lee, Justin ",6
"Hockenberry, Craig ",6
"Redfield, James ",6
"Young, Wm.paul ",6
" West, David ",6
"Carofiglio, Gianrico ",6
"Lee, Georgie ",6
"Ashley, Mike ",6
"Colacello, Bob ",6
"Byron, Angela ",5
" Beaty, Bart (TRN)",5
" Bondt, Bruno De ",5
"Pilone, Dan ",5
" Nguyen, Nick (TRN)",5
" Stubbs, Paul ",5
"Welfonder, Sue-Ellen ",5
"Barone, Nancy ",5
"Wempen, Faithe (EDT)",5
" Ekman, Paul ",5
"Goelker, Klaus ",5
" Ross, John ",5
"McMullan, Kate ",5
"Cleary, Jon ",5
" MacKenzie, Myrna ",5
"Molkentin, Michael ",5
" Merryman, Ashley ",5
"Bronson, Po ",5
" Thirlwell, Adam (INT)",5
" Berry, Addison ",5
" Logan, Nikki ",5
"Bartelmay, Ryan ",5
"Cather, Willa ",5
"Chesler, Phyllis ",5
"Moore, Meg Mitchell ",5
"Owen, Ruth ",5
"Whiting, Jim ",5
" Wall, Larry ",5
"Krzhizhanovsky, Sigizmund ",5
" Orwant, Jon ",5
"Andrews, V. C. ",5
"Thompson, Jim ",5
" Turnbull, Joanne (TRN)",5
"Lee, Adrianne ",5
"Christiansen, Tom ",5
"Hadnagy, Christopher ",5
"Hansen, Katharine ",5
"Brendan, Mary ",5
"Smolderen, Thierry ",5
"Drisgill, Randy ",5
" Wilkinson, Tim (TRN)",5
"Alford, Henry ",5
"Muller, Marcia ",5
"Angle, Stephen C. ",5
"Galsworthy, John ",5
"Kertesz, Imre ",5
"Thompson, Helen ",5
"Pincus, Donna B. ",5
"Berlin, Amalie ",5
