,0
"Child, Lee ",3638
"Patterson, James ",2792
" Paetro, Maxine ",1855
"Macomber, Debbie ",1502
"Riordan, Rick ",1164
"Grann, David ",1136
"Thomas, Angie ",1029
" Grant, Adam ",941
"Sandberg, Sheryl ",941
"Kinsella, Sophie ",700
"Colfer, Chris ",662
"Kwan, Kevin ",550
"Aveyard, Victoria ",512
"Mcmanus, Karen M. ",500
"Preston, Douglas ",500
"Wiking, Meik ",483
"Harari, Yuval Noah ",458
"Greer, Andrew Sean ",438
"Santopolo, Jill ",422
"Sincero, Jen ",422
"Hunter, Georgia ",415
"Garber, Stephanie ",404
"Frank, Dorothea Benton ",389
" Grabenstein, Chris ",357
"Watson, Tom ",347
"Taylor, Laini ",329
"Moyes, Jojo ",307
"Ward, J. R. ",304
"Moore, Kate ",302
"Alda, Alan ",293
"Chase, Eve ",290
"Shalvis, Jill ",286
"De La Cruz, Melissa ",283
"Hillerman, Anne ",276
"Wiggs, Susan ",273
"Spooner, Meagan ",270
" Ebbeler, Jeff (ILT)",266
"Laditan, Bunmi ",264
"Lamott, Anne ",246
"Sapolsky, Robert M. ",243
"Baldacci, David ",234
"Brashares, Ann ",233
"Clare, Cassandra ",230
"Fagone, Jason ",228
"Dessen, Sarah ",227
"Dean, James ",225
"Lacour, Nina ",219
"Levy, Ariel ",217
"Nhat Hanh, Thich ",215
"Gray, Shelley Shepard ",214
"Adebayo, Ayobami ",213
" Sutphin, Joe ",211
"Albertalli, Becky ",202
"Blackburn, Elizabeth, Ph.D. ",197
" Epel, Elissa, Ph.D. ",197
"Dunn, Sarah ",197
"Khong, Rachel ",196
"Gary, Codi ",195
"Kelly, Erin Entrada ",192
"Putney, Mary Jo ",187
"Frankel, Laurie ",186
"Reichs, Brendan ",179
"Crowley, Cath ",178
"Gardiner, Meg ",176
" Patterson, James (FRW)",174
" Hart, Rob (CON)",173
"DeMonaco, James ",171
"Graff, Lisa ",168
"Jackson, Joshilyn ",168
"Ko, Lisa ",167
"Korman, Gordon ",160
"Gunatillake, Rohan ",158
"Goo, Maurene ",157
"Dispenza, Joe ",157
"Guinn, Jeff ",157
"Wolk, Lauren ",156
"Ruby, Laura ",154
"Knight, Sarah ",153
"Ephron, Amy ",153
"Cheng, Jack ",148
"Chupeco, Rin ",145
"Ahdieh, Renée ",142
"Sager, Riley ",142
"Carew, Opal ",139
"Ricks, Thomas E. ",139
"Ryan, Jennifer ",138
"Kakalios, James ",137
"Adichie, Chimamanda Ngozi ",137
"Matthews, Chris ",134
"Paige, Danielle ",133
"Anderson, John David ",132
"Bell, W. Kamau ",131
"Mead, Richelle ",128
"Yee, Lisa ",128
"Zentner, Jeff ",124
"Sparks, Nicholas ",123
"Abbott, Christmas ",123
"White, Kiersten ",123
"Chopra, Deepak ",122
"Arnold, Elana K. ",122
" Kafatos, Menas C., Ph.D. ",122
"Quick, Matthew ",118
"James, Vic ",114
"Moracho, Cristina ",110
"Foster, Sara ",109
"Sloan, Holly Goldberg ",108
"Burrowes, Grace ",107
"Culliton, Emily ",107
"Pryor, Mark ",107
"Zhang, Jenny ",106
"Krosoczka, Jarrett J. ",106
"Hale, Shannon ",104
" Hale, Dean ",104
"Andrews, Ilona ",103
"Murphy, Julie ",103
"Hernandez, Laurie ",101
"Walsh, Peter ",101
"Nix, Garth ",101
"Oz, Mehmet, M.D. ",100
"Zoboi, Ibi ",100
"Bell, Jennifer ",100
"Schwab, Victoria ",99
"Mlynowski, Sarah ",98
