,0
"Patterson, James ",4306
" Ellis, David ",2684
"Cooney, Caroline B. ",1540
"Harris, Dan ",1471
"Hilderbrand, Elin ",1213
"Connelly, Michael ",1180
"Tartt, Donna ",1139
"Evanovich, Stephanie ",1053
"Michener, James A. ",899
"Slaughter, Karin ",877
"Iles, Greg ",825
"Gladwell, Malcolm ",723
"West, Kasie ",649
"Follett, Ken ",641
"Baldacci, David ",626
"Cowell, Cressida ",613
" Tebbetts, Chris ",602
"Grabenstein, Chris ",596
"Rollins, James ",589
" Park, Laura (ILT)",580
"Shurtliff, Liesl ",525
"Mallery, Susan ",497
"Abbott, Megan ",483
" Ledwidge, Michael ",459
"Gilman, Susan Jane ",458
"Michaels, Fern ",457
"Hunter, Erin ",453
"Abbott, Karen ",450
"Brown, Jeff ",414
"Turow, Scott ",396
"Hashimi, Nadia ",374
"Nesbo, Jo ",364
"Lustbader, Eric ",362
"Palacio, R. J. ",336
"Ashley, Kristen ",331
"Schulz, Charles M. ",309
" Benítez, Miguel (ILT)",297
"Jules, Jacqueline ",297
"Johnson, Jaleigh ",294
"Kenner, J. ",289
"Philbin, Joanna ",272
"Siddons, Anne Rivers ",268
"Harris, Charlaine ",264
"Junger, Alejandro ",263
"Corey, James S. A. ",261
" Grabenstein, Chris ",260
"Brown, Dale ",254
"Burke, Alafair ",252
"Levitt, Steven D. ",245
" Dubner, Stephen J. ",245
"Pratchett, Terry ",241
"Winspear, Jacqueline ",239
"Wilde, Lori ",238
" Berry, Steve (INT)",237
"Shepard, Sara ",237
"Perry, Anne ",236
"Preston, Douglas ",235
" Child, Lincoln ",235
"Koontz, Dean R. ",225
"Crownover, Jay ",217
"Choi, Yangsook ",216
" Choi, Yangsook (ILT)",216
"Berney, Lou ",211
"Deaver, Jeffery ",210
"Gutman, Dan ",207
" Paillot, Jim (ILT)",207
"Durham, Paul ",198
"Mlynowski, Sarah ",194
" Willson-Broyles, Rachel ",192
"Jonasson, Jonas ",192
"Thorpe, Kiki ",191
" Christy, Jana (ILT)",191
"Ellison, J. T. ",190
"Kelly, Vanessa ",190
"Shreve, Anita ",188
" Mustafa, Susan D. ",183
"Stewart, Gary L. ",183
"Choyce, Lesley ",180
"Huffington, Arianna ",177
"Henderson, Smith ",173
"Ham, Rosalie ",173
"Maxwell, Alyssa ",171
"DeMille, Nelson ",164
"Loughead, Deb ",163
"Freeman, Brian ",154
"Harris, Blake J. ",151
"Plum, Amy ",150
"Carriger, Gail ",149
"Laurenston, Shelly ",148
"Robbins, Tom ",148
"Nelson, Blake ",146
"Ahern, Cecelia ",145
"Hearne, Kevin ",143
"Harrison, Lisi ",140
"Osteen, Joel ",138
"Healey, Emma ",137
"Allen, Rachael ",133
"Paull, Laline ",131
"Noble, Shelley ",129
" Parker, Robert B. ",128
"Knott, Robert ",128
"Malerman, Josh ",128
"Zadoff, Allen ",126
" Baxter, Stephen ",125
"Miller, Jeff ",124
"McGovern, Cammie ",119
"Carmack, Cora ",116
"Kendal, Claire ",115
"Christie, Agatha ",115
"Daheim, Mary ",114
Lonely Planet Publications (COR),110
"Schwab-Pomerantz, Carrie ",110
" Cuthbertson, Joanne ",110
"Higgins, Wendy ",109
"Ma, Kathryn ",107
"Cole, Teju ",107
"Brown, Holly ",106
"Sands, Lynsay ",105
"Glass, Julia ",103
"Pressman, Steven ",103
"Mackinnon, A. J. ",100
"Kerr, Philip ",99
"Macomber, Debbie ",99
"Freeman, Eric ",98
"Scheinberger, Felix ",98
" Robson, Elisabeth ",98
"Freedland, Jonathan ",97
"Hogshead, Sally ",94
" Bates, Bert ",92
"Johns, Rachael ",91
"Gerritsen, Tess ",91
"Tregay, Sarah ",91
" Dejesus, Melissa (ILT)",91
"Taekema, Sylvia ",89
"Brown, Don ",87
"Lawrenson, Deborah ",87
"Peters, Julie Anne ",86
"Mayes, Frances ",85
" Roizen, Michael F., M.D. ",84
