,0
"Hawley, Noah ",2484
"Morgan, Kass ",1961
"Sandford, John ",1844
"Shakespeare, William ",1725
"Evanovich, Stephanie ",1577
"Nguyen, Viet Thanh ",1539
"Matharu, Taran ",1411
"Preston, Douglas ",1356
" Child, Lincoln ",1356
"Jance, Judith A. ",1117
"Michaels, Fern ",1072
"Chapman, Gary D. ",808
"Rollins, James ",789
"Buyea, Robert W. ",786
"Clare, Cassandra ",755
"Jackson, Lisa ",747
"Hoose, Phillip ",708
"Atkins, Ace ",694
"Shalvis, Jill ",630
" Morrison, Boyd ",601
"Cussler, Clive ",601
"Kinsella, Sophie ",600
" Verner, Adam ",485
"Barnett, Mac ",485
"Lythcott-Haims, Julie ",475
"Mallery, Susan ",443
"McKinley, Robin ",441
"Riordan, Rick ",439
" Brennan, Sarah Rees ",403
"Dailey, Janet ",402
"Roth, Bernard ",388
" Harper, Charise Mericle (ILT)",370
"Harper, Charise Mericle ",370
"Chamberlin, Holly ",341
"Gilstrap, John ",341
" Cook, Michele ",341
"Andrews, Ilona ",320
"Martin, Kat ",318
"Shupe, Joanna ",311
"Kauffman, Donna ",309
"Watt, Mélanie ",305
"Laurie, Victoria ",293
" Wasserman, Robin ",285
"Brockmann, Suzanne ",271
"Kelly, Vanessa ",270
"Kingsbury, Karen ",265
"Miller, Linda Lael ",246
"Howells, Debbie ",242
" Butcher, S. H. (TRN)",241
"Kietzman, Susan ",241
Homer ,241
" Lang, A. (TRN)",241
"Green, John ",238
"Palmer, Daniel ",237
"Jordan, Sophie ",236
"Cleeves, Ann ",230
"Rowell, Rainbow ",216
"Hamilton, Laurell K. ",206
"Smith, Lane ",204
"Tessaro, Kathleen ",197
"Tolstoy, Leo ",197
"Haston, Meg ",196
"Walters, Louise ",187
"Bowman, Valerie ",170
"Palmer, Michael ",164
" Palmer, Daniel ",164
"Burchard, Brendon ",163
"Margolis, Leslie ",159
"Bell, Lenora ",157
"Leaver, Trisha ",156
"Cole, Regina ",155
" DeFelice, Jim ",154
