,0
" O'Connor, George (ILT)",5701
"Kirby, Stan ",5701
"West, Tracey (ADP)",4230
 Style Guide (ILT),4230
"Dixon, Franklin W. ",2665
" Burris, Priscilla (ILT)",2652
"Coven, Wanda ",2652
"Duey, Kathleen ",2454
" Bale, Karen A. ",2454
" Jack, Colin (ILT)",2422
"O'Ryan, Ray ",2422
"Faris, Stephanie ",2258
"Pike, Christopher ",2143
"Santopolo, Jill ",1927
" Lewis, Stevie (ILT)",1797
"Gutknecht, Allison ",1797
"Night, P. J. ",1690
" Lowery, Mike (ILT)",1596
"Holub, Joan ",1589
" Williams, Suzanne ",1589
" Calo, Marcos (ILT)",1516
"Paris, Harper ",1516
" Cornell, Kevin (ILT)",1415
"Cronin, Doreen ",1415
"Jennings, Ken ",1375
" Coville, Katherine (ILT)",1233
"Coville, Bruce ",1233
"Quinn, Jordan ",1210
" McPhillips, Robert (ILT)",1210
" Burroughs, Scott (ILT)",1119
" Riti, Marsha (ILT)",1089
"Barkley, Callie ",1089
" Mantell, Paul (CON)",962
"Barber, Tiki ",962
" Barber, Ronde ",962
" Phillips, Craig (ILT)",959
"Gibbs, Stuart ",957
"Mull, Brandon ",907
"Keene, Carolyn ",731
" Catalanotto, Peter (ILT)",699
"Catalanotto, Peter ",699
" Pamintuan, Macky (ILT)",546
"Ponti, James ",533
"MacLachlan, Patricia ",532
"Darling, Angela ",532
"Stine, R. L. ",390
"Messenger, Shannon ",354
" Cohon, Rhody ",340
" Wenzel, David (ILT)",340
"Walden, Mark ",340
"Deutsch, Stacia ",340
"Mattern, Joanne ",332
"O'Hearn, Kate ",299
"Morgan, Alex ",263
" Chace, Tara F. ",221
"Nesbo, Jo ",221
"Rivers, Phoebe ",206
" Prigmore, Shane (ILT)",200
"Scieszka, Jon ",200
" White, Lee ",193
"Agosin, Marjorie ",193
"Wallach, Marlene ",166
" Norwich, Grace (CON)",166
" Roe, Monika (ILT)",166
"Naylor, Phyllis Reynolds ",150
" Boiger, Alexandra (ILT)",150
" Stower, Adam (ILT)",146
"Clements, Andrew ",146
"Bedell, J. M. ",145
"Chan, Crystal ",119
"Wise, Rachel ",104
"Ruby, Lois ",98
" To, Vivienne (ILT)",90
"Spencer, Octavia ",90
"Eames, Brian ",86
"Kehoe, Tim ",85
"Gill, J. Duddy ",78
" Chaghatzbanian, Sonia (ILT)",78
"Henry, Marguerite ",63
" Dennis, Wesley (ILT)",63
"Oppel, Kenneth ",62
"Federle, Tim ",53
Hal Leonard Publishing Corporation (COR),30
"Shusterman, Neal ",27
"Russell, Rachel Renee ",18
"Harbison, Lawrence ",16
"Hoffman, Alice ",15
"Senzai, N. H. ",9
" Frost, Michael (PHT)",8
"Reynolds, Jason ",8
"Humphrey, Anna ",7
"Hoover, Colleen ",7
" Brantley-Newton, Vanessa (ILT)",7
"Taylor, Chloe ",6
"Westerfeld, Scott ",6
" Zhang, Nancy (ILT)",6
"Evans, Richard Paul ",6
"Dick, Philip K. ",5
Beatles (CRT),5
"Lennon, John (CRT)",4
"Sondheim, Stephen (COP)",4
"Osborne, Mary Pope ",3
"Strasser, Todd ",3
" Potter, Giselle (ILT)",3
"Sheeran, Ed (CRT)",3
" Gravett, Emily (ILT)",2
"Legend, John (CRT)",2
"Montparker, Carol ",2
"Hustvedt, Siri ",2
"Giacchino, Michael (COP)",2
"Johnson, Angela ",2
"Davis, Miles (CRT)",2
"Gravett, Emily ",2
" Hill, John (CRT)",1
" Pinkney, Jerry (ILT)",1
"Copeland, Misty ",1
"McKissack, Pat ",1
