,0
"Rabe, Tish ",5755
" Brannon, Tom (ILT)",5696
"Doerr, Anthony ",5574
"Jones, Gareth ",2000
" Finlayson, Luke (ILT)",2000
" Bruno, Iacopo (ILT)",1626
"Patterson, James ",1608
"Preller, James ",1306
"Macomber, Debbie ",1010
"Riordan, Rick ",910
"Young, William Paul ",908
"Banks, Maya ",874
" Karp, Marshall ",874
"Andre, Bella ",736
"Osborne, Mary Pope ",572
" Murdocca, Sal (ILT)",572
"Wiseman, Ellen M. ",546
" Ellis, David ",505
"Cass, Kiera ",479
"Beaton, M. C. ",473
"Harrison, Kim ",468
"Palmer, Diana ",427
"Higgins, Kristan ",405
"Bryson, Bill ",403
"Kelly, Vanessa ",348
"Pomroy, Haylie ",348
"Michaels, Fern ",340
"Day, Sylvia ",325
"Chainani, Soman ",320
"Carr, Robyn ",316
"Gilbert, Elizabeth ",313
"Warren, Andrea ",309
"Baker, Jo ",304
"Kenner, J. ",299
"Hoover, Colleen ",290
"Hanson, Rick ",286
"Preston, Natasha ",279
"Goleman, Daniel ",278
"Slaughter, Karin ",274
"Mallery, Susan ",258
"Pearce, Kate ",248
"Wiggs, Susan ",238
" Goldstein, Ann (TRN)",236
"Ferrante, Elena ",236
"McGarry, Katie ",232
" Rimmer, Christine ",231
Random House (COR),231
" Tebbetts, Chris ",229
"Clark, Mary Higgins ",216
"Dashner, James ",215
"Korelitz, Jean Hanff ",209
" An, Jiyoung (ILT)",208
" Graham, Jennifer ",202
"Thomas, Rob ",202
"Abbott, Jeff ",201
"Fielding, Helen ",199
"Goodman, Susan E. ",195
" Doolittle, Michael J. (ILT)",195
"Miller, Emma ",191
"Belfoure, Charles ",190
"Handler, Chelsea ",186
"Horowitz, Ben ",177
"Patterson, Richard North ",172
"McCarthy, Mary ",164
"Rice, Anne ",164
"Force, Marie ",163
"Carter, Aimée ",163
"Johnston, Joan ",161
"Armentrout, Jennifer L. ",161
"Frost, Mark ",152
"Quinn, Paula ",150
"Robotham, Michael ",150
"Adler, Elizabeth ",142
"Levine, Laura ",135
"Andrews, Mary Kay ",133
"Man-Kong, Mary ",129
"Hillerman, Anne ",129
"Price, Lissa ",126
"Harper, Karen ",125
"Noonan, Rosalind ",123
"Lane, Katie ",120
"Christopher, Matt ",119
"Kelley, David ",116
"Tanenbaum, Robert K. ",116
"Fluke, Joanne ",115
" Calhoun, Anne ",114
" Verde, Alegra ",114
" Da Costa, Portia ",114
"Reisz, Tiffany ",114
" Tyler, Alison ",114
"Dreiling, Vicky ",113
"Myss, Caroline ",112
"Winspear, Jacqueline ",111
"Crichton, Michael ",108
"Monroe, Mary Alice ",108
"Tegmark, Max ",106
Princeton Review (COR),102
"Von Kreisler, Kristin ",97
"Johnstone, William W. ",97
" Lange, John ",96
"Winchester, Simon ",95
"Margulies, Phillip ",94
"Fodor's Travel Publications, Inc. (COR)",94
"Jones, Shirley ",93
"Kagawa, Julie ",93
"Marks, Mary ",93
"Keegan, Marina ",91
"O'Connor, Jane ",91
"Jance, Judith A. ",90
"Tursten, Helene ",90
" Wideburg, Laura A. (TRN)",90
"Crossan, Sarah ",89
Disney Book Group (COR),87
"Wells, Robison ",86
" Marinelli, Carol ",85
"Depken, Kristen L. ",84
" Smith, Julian ",83
"Ramos, Jason A. ",83
"Viner, P. D. ",82
"Garrison, Paul ",77
"Hadfield, Chris ",77
"Jiles, Paulette ",76
"Kauffman, Donna ",75
" Boyce, Natalie Pope ",75
"Hyson, Sean ",74
 Men's Fitness (COR),74
"Hawking, Stephen W. ",73
" Riley, Kellee (ILT)",72
"Von Tobel, Alexa ",71
"Copeland, Misty ",71
"Johansen, Iris ",70
