,0
"Lowry, Lois ",8113
"Landau, Elaine ",6971
"Atwood, Margaret Eleanor ",4369
"Egan, Tim ",3916
"Rey, H. A. ",1682
"O'Dell, Scott ",1492
"Park, Linda Sue ",1468
"Sutcliffe, Jane ",1401
" Rey, Margret ",1357
"Larson, Jennifer S. ",1211
"Donovan, Sandy ",1093
"Bunting, Eve ",1001
"Martel, Yann ",943
" Torjanac, Tomislav ",943
"Keyes, Daniel ",861
"Schmidt, Gary D. ",811
"Silverman, Buffy ",774
"Bloor, Edward ",761
" De Vito, Danny (DELETED) (INT)",761
"Speare, Elizabeth George ",727
"Pfeffer, Susan Beth ",687
"Mattern, Joanne ",631
"Turner, Pamela S. ",617
"Hahn, Mary Downing ",585
"Soto, Gary ",548
" Ruzzier, Sergio (ILT)",502
"Estes, Eleanor ",481
" Ardizzone, Edward (ILT)",470
"Waxman, Laura Hamilton ",450
"Vande Velde, Vivian ",392
"Bechdel, Alison ",387
"Paterson, Katherine ",379
"Foer, Jonathan Safran ",374
"Smith, Roland ",371
"Orwell, George ",368
"Roth, Philip ",360
"Patchett, Ann ",355
" Hitchens, Christopher (INT)",326
" Heath, A. M. ",326
"Jenkins, Steve ",293
"Lahiri, Jhumpa ",277
"Krull, Kathleen ",276
"McPherson, Stephanie Sammartino ",268
"Dunrea, Olivier ",262
" Page, Robin ",256
" Oliver, Jenni (ILT)",238
"Burton, Virginia Lee ",224
" Hewitt, Kathryn (ILT)",205
" Sidman, Joyce ",204
"Prange, Beckie (ILT)",203
"Nin, Anais ",202
" Jenkins, Steve (ILT)",188
"Lyga, Barry ",162
"Fletcher, Ralph ",156
"Le Guin, Ursula K. ",136
" Lester, Helen ",136
"Munsinger, Lynn (ILT)",136
"Hansen, Joyce ",132
"Fossum, Karin ",122
" Barslund, Charlotte (TRN)",122
"McCullers, Carson ",115
"Rylant, Cynthia ",105
"Burns, Olive Ann ",105
" Underwood, Deborah ",98
"Liwska, Renata (ILT)",98
"Evanovich, Janet ",96
" Thomas, Middy (ILT)",95
" Hines, Anna Grossnickle (ILT)",95
" Howard, Arthur (ILT)",92
"Baker, Keith ",84
"Lafevers, R. L. ",75
"Shaw, Nancy E. ",75
" Apple, Margot (ILT)",75
" Innerst, Stacy (ILT)",71
" Brewer, Paul ",70
" Kennedy, Mike ",70
"Stewart, Mark ",70
" Tanaka, Yoko (ILT)",65
" Weston, Martha (ILT)",61
"Sobel, June ",58
"Cyrus, Kurt ",52
"Fantaskey, Beth ",50
"Duane, Diane ",48
"Jinks, Catherine ",47
" Huliska-Beith, Laura (ILT)",45
"Davies, Jacqueline ",45
"Bial, Raymond ",44
"O'Connor, Ian ",41
"Galdone, Paul ",38
" Magoon, Scott (ILT)",36
"Wolf, Joan M. ",36
"Lareau, Kara ",36
"Perry, Thomas ",35
"Rey, H. A. (CRT)",33
"Shulman, Mark ",33
" Rey, Margret (CRT)",33
"Schertle, Alice ",32
"Greitens, Eric ",31
" Shalleck, Alan J. (EDT)",31
"Kerasote, Ted ",30
" Hochschild, Adam (FRW)",30
" Reamer, Jodi ",30
" Trilling, Lionel (INT)",30
"Meyer, Carolyn ",30
" Shalleck, Alan J. ",29
" Payne, C. F. (ILT)",28
" Phelan, Matt (ILT)",27
"Kenyon, Sherrilyn ",26
"Bauer, Marion Dane ",26
"Sanderson, Brandon ",25
" Deuker, Carl ",24
"Simon, Rachel ",24
"Blum, Jenna ",22
" Crummel, Susan Stevens ",21
" Frammolino, Ralph ",21
" Smith, Maggie (ILT)",21
"Stevens, Janet ",21
"Felch, Jason ",21
"Carey, Janet Lee ",20
"Bowe, Julie ",19
" Richardson, Alan ",18
" De Groat, Diane (ILT)",18
"Tack, Karen ",18
"Plum-Ucci, Carol ",17
"Say, Allen ",17
"Hochschild, Adam ",16
" Pinczes, Elinor J. ",16
"MacKain, Bonnie (ILT)",16
"Woodard, Colin ",16
"Lester, Helen ",15
"Lychack, William ",15
"Crusie, Jennifer ",15
" Munsinger, Lynn (ILT)",15
"Kroodsma, Donald ",15
"Earle, Steve ",14
" Freeman, Laura (ILT)",14
"English, Karen ",14
"Meyer, Louis A. ",14
" Cole, Henry (ILT)",13
"Greene, Stephanie ",13
"Wilson, Robert ",13
"Cushman, Karen ",13
" Bates, Ivan (ILT)",13
"Rey, H. A. (ILT)",12
"O'Farrell, Maggie ",12
"Freitas, Donna ",12
" Rey, Margret (EDT)",12
"Lewis, C. S. ",12
"Rinaldi, Ann ",12
"Brown, Don ",11
" Brown, Don (ILT)",11
" Slobodkin, Louis (ILT)",11
"Brackenbury, Rosalind ",10
"Gourley, Catherine ",10
" Murphy, Kelly (ILT)",10
" Ellis, Andy (ILT)",10
"Glaser, Linda ",10
"Dawkins, Richard ",10
"Saint-Exupery, Antoine de ",10
"Ellis, Andy ",10
" Feiffer, Jules (ILT)",10
" Himler, Ronald (ILT)",10
"Ireland, Karin ",9
" Stockland, Patricia M. ",9
" Frost, Randy ",9
"Morales, Magaly (ILT)",9
" Brown, Monica ",9
"Steketee, Gail ",9
" Stevens, Janet (ILT)",9
" Catrow, David (ILT)",9
" Brecke, Nicole (ILT)",9
"Brecke, Nicole ",9
"Salley, Coleen ",9
" Collins, Max Allan ",8
" Roth, R. G. (ILT)",8
" Roberts, Bethany ",8
"Cushman, Doug (ILT)",8
"Merton, Thomas ",8
"Spillane, Mickey ",8
"Meddaugh, Susan ",8
"Ehrhardt, Karen ",8
"Allen, Elise ",8
" Stiles, David ",7
"Giblin, James Cross ",7
"Stiles, Jeanie Trusty ",7
"Hale, Bruce ",7
"Cleary, Brian P. ",7
"Theroux, Paul ",7
"Rumford, James ",7
"Lipman, Elinor ",7
" Gable, Brian (ILT)",7
"McKee, David ",7
" Muir, John ",7
"Wallace, David Rains (INT)",7
"Hand, Dana ",7
"Wright, Jonathan ",7
" Costa, Margaret Jull (TRN)",7
"Baime, A. J. ",7
" McKee, David (ILT)",7
"Saramago, Jose ",7
"Freedman, Russell ",6
"Ansa, Tina McElroy ",6
"Stadler, Alexander ",6
" O'Brien, Anne Sibley (ILT)",6
"Havill, Juanita ",6
" Wilson-Max, Ken (ILT)",6
"Suen, Anastasia ",6
"Simic, Charles ",6
"Rakove, Jack ",6
"Kerns, Ann ",5
"Beckett, Bernard ",5
"Cordell, Matthew (ILT)",5
"Min, Anchee ",5
"Mahy, Margaret ",5
" Lavallee, Barbara (ILT)",5
