,0
" Delort, Nicolas (PHT)",4914
"Roth, Veronica ",4914
"Lowry, Lois ",4243
"Cline, Ernest ",3486
"Kloepfer, John ",1932
" Wolfhard, Steve (ILT)",1932
"Lewis, Beverly ",989
"Morgenstern, Erin ",980
"Osborne, Mary Pope ",900
" Murdocca, Sal (ILT)",900
"Wick, Lori ",663
"Diffenbaugh, Vanessa ",616
"Horowitz, Anthony ",611
"Vernon, Ursula ",607
"Slaughter, Karin ",565
"Woods, Stuart ",520
"Evanovich, Janet ",514
"Cabot, Meg ",510
"Lafleur, Suzanne ",505
"Peterson, Tracie ",493
"Archer, Jennifer ",492
"Alexander, Tamera ",491
"Park, Linda Sue ",489
"Awdry, W. ",453
" Blecha, Aaron (ILT)",453
"Box, C. J. ",445
"Krulik, Nancy E. ",434
"Roberts, Nora ",415
"Snelling, Lauraine ",411
" Richardson, Owen (ILT)",393
"Hunter, Erin ",393
" Douglas, Allen (ILT)",393
"Rice, Anne ",369
" Dean, James (ILT)",323
"Litwin, Eric ",323
" Meyers, Mark (ILT)",304
"Kelly, David A. ",304
"Austin, Lynn N. ",303
"Harkness, Deborah ",299
"Scieszka, Jon ",279
"Hannon, Irene ",273
"Wald, Susana ",269
" Kraynak, Cecie ",269
"MacArthur, John F. ",267
"Sawyer, Kim Vogel ",258
"Oke, Janette ",257
"Heller, Joseph ",253
" Buckley, Christopher (INT)",253
"Pessl, Marisha ",252
"Rowell, Rainbow ",251
"Macomber, Debbie ",248
"James, Eloisa ",242
"Cooper, Susan ",236
"Briggs, Patricia ",233
"Han, Jenny ",231
" Courtney, Richard (ILT)",226
"Levine, Amir ",216
" Heller, Rachel ",216
"Balogh, Mary ",211
"Grant, Michael ",210
"Gist, Deeanne ",210
"Chapman, Gary D. ",205
"Bryson, Bill ",196
"Griffiths, Elly ",190
"Lupica, Mike ",186
"Robb, J. D. ",179
"Robinson, Barbara ",177
"French, Tana ",172
"Eason, Lynette ",172
"Perkins, Stephanie ",163
"Barclay, Linwood ",161
"Armstrong, Kelley ",152
"Tebow, Tim ",141
" Whitaker, Nathan ",141
"Banks, Maya ",136
" Russell, Rachel Renee (ILT)",136
"Russell, Rachel Renee ",136
"Harrison, Kim ",134
"Mallery, Susan ",132
"Bowen, Gail ",130
" Pamintuan, Macky (ILT)",129
"Brown, Jeff ",129
"Howell, Hannah ",127
"Felton, Sandra ",127
"Falconer, Ian ",126
"Coben, Harlan ",125
"Klassen, Julie ",125
" Elffers, Joost (PRD)",120
"Greene, Robert ",120
" Zelinsky, Paul O. (ILT)",120
"Jenkins, Emily ",120
"Lippman, Laura ",118
"McCourtney, Lorena ",118
