,0
"Falconer, Ian ",18168
" Falconer, Ian (ILT)",18168
" Butler, John (ILT)",7124
"Bauer, Marion Dane ",7124
"Kurtz, Jane ",5373
" Haverfield, Mary (ILT)",5049
" Barber, Ronde ",4686
"Barber, Tiki ",4686
" Burleigh, Robert (CON)",4686
" Root, Barry (ILT)",4686
" Lamarche, Jim (ILT)",2992
"Kinerk, Robert ",2992
" Anderson, Derek (ILT)",2415
"Thompson, Lauren ",2415
" Segal, John (ILT)",1817
"Segal, John ",1817
" Silberberg, Alan (ILT)",1287
"Silberberg, Alan ",1287
" Small, David (ILT)",997
"Broach, Elise ",997
" Waters, Erica-Jane (ILT)",740
"Perelman, Helen ",740
"Fletcher, Susan ",637
" Floca, Brian (ILT)",617
"Lakin, Patricia ",617
" Rex, Adam (ILT)",579
"Barnett, Mac ",579
" Smith, Lane (ILT)",542
"Viorst, Judith ",542
" Pamintuan, Macky (ILT)",519
"Keene, Carolyn ",519
"Cheney, Lynne ",341
" Harlin, Greg (ILT)",341
" Bates, Amy June (ILT)",329
"Dixon, Franklin W. ",233
"Frederick, Heather Vogel ",232
"Riley, James ",142
" Cyrus, Kurt (ILT)",133
"Anderson, M. T. ",133
" DiTerlizzi, Tony (ILT)",130
"DiTerlizzi, Tony ",130
"Machale, D. J. ",104
"Christopher, John ",84
"Barnholdt, Lauren ",49
"Burkhart, Jessica ",29
"Maberry, Jonathan ",18
" Larbalestier, Justine (EDT)",6
"Black, Holly (EDT)",6
"Dungy, Tony ",5
" Buckley, Christopher ",1
"Heller, Joseph ",1
