,0
" Flook, Helen (ILT)",5181
"Adderson, Caroline ",5181
" Drew-Brook, Deborah (ILT)",2983
"Bradford, Karleen ",2983
" Whamond, David (ILT)",2623
" Ross, Graham (ILT)",2474
"Kazenbroot, Nelly ",2327
" Meissner, Amy (ILT)",2321
"Gaetz, Dayle ",2308
"Citra, Becky ",2155
"Brouwer, Sigmund ",2117
"Evanovich, Janet ",2063
" Milne, Jessica (ILT)",1928
"Szpirglas, Jeff ",1815
" Saint-onge, Danielle ",1815
" Hodson, Ben (ILT)",1361
"Stewart, Shannon ",1361
"Skene, Pat ",1322
"Walters, Eric ",1164
"Pearce, Jacqueline ",1138
" Franson, Leanne (ILT)",1136
"Zevin, Gabrielle ",1136
"Lewis, Wendy A. ",1084
"Crais, Robert ",1032
" Murdocca, Sal (ILT)",1014
"Osborne, Mary Pope ",1014
"Bush, Maureen ",975
"Wishinsky, Frieda ",972
"Calmenson, Stephanie ",926
" Cole, Joanna ",926
" Ross, Heather (ILT)",926
"Smith, Linda ",852
" Krasulja, Zorica (ILT)",852
"Macomber, Debbie ",667
" Williams, Jerome ",656
"Mac, Carrie ",653
"Belgue, Nancy ",615
"Lee, Ingrid ",583
" Denis, Stephane (ILT)",537
" Griffiths, Dean (ILT)",530
"Holubitsky, Katherine ",524
" Hammond, Ted (ILT)",479
" Mcveigh, Kevin (ILT)",473
" Belviso, Meg ",473
"Pollack, Pamela D. ",473
" Walshe, Dermot (ILT)",428
"Helmer, Marilyn ",428
"Schwartz, Ellen ",367
"Harvey, Sarah N. ",357
"Mead, Richelle ",330
"Grant, Vicki ",321
"Bogart, Jo Ellen ",290
" Hinderliter, John (ILT)",284
"Holub, Joan ",284
" Anderson, Scott (ILT)",284
"Daher, Anita ",278
" Charko, Kasia (ILT)",270
"Bates, Sonya ",270
"Attema, Martha ",264
"McClintock, Norah ",261
"Kleon, Austin ",239
" Whamond, Dave (ILT)",228
"Hurcomb, Fran ",218
"Bell, William ",218
"Martin, Kat ",213
"Kingsbury, Karen ",211
"Van Tol, Alex ",207
"Olsen, Sylvia ",207
"Langston, Laura ",192
"Hutchins, Hazel ",191
"Butcher, Kristen ",188
"Guest, Jacqueline ",185
"De Vries, Maggie ",181
"Bardugo, Leigh ",163
" Boyce, Natalie Pope ",145
"Maycock, Dianne ",145
"Van Wagenen, Maya ",143
"March, Emily ",136
"Polak, Monique ",130
"Jeff, Ross ",130
"Tate, Nikki ",125
"Zettel, Sarah ",124
"Leach, Sara ",123
"Peterson, Lois ",122
"Choyce, Lesley ",122
"Kelly, David A. ",119
" Meyers, Mark (ILT)",119
"Jackson, Melanie ",117
"Peacock, Shane ",111
"Riordan, Rick ",109
" Week, Jason (ILT)",97
"Carlsen, Spike ",97
"Griffin, Jennifer ",97
"Meyerhoff, Jenny ",97
"Connor, Amy ",92
"Heneghan, James ",89
"Monroe, Mary ",86
"Mccourt, Suzanne ",84
"Jakes, T. D. ",84
"Rachman, Tom ",80
"Bar-El, Dan ",80
"Dekker, James ",80
"Bossley, Michele Martin ",79
"Hutchins, H. J. ",79
"Stevenson, Robin ",79
"Scrimger, Richard ",77
"Sheinmel, Alyssa B. ",77
"Downing, David ",75
"Radcliffe, Margaret ",75
"Ellis, Desmond Anthony ",72
"Unsworth, Tania ",71
"Gladstar, Rosemary ",71
"McMullan, James ",70
"Upjohn, Rebecca ",67
"Klise, James ",67
"Johnstone, William W. ",63
" Johnstone, J. A. ",63
"Taylor, Tawny ",62
"Kincaid, Kimberly ",60
"Wells, Patricia ",60
"Delaney, Sara ",54
"Kingloff, Amanda ",54
"Palmer, Sharon ",53
Fodor's Travel Guides (COR),52
"Shepherd, Sue ",50
"Brown, Margaret Wise ",49
"Denman, K. L. ",47
"Maurer, Robert ",47
"Rodman, Sean ",46
"Barrymore, Drew (PHT)",44
"Kyi, Tanya Lloyd ",44
" Small, Gary ",43
"Goobie, Beth ",43
"Katz, Lawrence ",43
"Withers, Pam ",43
"Kennedy, Jeffe ",43
" Rubin, Manning ",43
" Harrison, Nancy (ILT)",42
"Stepp, Lin ",40
" Swan, Angela (ILT)",38
"Bentley, Sue ",38
" Alderfer, Lauren ",38
 Dalai Lama XIV (CON),38
"Wilson, John ",38
"Beckstrand, Jennifer ",38
"Chapman, Elsie ",38
"Cummings, Dede (EDT)",38
" Farley, Andrew (ILT)",38
" Hellstrom, Travis (EDT)",38
" Harra, Todd ",37
"Mckenzie, Ken ",37
"Dawn, Sasha ",34
"Hyde, Natalie ",34
"Murdoch, Patricia ",33
"Chamberlin, Holly ",32
"Talbert, Barbara Weiland ",31
"Barakiva, Michael ",30
"Patry, Karen ",30
"Tilly, Meg ",29
" Solmonson, Lesley Jacobs ",29
"Solmonson, David ",29
"Bradley, Fern Marshall ",29
"Ivy, Alexandra ",29
"Blatt, Jane ",28
"Walsh, Ann ",27
"Jones, Kari ",27
"Alameddine, Rabih ",27
"Moon, Elizabeth ",25
"Muller, Rachel Dunstan ",24
"Watson, Cristy ",24
"Mcgowan, Brian ",23
" Mcgowan, Alice ",23
"Murray, J. J. ",22
"Ryan, Darlene ",22
"Lovely, Lutishia ",22
"Loftus, Amelia Slayton ",21
"Bauer, Jeni Britton ",21
"Loughead, Deb ",21
"Moore, Laura ",19
"Kapleau, Roshi P. ",19
" Hergenrother, Max (ILT)",19
"McKenna, Cara ",19
" Bronski, Peter ",19
"Russell, Stephen ",19
"Gilchrist, Ellen ",19
"Gigliotti, Jim ",19
"Bronski, Kelli ",19
"Waters, John ",18
"Hattam, Jennifer (CON)",18
" Larson, Vanessa (CON)",18
"Smith, Beth ",17
"Ridge, Yolanda ",17
" Robson, Deborah (FRW)",17
"Smith, Karen Rose ",17
"Stine, Megan ",17
"Bestor, Leslie Ann ",16
"Reilly, Rick ",15
"Feder, Lauren, M.D. ",15
"Bird, Sarah ",15
"Halston, Sidney ",15
"Smith, Neil ",14
"Winterson, Jeanette ",14
" Dennis, Peter (ILT)",14
"McCalman, Iain ",14
" Guest, Deneice C. ",14
"Chase, Nan K. ",14
" Edison, Mike (CON)",13
" Waters, Alice (FRW)",13
"Notkin, Melanie ",13
"Collins, Bill ",13
"Tang, Camy ",13
"Elliot, Franki ",13
"Martins, Patrick ",13
" Breyer, Melissa ",13
"Greco, Stephen ",13
" Siqueiros, Armando (FRW)",13
"Magill, Pete ",13
"Ryan, Kennedy ",13
" Schwartz, Thomas ",13
"Berger, Larry ",12
" Petras, Ross ",12
" Rossi, Paul ",12
" Throckmorton, Ada ",12
"Petras, Kathryn ",12
" Colton, Michael ",12
" Mistry, Manek ",12
" Geyer, Mark Edward (ILT)",11
" Trujillo, Elaine ",11
"Mylan, Tom ",11
"Jones, Catherine ",11
" Denise, Christopher (ILT)",11
" Nesheim, Malden ",11
" Turkell, Michael Harlan (PHT)",11
"Matheson, Shirlee Smith ",11
"Fine, Edith Hope ",11
"Dos Passos, John ",10
"Dyer-Seeley, Kate ",10
" Dewitt, Dave ",10
"Butcher, Kristin ",10
"Rowland, Amy ",10
"Pozzebon, Vicki (FRW)",10
"Marrone, Teresa ",10
"Jackson, Corrine ",10
"Blackstock, Terri ",9
"Bloom, Harold (EDT)",9
"Klise, Kate ",9
" Fanthorpe, Patricia ",9
"Fanthorpe, Lionel ",9
" Klise, M. Sarah (ILT)",9
"Morales, Martin ",8
"Anderson, Ward ",8
"Marcoux, Paula ",8
"Waldorf, Heather ",8
"Levithan, David ",8
"Rutkowski, Chris A. ",7
" Burnett, Mark ",7
"Pascal, Janet ",7
"Reinhardt, Dana ",7
"Downey, Roma ",7
"Clare, Jessica ",7
"Maxwell, Edith ",7
 Who Hq (COR),7
" Dine Zitout, Djamel (PHT)",7
" Foley, Tim (ILT)",7
"Sanders, Lauren ",7
"Raeburn, Paul ",7
"Marchand, Greg ",7
"Henderson, Eleanor (EDT)",6
"Vann, David ",6
"Bader, Bonnie ",6
"Conroy, Robert ",6
" Solomon, Anna (EDT)",6
"Beakman, Onk ",6
" O'Brien, John (ILT)",6
New Scientist (COR),5
" Webb, Jeremy (EDT)",5
"Vinton, Sherri Brooks ",5
"Shea, Hunter ",5
"De Sa, Anthony ",5
"Tullson, Diane ",5
"Terry, Chris L. ",5
"Coen, Joel ",4
"Latkany, Robert, M.d. ",4
" Coen, Ethan ",4
"De Laurentiis, Giada ",4
"Castoria, Elizabeth ",4
"Pitt, Darrell ",4
"Cameron, Barbara ",4
" Gambatesa, Francesca (ILT)",4
"Kyle, Barbara ",4
"Weston, Nicole ",3
"Cassidy, Sara ",3
"Heffron, John Robert ",3
" Houghton, Christopher (ILT)",3
"Diacono, Mark ",3
" Derby, Matthew ",3
" Moffett, Kevin ",3
"Horowitz, Eli ",3
" Morrison, Topher ",3
"Lamothe, Teeny ",3
"Garrett, George ",3
"Macdangereuse, T. T. ",3
" Leendertz, Lia ",3
"Dickson, Gordon R. ",3
"Roseland, Elisabeth ",3
"Staunton, Ted ",3
"Shah, Amil ",3
"Cheney, J. Kathleen ",3
"Preciado, Paul B. ",2
"St. Aubyn, Edward ",2
" Wider, Jennifer, M.D. ",2
